# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.107531888849e-10       1.299536246808e-15       1.685766501044e-13       0.000000000000e+00       8.033487450401e-10       6.171618587491e-11       1.358120659331e-13 
   13       1.114827898144e-10       1.239537015877e-15       1.524369400366e-13       0.000000000000e+00       7.078158485558e-10       5.511421391754e-11       1.310347271943e-13 
   14       1.124267285391e-10       1.112995584693e-15       1.468952446962e-13       0.000000000000e+00       6.283714674638e-10       4.951850738014e-11       1.035677896328e-13 
   15       1.135288447860e-10       9.612607034442e-16       1.492321075249e-13       0.000000000000e+00       5.615399019420e-10       4.484336219542e-11       6.472920869621e-14 
   16       1.148133933646e-10       8.518866810410e-16       1.567148392609e-13       0.000000000000e+00       5.047468678273e-10       4.087609204740e-11       2.360023921019e-14 
   17       1.162355736891e-10       8.209627721972e-16       1.667747283164e-13       0.000000000000e+00       4.560478264847e-10       3.731741288248e-11      -1.328571386791e-14 
   18       1.177202482601e-10       8.578532826803e-16       1.773517344191e-13       0.000000000000e+00       4.137926007514e-10       3.418407964231e-11      -4.133703626273e-14 
   19       1.192938346471e-10       9.308533681927e-16       1.873506271088e-13       0.000000000000e+00       3.773128054346e-10       3.147593051858e-11      -5.883086232053e-14 
   20       1.209593779689e-10       1.000080494012e-15       1.958733022560e-13       0.000000000000e+00       3.451928929830e-10       2.908313638065e-11      -6.571890048188e-14 
   21       1.227080905033e-10       1.057706251282e-15       2.027738802976e-13       0.000000000000e+00       3.169254118876e-10       2.695576764808e-11      -6.341956108481e-14 
   22       1.244973833979e-10       1.109895710149e-15       2.082529803004e-13       0.000000000000e+00       2.918327092656e-10       2.502979723939e-11      -5.459878254499e-14 
   23       1.263336160080e-10       1.176162504544e-15       2.127042335231e-13       0.000000000000e+00       2.695677901395e-10       2.328633132951e-11      -4.186412405239e-14 
   24       1.282168426054e-10       1.280328230801e-15       2.166662201912e-13       0.000000000000e+00       2.496133917867e-10       2.170294924585e-11      -2.819594631419e-14 
   25       1.301444428188e-10       1.429006429904e-15       2.206386020712e-13       0.000000000000e+00       2.317335019743e-10       2.028015295821e-11      -1.573944300571e-14 
   26       1.320994121641e-10       1.621295511348e-15       2.250982680634e-13       0.000000000000e+00       2.156035335086e-10       1.900771164811e-11      -6.364708323668e-15 
   27       1.340860056988e-10       1.850091742040e-15       2.302008181143e-13       0.000000000000e+00       2.010299228040e-10       1.785347631453e-11      -7.511116157211e-16 
   28       1.361051275100e-10       2.106140979290e-15       2.359404842523e-13       0.000000000000e+00       1.877614235913e-10       1.677389306878e-11       9.862780814019e-16 
   29       1.381632138434e-10       2.388130031058e-15       2.421206224261e-13       0.000000000000e+00       1.757296461656e-10       1.577220338103e-11      -6.367172398679e-16 
   30       1.402556773818e-10       2.696971327444e-15       2.484032409655e-13       0.000000000000e+00       1.648043024428e-10       1.486049739827e-11      -4.647948140066e-15 
   31       1.423674376045e-10       3.033035246926e-15       2.543611991968e-13       0.000000000000e+00       1.547613447835e-10       1.404232857665e-11      -9.834545326867e-15 
   32       1.445015691461e-10       3.394784363401e-15       2.596019795785e-13       0.000000000000e+00       1.455488525510e-10       1.330808567292e-11      -1.528480980424e-14 
   33       1.466587629355e-10       3.779539417430e-15       2.636769644194e-13       0.000000000000e+00       1.371019830823e-10       1.263606602231e-11      -2.001543321254e-14 
   34       1.488333452549e-10       4.184708107555e-15       2.661350667792e-13       0.000000000000e+00       1.293027739575e-10       1.200051286858e-11      -2.304886138449e-14 
   35       1.510298439986e-10       4.611039727412e-15       2.668442126732e-13       0.000000000000e+00       1.221111524674e-10       1.139921799550e-11      -2.422415711331e-14 
   36       1.532505636598e-10       5.060523899327e-15       2.657822455593e-13       0.000000000000e+00       1.154690777663e-10       1.083472343985e-11      -2.367198194061e-14 
   37       1.554936437231e-10       5.535551597903e-15       2.629624876248e-13       0.000000000000e+00       1.092897355289e-10       1.030735716207e-11      -2.162647208686e-14 
   38       1.577642835863e-10       6.038868066373e-15       2.584611229069e-13       0.000000000000e+00       1.035571017471e-10       9.817313846944e-12      -1.848826768248e-14 
   39       1.600660972050e-10       6.573656829920e-15       2.524033978463e-13       0.000000000000e+00       9.825301228493e-11       9.362808650525e-12      -1.479593275583e-14 
   40       1.623973814065e-10       7.143591290368e-15       2.449600057713e-13       0.000000000000e+00       9.332688808803e-11       8.939202058090e-12      -1.122002903338e-14 
   41       1.647531116284e-10       7.752028463241e-15       2.363090048555e-13       0.000000000000e+00       8.871335378888e-11       8.540676768469e-12      -8.421072987507e-15 
   42       1.671330773256e-10       8.399202039827e-15       2.264997041960e-13       0.000000000000e+00       8.439878915746e-11       8.166522349196e-12      -6.547331130045e-15 
   43       1.695354379014e-10       9.084166323234e-15       2.155493398813e-13       0.000000000000e+00       8.037168287756e-11       7.816478115226e-12      -5.587868217815e-15 
   44       1.719540018195e-10       9.805526927140e-15       2.034803031559e-13       0.000000000000e+00       7.660265988500e-11       7.488870224344e-12      -5.507188330223e-15 
   45       1.743815549087e-10       1.056186154998e-14       1.902919702918e-13       0.000000000000e+00       7.305496706116e-11       7.181279731467e-12      -6.221644911584e-15 
   46       1.768219565258e-10       1.135319685954e-14       1.758660036742e-13       0.000000000000e+00       6.972301919670e-11       6.893058749313e-12      -7.524672646427e-15 
   47       1.792809921829e-10       1.217992654073e-14       1.600328446581e-13       0.000000000000e+00       6.660295807396e-11       6.623368855045e-12      -9.136018281707e-15 
   48       1.817627932968e-10       1.304239991712e-14       1.425959641932e-13       0.000000000000e+00       6.368102832473e-11       6.370392945920e-12      -1.071847604190e-14 
   49       1.842696590700e-10       1.394092036764e-14       1.233302987522e-13       0.000000000000e+00       6.093284131753e-11       6.131264202646e-12      -1.187476473976e-14 
   50       1.868024590780e-10       1.487575635761e-14       1.020365829657e-13       0.000000000000e+00       5.833072286356e-11       5.902917336710e-12      -1.225161862285e-14 
   51       1.893623830988e-10       1.584718173524e-14       7.872536261548e-14       0.000000000000e+00       5.586981538229e-11       5.685079536476e-12      -1.189261408710e-14 
   52       1.919493583642e-10       1.685544363626e-14       5.348022629429e-14       0.000000000000e+00       5.354778845766e-11       5.477968588414e-12      -1.097571568075e-14 
   53       1.945613631502e-10       1.790074985928e-14       2.640731527498e-14       0.000000000000e+00       5.135702700618e-11       5.281414570743e-12      -9.716309662861e-15 
   54       1.971942759849e-10       1.898326787606e-14      -2.363610127933e-15       0.000000000000e+00       4.928427557921e-11       5.094832218388e-12      -8.369126466355e-15 
   55       1.998437755994e-10       2.010310575753e-14      -3.270773689420e-14       0.000000000000e+00       4.731468204356e-11       4.917451062297e-12      -7.177730426369e-15 
   56       2.025119389455e-10       2.126025167057e-14      -6.460165144918e-14       0.000000000000e+00       4.544591983803e-11       4.749136106344e-12      -6.203890880223e-15 
   57       2.052020181426e-10       2.245461761731e-14      -9.804898048190e-14       0.000000000000e+00       4.367695095595e-11       4.589722619250e-12      -5.459190530589e-15 
   58       2.079164639916e-10       2.368605454518e-14      -1.330529437863e-13       0.000000000000e+00       4.200375365800e-11       4.438759013414e-12      -4.953626661239e-15 
   59       2.106568550815e-10       2.495435065252e-14      -1.696164424204e-13       0.000000000000e+00       4.041913817873e-11       4.295489253035e-12      -4.695490766247e-15 
   60       2.134238268965e-10       2.625922969432e-14      -2.077421468660e-13       0.000000000000e+00       3.891256243318e-11       4.158835262229e-12      -4.691248179201e-15 
   61       2.162175785003e-10       2.760034653965e-14      -2.474344233619e-13       0.000000000000e+00       3.747306038852e-11       4.027684916658e-12      -4.937842460438e-15 
   62       2.190396858728e-10       2.897727651170e-14      -2.887054187314e-13       0.000000000000e+00       3.609921220266e-11       3.901871355221e-12      -5.397862351618e-15 
   63       2.218915716475e-10       3.038952063752e-14      -3.315705040155e-13       0.000000000000e+00       3.479109514300e-11       3.781383268660e-12      -6.018561810087e-15 
   64       2.247739119244e-10       3.183650643896e-14      -3.760467004019e-13       0.000000000000e+00       3.354728456146e-11       3.666070973570e-12      -6.738589804011e-15 
   65       2.276865837031e-10       3.331758615113e-14      -4.221528257080e-13       0.000000000000e+00       3.236476836357e-11       3.555638516449e-12      -7.487629584891e-15 
   66       2.306286123151e-10       3.483203494095e-14      -4.699096408642e-13       0.000000000000e+00       3.123886147754e-11       3.449635777755e-12      -8.186037960065e-15 
   67       2.335981188574e-10       3.637904912559e-14      -5.193399963972e-13       0.000000000000e+00       3.016312032337e-11       3.347450575952e-12      -8.744484565219e-15 
   68       2.365932073030e-10       3.795781581210e-14      -5.704614306732e-13       0.000000000000e+00       2.913106449693e-11       3.248488747692e-12      -9.086474587468e-15 
   69       2.396149520670e-10       3.956774218408e-14      -6.232618956070e-13       0.000000000000e+00       2.814193811118e-11       3.152774409915e-12      -9.222022730891e-15 
   70       2.426649241477e-10       4.120826968766e-14      -6.777193528921e-13       0.000000000000e+00       2.719596756666e-11       3.060457700869e-12      -9.188328099134e-15 
   71       2.457442769882e-10       4.287880676536e-14      -7.338088413126e-13       0.000000000000e+00       2.629261902171e-11       2.971634532652e-12      -9.028432094449e-15 
   72       2.488537179416e-10       4.457872890127e-14      -7.915024301764e-13       0.000000000000e+00       2.543055908185e-11       2.886343502836e-12      -8.791442944684e-15 
   73       2.519934797373e-10       4.630737866614e-14      -8.507691727492e-13       0.000000000000e+00       2.460761548919e-11       2.804562806095e-12      -8.532760230291e-15 
   74       2.551632919459e-10       4.806406576255e-14      -9.115750596878e-13       0.000000000000e+00       2.382073781188e-11       2.726207145831e-12      -8.314299411314e-15 
   75       2.583623524453e-10       4.984806706997e-14      -9.738829724741e-13       0.000000000000e+00       2.306595813352e-11       2.651124645796e-12      -8.204716354399e-15 
   76       2.615897981020e-10       5.165851620407e-14      -1.037652885593e-12       0.000000000000e+00       2.233937655363e-11       2.579140635561e-12      -8.261970599597e-15 
   77       2.648462789813e-10       5.349404884401e-14      -1.102842618570e-12       0.000000000000e+00       2.164041206005e-11       2.510205051834e-12      -8.476847946759e-15 
   78       2.681326206946e-10       5.535309251038e-14      -1.169407137105e-12       0.000000000000e+00       2.096907580363e-11       2.444266430410e-12      -8.819499011735e-15 
   79       2.714493326488e-10       5.723396912875e-14      -1.237298275703e-12       0.000000000000e+00       2.032498087787e-11       2.381225324132e-12      -9.256051423022e-15 
   80       2.747965897482e-10       5.913489280928e-14      -1.306464696203e-12       0.000000000000e+00       1.970732402288e-11       2.320932175698e-12      -9.748472190321e-15 
   81       2.781742140974e-10       6.105396762618e-14      -1.376851846317e-12       0.000000000000e+00       1.911486732940e-11       2.263185190475e-12      -1.025443007309e-14 
   82       2.815816567039e-10       6.298918539726e-14      -1.448401918161e-12       0.000000000000e+00       1.854591994281e-11       2.207728209313e-12      -1.072715794909e-14 
   83       2.850179791799e-10       6.493842346342e-14      -1.521053806791e-12       0.000000000000e+00       1.799831976711e-11       2.154248581350e-12      -1.111531518296e-14 
   84       2.884822832484e-10       6.689962254906e-14      -1.594749814325e-12       0.000000000000e+00       1.746995935361e-11       2.102450567961e-12      -1.137448926730e-14 
   85       2.919751211497e-10       6.887135908522e-14      -1.669457130105e-12       0.000000000000e+00       1.696050381316e-11       2.052294195832e-12      -1.150419301321e-14 
   86       2.954972865898e-10       7.085236413545e-14      -1.745149852025e-12       0.000000000000e+00       1.646992547673e-11       2.003792284673e-12      -1.151677688680e-14 
   87       2.990493771134e-10       7.284135254507e-14      -1.821802628397e-12       0.000000000000e+00       1.599797601692e-11       1.956937591583e-12      -1.142639219338e-14 
   88       3.026317833325e-10       7.483702374720e-14      -1.899390729852e-12       0.000000000000e+00       1.554417729793e-11       1.911701953290e-12      -1.124904906406e-14 
   89       3.062446781552e-10       7.683806256888e-14      -1.977890121254e-12       0.000000000000e+00       1.510781222553e-11       1.868035428392e-12      -1.100267444229e-14 
   90       3.098880060138e-10       7.884314003715e-14      -2.057277533597e-12       0.000000000000e+00       1.468791559701e-11       1.825865439605e-12      -1.070717007047e-14 
   91       3.135614720938e-10       8.085091418514e-14      -2.137530535918e-12       0.000000000000e+00       1.428326495114e-11       1.785095915999e-12      -1.038447047652e-14 
   92       3.172645315620e-10       8.286003085820e-14      -2.218627607196e-12       0.000000000000e+00       1.389237141812e-11       1.745606435244e-12      -1.005860096048e-14 
   93       3.209966198035e-10       8.486906614049e-14      -2.300540730471e-12       0.000000000000e+00       1.351383323922e-11       1.707282069653e-12      -9.751005953407e-15 
   94       3.247579061388e-10       8.687634197917e-14      -2.383211744869e-12       0.000000000000e+00       1.314747702047e-11       1.670109922198e-12      -9.465604421682e-15 
   95       3.285486340774e-10       8.888008419143e-14      -2.466572553317e-12       0.000000000000e+00       1.279337200472e-11       1.634095591170e-12      -9.201583547328e-15 
   96       3.323688830479e-10       9.087847837780e-14      -2.550552253100e-12       0.000000000000e+00       1.245147858011e-11       1.599233329601e-12      -8.957921240696e-15 
   97       3.362185609341e-10       9.286966992686e-14      -2.635077105114e-12       0.000000000000e+00       1.212164410827e-11       1.565505608979e-12      -8.733379204225e-15 
   98       3.400973966119e-10       9.485176401998e-14      -2.720070503136e-12       0.000000000000e+00       1.180359875262e-11       1.532882682951e-12      -8.526495996197e-15 
   99       3.440049324867e-10       9.682282563602e-14      -2.805452943072e-12       0.000000000000e+00       1.149695130663e-11       1.501322151034e-12      -8.335580094497e-15 
  100       3.479405170294e-10       9.878087955607e-14      -2.891141992224e-12       0.000000000000e+00       1.120118502208e-11       1.470768522323e-12      -8.158702960366e-15 
  101       3.519032973139e-10       1.007239103682e-13      -2.977052258545e-12       0.000000000000e+00       1.091565343733e-11       1.441152779202e-12      -7.993692102160e-15 
  102       3.558922115535e-10       1.026498624721e-13      -3.063095359899e-12       0.000000000000e+00       1.063957620561e-11       1.412391941047e-12      -7.838124139108e-15 
  103       3.599059816380e-10       1.045566400839e-13      -3.149179893323e-12       0.000000000000e+00       1.037203492325e-11       1.384388627938e-12      -7.689317865066e-15 
  104       3.639433997861e-10       1.064421921432e-13      -3.235217637887e-12       0.000000000000e+00       1.011218150310e-11       1.357054053329e-12      -7.544894951289e-15 
  105       3.680042486775e-10       1.083047800865e-13      -3.321143183796e-12       0.000000000000e+00       9.859904337461e-12       1.330381479086e-12      -7.404563256321e-15 
  106       3.720884922826e-10       1.101427464230e-13      -3.406896909930e-12       0.000000000000e+00       9.615244765668e-12       1.304381915974e-12      -7.268562605594e-15 
  107       3.761959886657e-10       1.119544339894e-13      -3.492419024328e-12       0.000000000000e+00       9.378190750929e-12       1.279061404110e-12      -7.137117974340e-15 
  108       3.803264857546e-10       1.137381868869e-13      -3.577649601946e-12       0.000000000000e+00       9.148675044241e-12       1.254420834125e-12      -7.010438789142e-15 
  109       3.844796171088e-10       1.154923514197e-13      -3.662528622418e-12       0.000000000000e+00       8.926573348320e-12       1.230455768340e-12      -6.888718229481e-15 
  110       3.886548976886e-10       1.172152770321e-13      -3.746996007817e-12       0.000000000000e+00       8.711702481532e-12       1.207156261935e-12      -6.772132529283e-15 
  111       3.928517196241e-10       1.189053172464e-13      -3.830991660416e-12       0.000000000000e+00       8.503818541815e-12       1.184506684116e-12      -6.660840278468e-15 
  112       3.970693479838e-10       1.205608306008e-13      -3.914455500445e-12       0.000000000000e+00       8.302615070611e-12       1.162485539284e-12      -6.554981724500e-15 
  113       4.013069165437e-10       1.221801815869e-13      -3.997327503856e-12       0.000000000000e+00       8.107721216793e-12       1.141065288210e-12      -6.454678073932e-15 
  114       4.055634235561e-10       1.237617415875e-13      -4.079547740080e-12       0.000000000000e+00       7.918699900593e-12       1.120212169197e-12      -6.360030793955e-15 
  115       4.098377275185e-10       1.253038898143e-13      -4.161056409786e-12       0.000000000000e+00       7.735045977527e-12       1.099886019256e-12      -6.271120913950e-15 
  116       4.141287150501e-10       1.268050412588e-13      -4.241792387686e-12       0.000000000000e+00       7.556297093188e-12       1.080049292903e-12      -6.187939599190e-15 
  117       4.184358367242e-10       1.282637323952e-13      -4.321688569219e-12       0.000000000000e+00       7.382385463330e-12       1.060695744854e-12      -6.110171789177e-15 
  118       4.227586287411e-10       1.296785477067e-13      -4.400676026382e-12       0.000000000000e+00       7.213325614820e-12       1.041824915025e-12      -6.037384819769e-15 
  119       4.270965439690e-10       1.310480947686e-13      -4.478685476346e-12       0.000000000000e+00       7.049104691158e-12       1.023433146481e-12      -5.969093505358e-15 
  120       4.314489492348e-10       1.323710054247e-13      -4.555647305994e-12       0.000000000000e+00       6.889681612791e-12       1.005513487931e-12      -5.904758832741e-15 
  121       4.358151226149e-10       1.336459369638e-13      -4.631491596470e-12       0.000000000000e+00       6.734986237418e-12       9.880555962217e-13      -5.843786654996e-15 
  122       4.401942507255e-10       1.348715732966e-13      -4.706148147714e-12       0.000000000000e+00       6.584918520304e-12       9.710456388292e-13      -5.785526385358e-15 
  123       4.445854260132e-10       1.360466261320e-13      -4.779546503007e-12       0.000000000000e+00       6.439347674590e-12       9.544661963512e-13      -5.729269691092e-15 
  124       4.489876440460e-10       1.371698361536e-13      -4.851615973516e-12       0.000000000000e+00       6.298111331601e-12       9.382961649997e-13      -5.674249187370e-15 
  125       4.533998008034e-10       1.382399741964e-13      -4.922285662832e-12       0.000000000000e+00       6.161014701157e-12       9.225106590936e-13      -5.619637131145e-15 
  126       4.578206899672e-10       1.392558424234e-13      -4.991484491514e-12       0.000000000000e+00       6.027829731887e-12       9.070809135516e-13      -5.564544115027e-15 
  127       4.622490002122e-10       1.402162755020e-13      -5.059141221632e-12       0.000000000000e+00       5.898294271532e-12       8.919741863842e-13      -5.508017761154e-15 
  128       4.666833124965e-10       1.411201417807e-13      -5.125184481308e-12       0.000000000000e+00       5.772111227262e-12       8.771536611866e-13      -5.449041415073e-15 
  129       4.711222559931e-10       1.419663911446e-13      -5.189544087265e-12       0.000000000000e+00       5.649012484284e-12       8.625872704235e-13      -5.386770854595e-15 
  130       4.755650009777e-10       1.427542020179e-13      -5.252155124379e-12       0.000000000000e+00       5.528960373103e-12       8.482754667532e-13      -5.321276549859e-15 
  131       4.800108151426e-10       1.434828527866e-13      -5.312954362120e-12       0.000000000000e+00       5.411966819510e-12       8.342263281651e-13      -5.252880740844e-15 
  132       4.844589082441e-10       1.441516780601e-13      -5.371879030163e-12       0.000000000000e+00       5.298030194816e-12       8.204468769350e-13      -5.181927114554e-15 
  133       4.889084305288e-10       1.447600701824e-13      -5.428866852217e-12       0.000000000000e+00       5.187134939552e-12       8.069430459525e-13      -5.108781202046e-15 
  134       4.933584711585e-10       1.453074807426e-13      -5.483856079854e-12       0.000000000000e+00       5.079251187164e-12       7.937196450467e-13      -5.033830775454e-15 
  135       4.978080566369e-10       1.457934220850e-13      -5.536785526341e-12       0.000000000000e+00       4.974334387710e-12       7.807803273132e-13      -4.957486245008e-15 
  136       5.022561492347e-10       1.462174688202e-13      -5.587594600472e-12       0.000000000000e+00       4.872324931557e-12       7.681275554403e-13      -4.880181056061e-15 
  137       5.067016454155e-10       1.465792593357e-13      -5.636223340392e-12       0.000000000000e+00       4.773147773080e-12       7.557625680355e-13      -4.802372086111e-15 
  138       5.111433742619e-10       1.468784973058e-13      -5.682612447436e-12       0.000000000000e+00       4.676712054356e-12       7.436853459523e-13      -4.724540041824e-15 
  139       5.155800959009e-10       1.471149532031e-13      -5.726703319953e-12       0.000000000000e+00       4.582910728861e-12       7.318945786162e-13      -4.647189856059e-15 
  140       5.200104999298e-10       1.472884658083e-13      -5.768438087135e-12       0.000000000000e+00       4.491620185172e-12       7.203876303515e-13      -4.570851084890e-15 
  141       5.244332038421e-10       1.473989437214e-13      -5.807759642856e-12       0.000000000000e+00       4.402699870659e-12       7.091605067077e-13      -4.496078304628e-15 
  142       5.288467514530e-10       1.474463668717e-13      -5.844611679493e-12       0.000000000000e+00       4.315991915181e-12       6.982078207860e-13      -4.423451508848e-15 
  143       5.332496113255e-10       1.474307880289e-13      -5.878938721761e-12       0.000000000000e+00       4.231320754788e-12       6.875227595657e-13      -4.353576505408e-15 
  144       5.376403051717e-10       1.473523497631e-13      -5.910686544349e-12       0.000000000000e+00       4.148529976473e-12       6.770983754847e-13      -4.286950602281e-15 
  145       5.420178106479e-10       1.472113340224e-13      -5.939803399816e-12       0.000000000000e+00       4.067597740713e-12       6.669316757784e-13      -4.223543903076e-15 
  146       5.463811954625e-10       1.470081203374e-13      -5.966238976625e-12       0.000000000000e+00       3.988532075683e-12       6.570198741600e-13      -4.163177295419e-15 
  147       5.507294901454e-10       1.467431723953e-13      -5.989944061919e-12       0.000000000000e+00       3.911334517034e-12       6.473590759410e-13      -4.105653081695e-15 
  148       5.550616872211e-10       1.464170396395e-13      -6.010870577560e-12       0.000000000000e+00       3.835999945505e-12       6.379442519740e-13      -4.050754601879e-15 
  149       5.593767403814e-10       1.460303588691e-13      -6.028971616163e-12       0.000000000000e+00       3.762516424531e-12       6.287692125960e-13      -3.998245856347e-15 
  150       5.636735636582e-10       1.455838558379e-13      -6.044201477135e-12       0.000000000000e+00       3.690865037857e-12       6.198265815707e-13      -3.947871128703e-15 
  151       5.679510305959e-10       1.450783468538e-13      -6.056515702707e-12       0.000000000000e+00       3.621019727145e-12       6.111077700321e-13      -3.899354608601e-15 
  152       5.722079734249e-10       1.445147403786e-13      -6.065871113975e-12       0.000000000000e+00       3.552947129592e-12       6.026029504265e-13      -3.852400014560e-15 
  153       5.764431822337e-10       1.438940386268e-13      -6.072225846932e-12       0.000000000000e+00       3.486606415534e-12       5.943010304562e-13      -3.806690216791e-15 
  154       5.806554041418e-10       1.432173391656e-13      -6.075539388505e-12       0.000000000000e+00       3.421949126063e-12       5.861896270221e-13      -3.761886860015e-15 
  155       5.848433424727e-10       1.424858365137e-13      -6.075772612594e-12       0.000000000000e+00       3.358919010634e-12       5.782550401662e-13      -3.717629986286e-15 
  156       5.890056559264e-10       1.417008237408e-13      -6.072887816103e-12       0.000000000000e+00       3.297451864676e-12       5.704822270151e-13      -3.673537657811e-15 
  157       5.931409577522e-10       1.408636940672e-13      -6.066848754981e-12       0.000000000000e+00       3.237475367208e-12       5.628547757225e-13      -3.629205579768e-15 
  158       5.972478149217e-10       1.399759424630e-13      -6.057620680255e-12       0.000000000000e+00       3.178908918444e-12       5.553548794121e-13      -3.584206723134e-15 
  159       6.013247473011e-10       1.390391672476e-13      -6.045170374066e-12       0.000000000000e+00       3.121663477409e-12       5.479633101207e-13      -3.538090947500e-15 
  160       6.053702268244e-10       1.380550716889e-13      -6.029466185709e-12       0.000000000000e+00       3.065641399547e-12       5.406593927408e-13      -3.490384623896e-15 
  161       6.093827859297e-10       1.370254315555e-13      -6.010478096458e-12       0.000000000000e+00       3.010756462618e-12       5.334254633214e-13      -3.440693886051e-15 
  162       6.133613553808e-10       1.359519911917e-13      -5.988177844849e-12       0.000000000000e+00       2.956996275453e-12       5.262607417343e-13      -3.389025437032e-15 
  163       6.173049548782e-10       1.348365612657e-13      -5.962538881400e-12       0.000000000000e+00       2.904365103511e-12       5.191686417163e-13      -3.335493523617e-15 
  164       6.212125861604e-10       1.336810534221e-13      -5.933536376695e-12       0.000000000000e+00       2.852864108024e-12       5.121523914680e-13      -3.280218958239e-15 
  165       6.250832326792e-10       1.324874817241e-13      -5.901147257553e-12       0.000000000000e+00       2.802491276487e-12       5.052150282282e-13      -3.223329218582e-15 
  166       6.289158592753e-10       1.312579640965e-13      -5.865350243193e-12       0.000000000000e+00       2.753241353152e-12       4.983593928488e-13      -3.164958547189e-15 
  167       6.327094118537e-10       1.299947237682e-13      -5.826125881408e-12       0.000000000000e+00       2.705105769528e-12       4.915881243700e-13      -3.105248051064e-15 
  168       6.364628170592e-10       1.287000907153e-13      -5.783456584730e-12       0.000000000000e+00       2.658072574872e-12       4.849036545944e-13      -3.044345801271e-15 
  169       6.401749819520e-10       1.273765031034e-13      -5.737326666598e-12       0.000000000000e+00       2.612126366684e-12       4.783082026627e-13      -2.982406932540e-15 
  170       6.438447936828e-10       1.260265087305e-13      -5.687722377530e-12       0.000000000000e+00       2.567248221204e-12       4.718037696282e-13      -2.919593742867e-15 
  171       6.474711191686e-10       1.246527664699e-13      -5.634631941289e-12       0.000000000000e+00       2.523415623904e-12       4.653921330312e-13      -2.856075793119e-15 
  172       6.510528047682e-10       1.232580477125e-13      -5.578045591051e-12       0.000000000000e+00       2.480602399985e-12       4.590748414748e-13      -2.792030006635e-15 
  173       6.545886759572e-10       1.218452378100e-13      -5.517955605575e-12       0.000000000000e+00       2.438778644873e-12       4.528532091988e-13      -2.727640768826e-15 
  174       6.580775370041e-10       1.204173375174e-13      -5.454356345372e-12       0.000000000000e+00       2.397910654711e-12       4.467283106551e-13      -2.663100026784e-15 
  175       6.615181706453e-10       1.189774644355e-13      -5.387244288873e-12       0.000000000000e+00       2.357960856854e-12       4.407009750824e-13      -2.598607388879e-15 
  176       6.649093377609e-10       1.175288544541e-13      -5.316618068596e-12       0.000000000000e+00       2.318887740368e-12       4.347717810811e-13      -2.534370224362e-15 
  177       6.682497770496e-10       1.160748631943e-13      -5.242478507316e-12       0.000000000000e+00       2.280645786518e-12       4.289410511881e-13      -2.470603762969e-15 
  178       6.715382047051e-10       1.146189674517e-13      -5.164828654236e-12       0.000000000000e+00       2.243185399271e-12       4.232088464515e-13      -2.407531194526e-15 
