# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   94       6.859972405888e-10       7.317151881477e-14      -4.213153318407e-12       0.000000000000e+00       6.324899666399e-13       2.340676591876e-12      -5.525764318418e-15 
   95       6.919286253266e-10       7.459579474574e-14      -4.303949035373e-12       0.000000000000e+00       6.125073416543e-13       2.287337863441e-12      -5.494657041296e-15 
   96       6.978655798165e-10       7.600046454028e-14      -4.394052869086e-12       0.000000000000e+00       5.933099672373e-13       2.235554104545e-12      -5.468741815049e-15 
   97       7.038080631465e-10       7.738390357536e-14      -4.483364692992e-12       0.000000000000e+00       5.748843491939e-13       2.185325379126e-12      -5.446921439402e-15 
   98       7.097556632231e-10       7.874447800442e-14      -4.571782570654e-12       0.000000000000e+00       5.572097634285e-13       2.136636578911e-12      -5.427976801195e-15 
   99       7.157075801778e-10       8.008054552190e-14      -4.659202764937e-12       0.000000000000e+00       5.402580040646e-13       2.089456859718e-12      -5.410563428570e-15 
  100       7.216626097725e-10       8.139045612771e-14      -4.745519747207e-12       0.000000000000e+00       5.239931315645e-13       2.043739077762e-12      -5.393208045159e-15 
  101       7.276191268055e-10       8.267255289171e-14      -4.830626206518e-12       0.000000000000e+00       5.083712208495e-13       1.999419225964e-12      -5.374305124262e-15 
  102       7.335750685176e-10       8.392517271814e-14      -4.914413058805e-12       0.000000000000e+00       4.933401094196e-13       1.956415870254e-12      -5.352113443037e-15 
  103       7.395279179975e-10       8.514664711019e-14      -4.996769456075e-12       0.000000000000e+00       4.788391454731e-13       1.914629585875e-12      -5.324752636685e-15 
  104       7.454753098728e-10       8.633537234706e-14      -5.077588407360e-12       0.000000000000e+00       4.648123016966e-13       1.873965772863e-12      -5.290608214855e-15 
  105       7.514169763066e-10       8.749002916542e-14      -5.156784486532e-12       0.000000000000e+00       4.512500766514e-13       1.834407826644e-12      -5.249616342848e-15 
  106       7.573530341640e-10       8.860939431708e-14      -5.234278544829e-12       0.000000000000e+00       4.381528104270e-13       1.795952846846e-12      -5.202146999598e-15 
  107       7.632833765638e-10       8.969227531517e-14      -5.309992382704e-12       0.000000000000e+00       4.255177206873e-13       1.758588837696e-12      -5.148612043877e-15 
  108       7.692076631226e-10       9.073751196141e-14      -5.383848820686e-12       0.000000000000e+00       4.133387976658e-13       1.722294401244e-12      -5.089466257078e-15 
  109       7.751253101990e-10       9.174397787333e-14      -5.455771770241e-12       0.000000000000e+00       4.016066991611e-13       1.687038430584e-12      -5.025208385997e-15 
  110       7.810354811375e-10       9.271058201156e-14      -5.525686304630e-12       0.000000000000e+00       3.903086455322e-13       1.652779803069e-12      -4.956382185611e-15 
  111       7.869370765131e-10       9.363627020706e-14      -5.593518729767e-12       0.000000000000e+00       3.794283146938e-13       1.619467073534e-12      -4.883577461861e-15 
  112       7.928287243752e-10       9.452002668841e-14      -5.659196655080e-12       0.000000000000e+00       3.689457371115e-13       1.587038167514e-12      -4.807431114429e-15 
  113       7.987087704916e-10       9.536087560900e-14      -5.722649064371e-12       0.000000000000e+00       3.588371907977e-13       1.555420074464e-12      -4.728628179523e-15 
  114       8.045752685930e-10       9.615788257436e-14      -5.783806386674e-12       0.000000000000e+00       3.490750963063e-13       1.524528540979e-12      -4.647902872655e-15 
  115       8.104259706171e-10       9.691015616937e-14      -5.842600567115e-12       0.000000000000e+00       3.396279117282e-13       1.494267764015e-12      -4.566039631419e-15 
  116       8.162587448013e-10       9.761687396678e-14      -5.898962733855e-12       0.000000000000e+00       3.304667433233e-13       1.464553959161e-12      -4.483766232833e-15 
  117       8.220729084868e-10       9.827736087492e-14      -5.952815725625e-12       0.000000000000e+00       3.215863137182e-13       1.435389972155e-12      -4.401416173513e-15 
  118       8.278680397927e-10       9.889102322790e-14      -6.004080784516e-12       0.000000000000e+00       3.129863577293e-13       1.406799204858e-12      -4.319227008411e-15 
  119       8.336435583588e-10       9.945732688143e-14      -6.052679927669e-12       0.000000000000e+00       3.046650897044e-13       1.378802457241e-12      -4.237444690931e-15 
  120       8.393987193723e-10       9.997579895652e-14      -6.098535996874e-12       0.000000000000e+00       2.966191578959e-13       1.351417831699e-12      -4.156323661466e-15 
  121       8.451326075952e-10       1.004460295832e-13      -6.141572708184e-12       0.000000000000e+00       2.888435988341e-13       1.324660637368e-12      -4.076126935928e-15 
  122       8.508441313911e-10       1.008676736442e-13      -6.181714701509e-12       0.000000000000e+00       2.813317917004e-13       1.298543294441e-12      -3.997126194284e-15 
  123       8.565320167528e-10       1.012404525188e-13      -6.218887590231e-12       0.000000000000e+00       2.740754127003e-13       1.273075238483e-12      -3.919601869083e-15 
  124       8.621948013288e-10       1.015641558262e-13      -6.253018010800e-12       0.000000000000e+00       2.670643894371e-13       1.248262824753e-12      -3.843843233995e-15 
  125       8.678308284506e-10       1.018386431698e-13      -6.284033672344e-12       0.000000000000e+00       2.602868552846e-13       1.224109232513e-12      -3.770148492337e-15 
  126       8.734382411600e-10       1.020638458802e-13      -6.311863406269e-12       0.000000000000e+00       2.537291037605e-13       1.200614369350e-12      -3.698824865612e-15 
  127       8.790149762360e-10       1.022397687596e-13      -6.336437215870e-12       0.000000000000e+00       2.473755428996e-13       1.177774775491e-12      -3.630188682037e-15 
  128       8.845587582217e-10       1.023664918250e-13      -6.357686325929e-12       0.000000000000e+00       2.412086496271e-13       1.155583528118e-12      -3.564565465075e-15 
  129       8.900674461689e-10       1.024442046866e-13      -6.375544057819e-12       0.000000000000e+00       2.352125788759e-13       1.134031309026e-12      -3.502201590422e-15 
  130       8.955401295630e-10       1.024733102413e-13      -6.389948457985e-12       0.000000000000e+00       2.293845354935e-13       1.113109943239e-12      -3.442988111623e-15 
  131       9.009761418945e-10       1.024543357030e-13      -6.400840052893e-12       0.000000000000e+00       2.237245694293e-13       1.092809069572e-12      -3.386706664067e-15 
  132       9.063747153037e-10       1.023879029451e-13      -6.408161104350e-12       0.000000000000e+00       2.182320135335e-13       1.073114925584e-12      -3.333114641859e-15 
  133       9.117349771311e-10       1.022747304780e-13      -6.411855665012e-12       0.000000000000e+00       2.129054640824e-13       1.054010260223e-12      -3.281944653570e-15 
  134       9.170559464693e-10       1.021156354264e-13      -6.411869633898e-12       0.000000000000e+00       2.077427613032e-13       1.035474246464e-12      -3.232903977987e-15 
  135       9.223365307132e-10       1.019115355063e-13      -6.408150811900e-12       0.000000000000e+00       2.027409699000e-13       1.017482393950e-12      -3.185674019859e-15 
  136       9.275755221115e-10       1.016634510026e-13      -6.400648957298e-12       0.000000000000e+00       1.978963595781e-13       1.000006461638e-12      -3.139909765646e-15 
  137       9.327715943174e-10       1.013725067458e-13      -6.389315841265e-12       0.000000000000e+00       1.932043855699e-13       9.830143704307e-13      -3.095239239269e-15 
  138       9.379232989401e-10       1.010399340899e-13      -6.374105303384e-12       0.000000000000e+00       1.886596691601e-13       9.664701158261e-13      -3.051262957860e-15 
  139       9.430290620950e-10       1.006670728889e-13      -6.354973307160e-12       0.000000000000e+00       1.842559782105e-13       9.503336805538e-13      -3.007553387507e-15 
  140       9.480871809553e-10       1.002553734747e-13      -6.331877995526e-12       0.000000000000e+00       1.799862076855e-13       9.345609472167e-13      -2.963654399003e-15 
  141       9.530958203030e-10       9.980639863386e-14      -6.304779746360e-12       0.000000000000e+00       1.758423601773e-13       9.191036109326e-13      -2.919080723599e-15 
  142       9.580530090795e-10       9.932182558503e-14      -6.273641227994e-12       0.000000000000e+00       1.718155264312e-13       9.039090919745e-13      -2.873317408748e-15 
  143       9.629566369371e-10       9.880344795618e-14      -6.238427454725e-12       0.000000000000e+00       1.678958658707e-13       8.889204484117e-13      -2.825819273854e-15 
  144       9.678047232651e-10       9.825316017263e-14      -6.199105029526e-12       0.000000000000e+00       1.640745919286e-13       8.740888194108e-13      -2.776133488119e-15 
  145       9.725962614432e-10       9.767290471262e-14      -6.155639670839e-12       0.000000000000e+00       1.603501897462e-13       8.594123221524e-13      -2.724282072802e-15 
  146       9.773304516515e-10       9.706472338625e-14      -6.107998546343e-12       0.000000000000e+00       1.567227772891e-13       8.449008414158e-13      -2.670416249514e-15 
  147       9.820064340022e-10       9.643077631729e-14      -6.056151114258e-12       0.000000000000e+00       1.531921477012e-13       8.305638280483e-13      -2.614696866149e-15 
  148       9.866232866567e-10       9.577334381931e-14      -6.000069174180e-12       0.000000000000e+00       1.497577613520e-13       8.164102836213e-13      -2.557294560230e-15 
  149       9.911800239424e-10       9.509482827179e-14      -5.939726917925e-12       0.000000000000e+00       1.464187378835e-13       8.024487450867e-13      -2.498389922255e-15 
  150       9.956755944699e-10       9.439775599629e-14      -5.875100980367e-12       0.000000000000e+00       1.431738482573e-13       7.886872694331e-13      -2.438173659047e-15 
  151       1.000108879250e-09       9.368477913262e-14      -5.806170490280e-12       0.000000000000e+00       1.400215068021e-13       7.751334183415e-13      -2.376846757097e-15 
  152       1.004478689809e-09       9.295867751493e-14      -5.732917121178e-12       0.000000000000e+00       1.369597632602e-13       7.617942428421e-13      -2.314620645915e-15 
  153       1.008783766310e-09       9.222236054787e-14      -5.655325142152e-12       0.000000000000e+00       1.339862948349e-13       7.486762679704e-13      -2.251717361373e-15 
  154       1.013022775664e-09       9.147886908277e-14      -5.573381468716e-12       0.000000000000e+00       1.310983982377e-13       7.357854774228e-13      -2.188369709054e-15 
  155       1.017194309651e-09       9.073137729373e-14      -5.487075713642e-12       0.000000000000e+00       1.282929817351e-13       7.231272982137e-13      -2.124821427597e-15 
  156       1.021296883037e-09       8.998319455382e-14      -5.396400237802e-12       0.000000000000e+00       1.255665571961e-13       7.107065853308e-13      -2.061327352048e-15 
  157       1.025328931687e-09       8.923776731116e-14      -5.301350201012e-12       0.000000000000e+00       1.229152321390e-13       6.985276063921e-13      -1.998153577203e-15 
  158       1.029288810687e-09       8.849868096513e-14      -5.201923612864e-12       0.000000000000e+00       1.203347017784e-13       6.865940263014e-13      -1.935577620954e-15 
  159       1.033174792457e-09       8.776966174245e-14      -5.098121383575e-12       0.000000000000e+00       1.178202410726e-13       6.749088919050e-13      -1.873888587642e-15 
  160       1.036985064871e-09       8.705457857337e-14      -4.989947374821e-12       0.000000000000e+00       1.153666967706e-13       6.634746166476e-13      -1.813387331396e-15 
  161       1.040717945186e-09       8.635735220633e-14      -4.877407024490e-12       0.000000000000e+00       1.129695053537e-13       6.522927333085e-13      -1.754328417860e-15 
  162       1.044372547044e-09       8.568166958113e-14      -4.760502977518e-12       0.000000000000e+00       1.106278647190e-13       6.413631598494e-13      -1.696739898647e-15 
  163       1.047948169133e-09       8.503124766504e-14      -4.639239164041e-12       0.000000000000e+00       1.083418290828e-13       6.306848390170e-13      -1.640587837042e-15 
  164       1.051444083793e-09       8.440992538030e-14      -4.513622234662e-12       0.000000000000e+00       1.061113051052e-13       6.202559481434e-13      -1.585832972582e-15 
  165       1.054859536125e-09       8.382166505355e-14      -4.383661604726e-12       0.000000000000e+00       1.039360486574e-13       6.100738827356e-13      -1.532430616625e-15 
  166       1.058193743104e-09       8.327055386510e-14      -4.249369498606e-12       0.000000000000e+00       1.018156615887e-13       6.001352400642e-13      -1.480330547918e-15 
  167       1.061445892686e-09       8.276080529837e-14      -4.110760993975e-12       0.000000000000e+00       9.974958849341e-14       5.904358027529e-13      -1.429476908165e-15 
  168       1.064615142919e-09       8.229676058920e-14      -3.967854066092e-12       0.000000000000e+00       9.773711347831e-14       5.809705223675e-13      -1.379808097596e-15 
  169       1.067700621052e-09       8.188289017524e-14      -3.820669632074e-12       0.000000000000e+00       9.577735692950e-14       5.717335030053e-13      -1.331256670538e-15 
  170       1.070701422648e-09       8.152379514528e-14      -3.669231595178e-12       0.000000000000e+00       9.386927227961e-14       5.627179848837e-13      -1.283749230979e-15 
  171       1.073616610688e-09       8.122420868863e-14      -3.513566889083e-12       0.000000000000e+00       9.201164277490e-14       5.539163279301e-13      -1.237206328138e-15 
  172       1.076445214687e-09       8.098899754448e-14      -3.353705522164e-12       0.000000000000e+00       9.020307824238e-14       5.453199953704e-13      -1.191542352037e-15 
  173       1.079186229801e-09       8.082316345126e-14      -3.189680621774e-12       0.000000000000e+00       8.844201185687e-14       5.369195373185e-13      -1.146665429065e-15 
  174       1.081838615937e-09       8.073184459598e-14      -3.021528478520e-12       0.000000000000e+00       8.672669690818e-14       5.287045743655e-13      -1.102477317547e-15 
  175       1.084401296862e-09       8.072031706362e-14      -2.849288590547e-12       0.000000000000e+00       8.505520356817e-14       5.206637811687e-13      -1.058873303317e-15 
  176       1.086873159316e-09       8.079399628647e-14      -2.673003707812e-12       0.000000000000e+00       8.342541565787e-14       5.127848700407e-13      -1.015742095281e-15 
  177       1.089253052119e-09       8.095843849349e-14      -2.492719876367e-12       0.000000000000e+00       8.183502741461e-14       5.050545745386e-13      -9.729657209891e-16 
  178       1.091539785279e-09       8.121934215968e-14      -2.308486482633e-12       0.000000000000e+00       8.028154025909e-14       4.974586330536e-13      -9.304194222011e-16 
