# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       3.611580497502e+13       5.794837044517e-25       1.283297024202e-08       2.814198009262e+21       1.441843083866e+04       3.992277300376e-10       5.207332362147e+17       7.409382586458e-09       4.681319347639e+42       1.154793723025e+32       6.309643626441e+32       1.461743466675e-08       1.185838738532e-04      -9.000000000000e-01       3.238391086947e+42       7.919710435333e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.082206404497e-05       9.818942572567e-01 
       3.586475171303e+13       5.876248710154e-25       1.292391971219e-08       2.775209096664e+21       1.441843083866e+04       4.020223241479e-10       5.171134421199e+17       7.461248264562e-09       4.552504527570e+42       1.130878644440e+32       6.178974728469e+32       1.461743466675e-08       1.183359747411e-04      -9.000000000000e-01       3.149281001904e+42       7.701785530205e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.089618777131e-05       9.752147044868e-01 
       3.561544360777e+13       5.958804128281e-25       1.301305019297e-08       2.736760350500e+21       1.441843083866e+04       4.048364804169e-10       5.135188104468e+17       7.513477002413e-09       4.427234276164e+42       1.107458832647e+32       6.051011904233e+32       1.461743466675e-08       1.180885938611e-04      -9.000000000000e-01       3.062622939191e+42       7.489857216071e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.097031149765e-05       9.686254159435e-01 
       3.536786852807e+13       6.042519367478e-25       1.310399966314e-08       2.698844287112e+21       1.441843083866e+04       4.076703357798e-10       5.099491662828e+17       7.566071341428e-09       4.305411058319e+42       1.084524030972e+32       5.925699112585e+32       1.461743466675e-08       1.178417301299e-04      -9.000000000000e-01       2.978349427055e+42       7.283760486075e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.104443522398e-05       9.621245742262e-01 
       3.512201442708e+13       6.127410722071e-25       1.319676812273e-08       2.661453526519e+21       1.441843083866e+04       4.105240281303e-10       5.064043359312e+17       7.619033840817e-09       4.186940022780e+42       1.062064195150e+32       5.802981472954e+32       1.461743466675e-08       1.175953824663e-04      -9.000000000000e-01       2.896394850351e+42       7.083334873818e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.111855895032e-05       9.557104103986e-01 
       3.487786934169e+13       6.213494715304e-25       1.328953658231e-08       2.624580790987e+21       1.441843083866e+04       4.133976963272e-10       5.028841469029e+17       7.672367077701e-09       4.071728928295e+42       1.040069488924e+32       5.682805241313e+32       1.461743466675e-08       1.173495497915e-04      -9.000000000000e-01       2.816695399450e+42       6.888424328417e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.119268267666e-05       9.493812023833e-01 
       3.463542139195e+13       6.300788102558e-25       1.338230504189e-08       2.588218903611e+21       1.441843083866e+04       4.162914802015e-10       4.993884279076e+17       7.726073647244e-09       3.959688071792e+42       1.018530279742e+32       5.565117786644e+32       1.461743466675e-08       1.171042310289e-04      -9.000000000000e-01       2.739189020559e+42       6.698877093009e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.126680640300e-05       9.431352734208e-01 
       3.439465878049e+13       6.389307874609e-25       1.347507350147e-08       2.552360786916e+21       1.441843083866e+04       4.192055205629e-10       4.959170088456e+17       7.780156162773e-09       3.850730218541e+42       9.974371345369e+31       5.449867567881e+32       1.461743466675e-08       1.168594251042e-04      -9.000000000000e-01       2.663815367403e+42       6.514545586589e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.134093012933e-05       9.369709905885e-01 
       3.415556979194e+13       6.479071260938e-25       1.356966095045e-08       2.516999461483e+21       1.441843083866e+04       4.221399592068e-10       4.924697208000e+17       7.834617255911e-09       3.744770534229e+42       9.767808155938e+31       5.337004111346e+32       1.461743466675e-08       1.166151309453e-04      -9.000000000000e-01       2.590515754245e+42       6.335286289105e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.141505385567e-05       9.308867633775e-01 
       3.391814279240e+13       6.570095733082e-25       1.366424839944e-08       2.482128044585e+21       1.441843083866e+04       4.250949389213e-10       4.890463960278e+17       7.889459576701e-09       3.641726518911e+42       9.565522765051e+31       5.226477988638e+32       1.461743466675e-08       1.163713474824e-04      -9.000000000000e-01       2.519233110188e+42       6.160959629717e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.148917758201e-05       9.248810423240e-01 
       3.368236622879e+13       6.662399008034e-25       1.376065483782e-08       2.447739748855e+21       1.441843083866e+04       4.280706034937e-10       4.856468679522e+17       7.944685793736e-09       3.541517942772e+42       9.367426582092e+31       5.118240794990e+32       1.461743466675e-08       1.161280736478e-04      -9.000000000000e-01       2.449911934745e+42       5.991429878123e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.156330130835e-05       9.189523176943e-01 
       3.344822862839e+13       6.755999051697e-25       1.385706127621e-08       2.413827880956e+21       1.441843083866e+04       4.310670977182e-10       4.822709711541e+17       8.000298594291e-09       3.444066783666e+42       9.173432851102e+31       5.012245128067e+32       1.461743466675e-08       1.158853083762e-04      -9.000000000000e-01       2.382498254621e+42       5.826565038880e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.163742503468e-05       9.130991182191e-01 
       3.321571859821e+13       6.850914082372e-25       1.395346771460e-08       2.380385840287e+21       1.441843083866e+04       4.340845674022e-10       4.789185413645e+17       8.056300684449e-09       3.349297166364e+42       8.983456612786e+31       4.908444567208e+32       1.461743466675e-08       1.156430506044e-04      -9.000000000000e-01       2.316939581693e+42       5.666236748637e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.171154876102e-05       9.073200098765e-01 
       3.298482482444e+13       6.947162574314e-25       1.405169314239e-08       2.347407117691e+21       1.441843083866e+04       4.371231593740e-10       4.755894154563e+17       8.112694789239e-09       3.257135303477e+42       8.797414667303e+31       4.806793653095e+32       1.461743466675e-08       1.154012992716e-04      -9.000000000000e-01       2.253184872141e+42       5.510320176186e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.178567248736e-05       9.016135947206e-01 
       3.275553607193e+13       7.044763261319e-25       1.414991857018e-08       2.314885294194e+21       1.441843083866e+04       4.401830214896e-10       4.722834314363e+17       8.169483652762e-09       3.167509438010e+42       8.615225537832e+31       4.707247867848e+32       1.461743466675e-08       1.151600533189e-04      -9.000000000000e-01       2.191184486708e+42       5.358693925274e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.185979621370e-05       8.959785097542e-01 
       3.252784118365e+13       7.143735140376e-25       1.424814399797e-08       2.282814039750e+21       1.441843083866e+04       4.432643026400e-10       4.690004284372e+17       8.226670038329e-09       3.080349787487e+42       8.436809434887e+31       4.609763615522e+32       1.461743466675e-08       1.149193116899e-04      -9.000000000000e-01       2.130890152048e+42       5.211239940080e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.193391994003e-05       8.904134258433e-01 
       3.230172908009e+13       7.244097475361e-25       1.434818841517e-08       2.251187112014e+21       1.441843083866e+04       4.463671527585e-10       4.657402467102e+17       8.284256728596e-09       2.995588489622e+42       8.262088221373e+31       4.514298203018e+32       1.461743466675e-08       1.146790733303e-04      -9.000000000000e-01       2.072254923143e+42       5.067843413299e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.200804366637e-05       8.849170466720e-01 
       3.207718875877e+13       7.345869800791e-25       1.445005182177e-08       2.219998355124e+21       1.441843083866e+04       4.494917228278e-10       4.625027276169e+17       8.342246525694e-09       2.913159549479e+42       8.090985378369e+31       4.420809821387e+32       1.461743466675e-08       1.144393371880e-04      -9.000000000000e-01       2.015233146751e+42       4.928392696753e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.208216739271e-05       8.794881077360e-01 
       3.185420929372e+13       7.449071925620e-25       1.455009623896e-08       2.189241698502e+21       1.441843083866e+04       4.526381648876e-10       4.592877136216e+17       8.400642251373e-09       2.832998788093e+42       7.923425971612e+31       4.329257527518e+32       1.461743466675e-08       1.142001022132e-04      -9.000000000000e-01       1.959780425857e+42       4.792779214462e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.215629111905e-05       8.741253753724e-01 
       3.163277983487e+13       7.553723937101e-25       1.465195964556e-08       2.158911155677e+21       1.441843083866e+04       4.558066320418e-10       4.560950482836e+17       8.459446747130e-09       2.755043792493e+42       7.759336618684e+31       4.239601226204e+32       1.461743466675e-08       1.139613673581e-04      -9.000000000000e-01       1.905853585113e+42       4.660897378107e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.223041484539e-05       8.688276458253e-01 
       3.141288960762e+13       7.659846204692e-25       1.475564204156e-08       2.129000823114e+21       1.441843083866e+04       4.589972784661e-10       4.529245762498e+17       8.518662874359e-09       2.679233867115e+42       7.598645456872e+31       4.151801652589e+32       1.461743466675e-08       1.137231315773e-04      -9.000000000000e-01       1.853410637214e+42       4.532644504820e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.230453857172e-05       8.635937443450e-01 
       3.119452791224e+13       7.767459384020e-25       1.485750544816e-08       2.099504879069e+21       1.441843083866e+04       4.622102594154e-10       4.497761432471e+17       8.578293514477e-09       2.605509986540e+42       7.441282111697e+31       4.065820354966e+32       1.461743466675e-08       1.134853938275e-04      -9.000000000000e-01       1.802410750213e+42       4.407920737234e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.237866229806e-05       8.584225243197e-01 
       3.097768412337e+13       7.876584420904e-25       1.496118784416e-08       2.070417582454e+21       1.441843083866e+04       4.654457312313e-10       4.466495960746e+17       8.638341569077e-09       2.533814749539e+42       7.287177666090e+31       3.981619677941e+32       1.461743466675e-08       1.132481530674e-04      -9.000000000000e-01       1.752814215723e+42       4.286628965734e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.245278602440e-05       8.533128664374e-01 
       3.076234768954e+13       7.987242555431e-25       1.506668922957e-08       2.041733271720e+21       1.441843083866e+04       4.687038513499e-10       4.435447825964e+17       8.698809960058e-09       2.464092334379e+42       7.136264630216e+31       3.899162745939e+32       1.461743466675e-08       1.130114082582e-04      -9.000000000000e-01       1.704582418008e+42       4.168674752849e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.252690975074e-05       8.482636778793e-01 
       3.054850813262e+13       8.099455326090e-25       1.517219061498e-08       2.013446363757e+21       1.441843083866e+04       4.719847783094e-10       4.404615517342e+17       8.759701629777e-09       2.396288455362e+42       6.988476911912e+31       3.818413447059e+32       1.461743466675e-08       1.127751583631e-04      -9.000000000000e-01       1.657677803911e+42       4.053966259724e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.260103347708e-05       8.432738915395e-01 
       3.033615504729e+13       8.213244573965e-25       1.527769200038e-08       1.985551352802e+21       1.441843083865e+04       4.752886717575e-10       4.373997534600e+17       8.821019541183e-09       2.330350320556e+42       6.843749787744e+31       3.739336417251e+32       1.461743466675e-08       1.125394023474e-04      -9.000000000000e-01       1.612063853614e+42       3.942414174613e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.267515720342e-05       8.383424652738e-01 
       3.012527810058e+13       8.328632446982e-25       1.538501237519e-08       1.958042809374e+21       1.441843083865e+04       4.786156924598e-10       4.343592387885e+17       8.882766677970e-09       2.266226590695e+42       6.702019874662e+31       3.661897024836e+32       1.461743466675e-08       1.123041391788e-04      -9.000000000000e-01       1.567705052212e+42       3.833931643340e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.274928092976e-05       8.334683811740e-01 
       2.991586703136e+13       8.445641404228e-25       1.549233275000e-08       1.930915379212e+21       1.441843083865e+04       4.819660023070e-10       4.313398597701e+17       8.944946044714e-09       2.203867339202e+42       6.563225102239e+31       3.586061355335e+32       1.461743466675e-08       1.120693678268e-04      -9.000000000000e-01       1.524566862050e+42       3.728434201677e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.282340465609e-05       8.286506448674e-01 
       2.970791164981e+13       8.564294220313e-25       1.560147211421e-08       1.904163782236e+21       1.441843083865e+04       4.853397643232e-10       4.283414694837e+17       9.007560667025e-09       2.143224013320e+42       6.427304685489e+31       3.511796196619e+32       1.461743466675e-08       1.118350872634e-04      -9.000000000000e-01       1.482615695844e+42       3.625839709579e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.289752838243e-05       8.238882848401e-01 
       2.950140183695e+13       8.684613989812e-25       1.571061147843e-08       1.877782811518e+21       1.441843083865e+04       4.887371426734e-10       4.253639220295e+17       9.070613591692e-09       2.084249396307e+42       6.294199098248e+31       3.439069024361e+32       1.461743466675e-08       1.116012964626e-04      -9.000000000000e-01       1.441818890518e+42       3.526068287232e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.297165210877e-05       8.191803517845e-01 
       2.929632754415e+13       8.806624131753e-25       1.582156983204e-08       1.851767332267e+21       1.441843083865e+04       4.921583026721e-10       4.224070725218e+17       9.134107886832e-09       2.026897570672e+42       6.163850047102e+31       3.367847987791e+32       1.461743466675e-08       1.113679944005e-04      -9.000000000000e-01       1.402144681783e+42       3.429042252853e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.304577583511e-05       8.145259179682e-01 
       2.909267879260e+13       8.930348394178e-25       1.593070919625e-08       1.826112280835e+21       1.441843083865e+04       4.956034107909e-10       4.194707770823e+17       9.198046642037e-09       1.971123882428e+42       6.036200445856e+31       3.298101895752e+32       1.461743466675e-08       1.111351800555e-04      -9.000000000000e-01       1.363562179398e+42       3.334686062216e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.311989956145e-05       8.099240766245e-01 
       2.889044567289e+13       9.055810858765e-25       1.604348653927e-08       1.800812663723e+21       1.441843083865e+04       4.990726346664e-10       4.165548928324e+17       9.262432968529e-09       1.916884906320e+42       5.911194390540e+31       3.229800203037e+32       1.461743466675e-08       1.109028524079e-04      -9.000000000000e-01       1.326041343123e+42       3.242926249825e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.319402328779e-05       8.053739413632e-01 
       2.868961834448e+13       9.183035945517e-25       1.615444489289e-08       1.775863556617e+21       1.441843083865e+04       5.025661431090e-10       4.136592778872e+17       9.327269999307e-09       1.864138412017e+42       5.788777134917e+31       3.162912997010e+32       1.461743466675e-08       1.106710104403e-04      -9.000000000000e-01       1.289552959329e+42       3.153691371719e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.326814701413e-05       8.008746456021e-01 
       2.849018703523e+13       9.312048417514e-25       1.626904122531e-08       1.751260103424e+21       1.441843083865e+04       5.060841061108e-10       4.107837913478e+17       9.392560889300e-09       1.812843331229e+42       5.668895066515e+31       3.097410984509e+32       1.461743466675e-08       1.104396531374e-04      -9.000000000000e-01       1.254068618251e+42       3.066911949846e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.334227074047e-05       7.964253420162e-01 
       2.829214204094e+13       9.442873385729e-25       1.638181856833e-08       1.726997515332e+21       1.441843083865e+04       5.096266948536e-10       4.079282932947e+17       9.458308815523e-09       1.762959725736e+42       5.551495683140e+31       3.033265479014e+32       1.461743466675e-08       1.102087794860e-04      -9.000000000000e-01       1.219560691869e+42       2.982520417964e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.341639446681e-05       7.920252020058e-01 
       2.809547372487e+13       9.575536313922e-25       1.649641490076e-08       1.703071069872e+21       1.441843083865e+04       5.131940817175e-10       4.050926447812e+17       9.524516977229e-09       1.714448756285e+42       5.436527569891e+31       2.970448388088e+32       1.461743466675e-08       1.099783884751e-04      -9.000000000000e-01       1.186002312400e+42       2.900451069036e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.349051819315e-05       7.876734151823e-01 
       2.790017251725e+13       9.710063023594e-25       1.661283022258e-08       1.679476110004e+21       1.441843083865e+04       5.167864402896e-10       4.022767078264e+17       9.591188596067e-09       1.667272652358e+42       5.323940376634e+31       2.908932201068e+32       1.461743466675e-08       1.097484790956e-04      -9.000000000000e-01       1.153367351371e+42       2.820640004073e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.356464191948e-05       7.833691888705e-01 
       2.770622891484e+13       9.846479699010e-25       1.672924554441e-08       1.656208043205e+21       1.441843083865e+04       5.204039453716e-10       3.994803454086e+17       9.658326916238e-09       1.621394682758e+42       5.213684795960e+31       2.848689977023e+32       1.461743466675e-08       1.095190503408e-04      -9.000000000000e-01       1.121630399283e+42       2.743025082378e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.363876564582e-05       7.791117476274e-01 
       2.751363348048e+13       9.984812892298e-25       1.684566086624e-08       1.633262340583e+21       1.441843083865e+04       5.240467729892e-10       3.967034214584e+17       9.725935204649e-09       1.576779127011e+42       5.105712541584e+31       2.789695332952e+32       1.461743466675e-08       1.092901012059e-04      -9.000000000000e-01       1.090766745826e+42       2.667545873167e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.371288937216e-05       7.749003327761e-01 
       2.732237684258e+13       1.012508952862e-24       1.696389517747e-08       1.610634535988e+21       1.441843083865e+04       5.277151004001e-10       3.939458008524e+17       9.794016751079e-09       1.533391247558e+42       4.999976327201e+31       2.731922432228e+32       1.461743466675e-08       1.090616306882e-04      -9.000000000000e-01       1.060752360635e+42       2.594143608517e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.378701309850e-05       7.707342019555e-01 
       2.713244969472e+13       1.026733691140e-24       1.708212948870e-08       1.588320225145e+21       1.441843083865e+04       5.314091061029e-10       3.912073494066e+17       9.862574868334e-09       1.491197262704e+42       4.896429845777e+31       2.675345973287e+32       1.461743466675e-08       1.088336377872e-04      -9.000000000000e-01       1.031563874585e+42       2.522761137606e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.386113682484e-05       7.666126286838e-01 
       2.694384279515e+13       1.041158272767e-24       1.720218278933e-08       1.566315064801e+21       1.441843083865e+04       5.351289698456e-10       3.884879338695e+17       9.931612892410e-09       1.450164320318e+42       4.795027749268e+31       2.619941178545e+32       1.461743466675e-08       1.086061215045e-04      -9.000000000000e-01       1.003178561594e+42       2.453342882222e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.393526055118e-05       7.625349019362e-01 
       2.675654696639e+13       1.055785505341e-24       1.732223608997e-08       1.544614771871e+21       1.441843083865e+04       5.388748726345e-10       3.857874219160e+17       1.000113418265e-08       1.410260472253e+42       4.695725628763e+31       2.565683783544e+32       1.461743466675e-08       1.083790808436e-04      -9.000000000000e-01       9.755743209272e+41       2.385834793483e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.400938427752e-05       7.585003257363e-01 
       2.657055309472e+13       1.070618235905e-24       1.744410838000e-08       1.523215122614e+21       1.441843083865e+04       5.426469967430e-10       3.831056821411e+17       1.007114212193e-08       1.371454649472e+42       4.598479995030e+31       2.512550026333e+32       1.461743466675e-08       1.081525148104e-04      -9.000000000000e-01       9.487296599924e+41       2.320184309761e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.408350800386e-05       7.545082187595e-01 
       2.638585212982e+13       1.085659351501e-24       1.756598067004e-08       1.502111951804e+21       1.441843083865e+04       5.464455257202e-10       3.804425840527e+17       1.014164011678e-08       1.333716637859e+42       4.503248259472e+31       2.460516637052e+32       1.461743466675e-08       1.079264224125e-04      -9.000000000000e-01       9.226236776034e+41       2.256340315753e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.415763173020e-05       7.505579139500e-01 
       2.620243508423e+13       1.100911779730e-24       1.768967194948e-08       1.481301151922e+21       1.441843083865e+04       5.502706444002e-10       3.777979980662e+17       1.021263159760e-08       1.297017054692e+42       4.409988715480e+31       2.409560827748e+32       1.461743466675e-08       1.077008026599e-04      -9.000000000000e-01       8.972360477074e+41       2.194253102684e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.423175545654e-05       7.466487581490e-01 
       2.602029303300e+13       1.116378489323e-24       1.781336322892e-08       1.460778672354e+21       1.441843083865e+04       5.541225389110e-10       3.751717954977e+17       1.028412001878e-08       1.261327325767e+42       4.318660520159e+31       2.359660282393e+32       1.461743466675e-08       1.074756545644e-04      -9.000000000000e-01       8.725470035592e+41       2.133874329605e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.430587918288e-05       7.427801117345e-01 
       2.583941711320e+13       1.132062490719e-24       1.793705450837e-08       1.440540518609e+21       1.441843083865e+04       5.580013966834e-10       3.725638485578e+17       1.035610885891e-08       1.226619663150e+42       4.229223676450e+31       2.310793147109e+32       1.461743466675e-08       1.072509771401e-04      -9.000000000000e-01       8.485373223307e+41       2.075156985754e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.438000290923e-05       7.389513482728e-01 
       2.565979852354e+13       1.147966836651e-24       1.806256477721e-08       1.420582751533e+21       1.441843083865e+04       5.619074064602e-10       3.699740303454e+17       1.042860162092e-08       1.192867043543e+42       4.141639015605e+31       2.262938020600e+32       1.461743466675e-08       1.070267694031e-04      -9.000000000000e-01       8.251883101438e+41       2.018055353954e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.445412663557e-05       7.351618541799e-01 
       2.548142852387e+13       1.164094622739e-24       1.818989403546e-08       1.400901486550e+21       1.441843083865e+04       5.658407583054e-10       3.674022148415e+17       1.050160183226e-08       1.160043187239e+42       4.055868180039e+31       2.216073944776e+32       1.461743466675e-08       1.068030303715e-04      -9.000000000000e-01       8.024817875160e+41       1.962524975017e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.452825036191e-05       7.314110283941e-01 
       2.530429843483e+13       1.180448988093e-24       1.831722329371e-08       1.381492892898e+21       1.441843083865e+04       5.698016436135e-10       3.648482769032e+17       1.057511304508e-08       1.128122537665e+42       3.971873606529e+31       2.170180395579e+32       1.461743466675e-08       1.065797590654e-04      -9.000000000000e-01       7.804000752055e+41       1.908522613127e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.460237408825e-05       7.276982820579e-01 
