# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   35       3.544556607655e-10       4.423331412418e-15      -4.329578923087e-14       2.187599690395e-18       9.154518408854e-12       1.508396365220e-11       5.993725792430e-15 
   36       3.598748027016e-10       4.856332996510e-15      -7.319040869260e-14       2.315948290272e-18       8.545199270267e-12       1.439459748845e-11       4.005598043588e-15 
   37       3.652588531903e-10       5.328145639302e-15      -1.030942969338e-13       2.447867985222e-18       7.986107119755e-12       1.374717120591e-11       3.013820521954e-15 
   38       3.706219272000e-10       5.836318009040e-15      -1.331116308467e-13       2.583345223512e-18       7.474626494066e-12       1.314095577587e-11       2.860722368502e-15 
   39       3.759825296839e-10       6.378391962989e-15      -1.635823652247e-13       2.722371011586e-18       7.008139206355e-12       1.257466127887e-11       3.280950539912e-15 
   40       3.813510204764e-10       6.951052698152e-15      -1.949613380932e-13       2.864938264485e-18       6.580835167657e-12       1.204372360819e-11       3.932367979565e-15 
   41       3.867314119891e-10       7.550788564586e-15      -2.277493878283e-13       3.011044972768e-18       6.185505660995e-12       1.154209808933e-11       4.466466066345e-15 
   42       3.921299120770e-10       8.176264713798e-15      -2.622392864050e-13       3.160704325210e-18       5.820277084318e-12       1.106904236770e-11       4.779716792554e-15 
   43       3.975474495837e-10       8.826627013383e-15      -2.987014168524e-13       3.313938314081e-18       5.483612880411e-12       1.062405160249e-11       4.835259025316e-15 
   44       4.029762902517e-10       9.500845255254e-15      -3.374571526172e-13       3.470775558504e-18       5.172311436241e-12       1.020481922244e-11       4.594309151810e-15 
   45       4.084050906367e-10       1.019833578353e-14      -3.787951325284e-13       3.631251217317e-18       4.882510812460e-12       9.808199405374e-12       4.035620009054e-15 
   46       4.138378062823e-10       1.092106779543e-14      -4.226827953653e-13       3.795405613932e-18       4.613365495584e-12       9.433785984468e-12       3.220803763299e-15 
   47       4.192790325794e-10       1.167207486925e-14      -4.689739773955e-13       3.963285981879e-18       4.364249139524e-12       9.081152046363e-12       2.248531594034e-15 
   48       4.247281423425e-10       1.245490854551e-14      -5.174865106793e-13       4.134947392527e-18       4.133653899043e-12       8.748750820836e-12       1.237854540421e-15 
   49       4.301787991571e-10       1.327366760741e-14      -5.680003773963e-13       4.310453183044e-18       3.919126569384e-12       8.433831804162e-12       3.293206136534e-16 
   50       4.356230030710e-10       1.413194977369e-14      -6.202972157861e-13       4.489869939183e-18       3.717942182880e-12       8.133299704332e-12      -3.473892349173e-16 
   51       4.410656513269e-10       1.502930338857e-14      -6.742957618314e-13       4.673249845273e-18       3.529488505755e-12       7.846760732981e-12      -7.835014002915e-16 
   52       4.465130887667e-10       1.596386319613e-14      -7.299499813303e-13       4.860644283081e-18       3.353418399462e-12       7.574158209060e-12      -1.009047531985e-15 
   53       4.519686540442e-10       1.693332282673e-14      -7.872110293993e-13       5.052109025885e-18       3.188940468550e-12       7.314863435771e-12      -1.062441573063e-15 
   54       4.574324062586e-10       1.793491336739e-14      -8.460273507591e-13       5.247704410192e-18       3.034789904150e-12       7.067636192016e-12      -9.909382310407e-16 
   55       4.629029836279e-10       1.896584530518e-14      -9.063612674409e-13       5.447486607906e-18       2.889577493263e-12       6.831056029102e-12      -8.446384521060e-16 
   56       4.683843464692e-10       2.002481201607e-14      -9.682433376741e-13       5.651478510470e-18       2.753004971508e-12       6.605032139462e-12      -6.557116666219e-16 
   57       4.738802304970e-10       2.111082223937e-14      -1.031731676571e-12       5.859691912483e-18       2.624900520164e-12       6.389599369407e-12      -4.548149511313e-16 
   58       4.793919753889e-10       2.222276612581e-14      -1.096897378327e-12       6.072135606320e-18       2.504852943870e-12       6.184459571620e-12      -2.772963423915e-16 
   59       4.849183344857e-10       2.335941186143e-14      -1.163825258870e-12       6.288815207103e-18       2.392197247847e-12       5.988960439662e-12      -1.634018928162e-16 
   60       4.904552844921e-10       2.451940229148e-14      -1.232614598514e-12       6.509732977682e-18       2.286000215113e-12       5.802074342488e-12      -1.584827259180e-16 
   61       4.959982846878e-10       2.570154274252e-14      -1.303345681457e-12       6.734883793433e-18       2.185300559813e-12       5.622704565181e-12      -3.002993317500e-16 
   62       5.015500776552e-10       2.690574762081e-14      -1.375968957645e-12       6.964242374223e-18       2.089925006837e-12       5.450732239168e-12      -5.771360118569e-16 
   63       5.071143097874e-10       2.813230126408e-14      -1.450392206723e-12       7.197772862898e-18       1.999830630185e-12       5.286167917650e-12      -9.606094086879e-16 
   64       5.126931259363e-10       2.938159123974e-14      -1.526512210038e-12       7.435432140948e-18       1.914860221230e-12       5.128834342088e-12      -1.417543313339e-15 
   65       5.182870568341e-10       3.065411420824e-14      -1.604214408049e-12       7.677169531009e-18       1.834735943443e-12       4.978355665061e-12      -1.909766326180e-15 
   66       5.238949065150e-10       3.195048178649e-14      -1.683372557745e-12       7.922926499351e-18       1.759052987115e-12       4.834146673132e-12      -2.393909517473e-15 
   67       5.295136397363e-10       3.327142641126e-14      -1.763848390047e-12       8.172636358383e-18       1.687273224089e-12       4.695402009715e-12      -2.821204088003e-15 
   68       5.351400753596e-10       3.461742200799e-14      -1.845513227251e-12       8.426236312618e-18       1.618859236095e-12       4.561321531737e-12      -3.149052015959e-15 
   69       5.407766165814e-10       3.598744363656e-14      -1.928318687550e-12       8.683707095956e-18       1.553722119404e-12       4.431863494827e-12      -3.378912790744e-15 
   70       5.464264848918e-10       3.737996589559e-14      -2.012239757496e-12       8.945040868416e-18       1.491853435165e-12       4.307125323971e-12      -3.525765309777e-15 
   71       5.520919516485e-10       3.879332196297e-14      -2.097254314707e-12       9.210229601141e-18       1.433190158404e-12       4.187116330066e-12      -3.607111125887e-15 
   72       5.577742716869e-10       4.022569960772e-14      -2.183343346921e-12       9.479265094591e-18       1.377611922868e-12       4.071752972006e-12      -3.643073207330e-15 
   73       5.634736169290e-10       4.167513720186e-14      -2.270491171045e-12       9.752138996723e-18       1.324938265870e-12       3.960854118773e-12      -3.656494697805e-15 
   74       5.691890099940e-10       4.313951973226e-14      -2.358685652201e-12       1.002884282118e-17       1.274925873130e-12       3.854136311535e-12      -3.673037676476e-15 
   75       5.749182578076e-10       4.461657481256e-14      -2.447918422780e-12       1.030936796548e-17       1.227265823625e-12       3.751209025728e-12      -3.721281917981e-15 
   76       5.806590308436e-10       4.610410674384e-14      -2.538167842956e-12       1.059371872311e-17       1.181655729399e-12       3.651681738830e-12      -3.825698262419e-15 
   77       5.864124748158e-10       4.760075678858e-14      -2.629343810753e-12       1.088195401909e-17       1.138037432677e-12       3.555518147519e-12      -3.983871123120e-15 
   78       5.921801400379e-10       4.910537493482e-14      -2.721333239038e-12       1.117415335345e-17       1.096397849785e-12       3.462738235993e-12      -4.185282522741e-15 
   79       5.979628520151e-10       5.061679502542e-14      -2.814016288557e-12       1.147040476261e-17       1.056696721864e-12       3.373309794935e-12      -4.418022416495e-15 
   80       6.037606685457e-10       5.213383565128e-14      -2.907266233081e-12       1.177080510392e-17       1.018865395493e-12       3.287145976264e-12      -4.668741340271e-15 
   81       6.095728368234e-10       5.365530104462e-14      -3.000949324559e-12       1.207546034035e-17       9.828056033155e-13       3.204102847897e-12      -4.922603058758e-15 
   82       6.153977505388e-10       5.517998197224e-14      -3.094924658266e-12       1.238448582514e-17       9.483882446658e-13       3.123976948502e-12      -5.163237213572e-15 
   83       6.212329069813e-10       5.670665662875e-14      -3.189044037953e-12       1.269800658638e-17       9.154521661970e-13       3.046502842258e-12      -5.372691971374e-15 
   84       6.270758584505e-10       5.823403898552e-14      -3.283169452740e-12       1.301614348934e-17       8.838409140144e-13       2.971420502727e-12      -5.535460126862e-15 
   85       6.329273416792e-10       5.976061204250e-14      -3.377229132132e-12       1.333896846400e-17       8.535226614965e-13       2.898695655744e-12      -5.651428011656e-15 
   86       6.387885909629e-10       6.128476844229e-14      -3.471170579703e-12       1.366654234252e-17       8.244880197445e-13       2.828331651315e-12      -5.724996403756e-15 
   87       6.446603641757e-10       6.280486056667e-14      -3.564943946350e-12       1.399892836831e-17       7.967132611350e-13       2.760301629379e-12      -5.761218733191e-15 
   88       6.505429165832e-10       6.431920054676e-14      -3.658502191435e-12       1.433619224325e-17       7.701597381233e-13       2.694547248156e-12      -5.765822191573e-15 
   89       6.564359746554e-10       6.582606027316e-14      -3.751801243936e-12       1.467840217502e-17       7.447733020459e-13       2.630977412508e-12      -5.745228841643e-15 
   90       6.623387098798e-10       6.732367140616e-14      -3.844800163585e-12       1.502562892439e-17       7.204837219242e-13       2.569467002293e-12      -5.706576726822e-15 
   91       6.682497125739e-10       6.881022538583e-14      -3.937461302017e-12       1.537794585247e-17       6.972041032669e-13       2.509855600722e-12      -5.657740980760e-15 
   92       6.741669656988e-10       7.028387344222e-14      -4.029750463917e-12       1.573542896804e-17       6.748303068733e-13       2.451946222713e-12      -5.607354936885e-15 
   93       6.800885172836e-10       7.174278159465e-14      -4.121626003421e-12       1.609814216883e-17       6.532643583683e-13       2.395555617394e-12      -5.563042379629e-15 
   94       6.860146702667e-10       7.318530508982e-14      -4.213003887430e-12       1.646609032365e-17       6.324899666399e-13       2.340676591876e-12      -5.525764318418e-15 
   95       6.919460751223e-10       7.460984034007e-14      -4.303787651313e-12       1.683925918842e-17       6.125073416543e-13       2.287337863441e-12      -5.494657041296e-15 
   96       6.978830442191e-10       7.601477302658e-14      -4.393879004594e-12       1.721762942952e-17       5.933099672373e-13       2.235554104545e-12      -5.468741815049e-15 
   97       7.038255352230e-10       7.739847886439e-14      -4.483177840213e-12       1.760117646786e-17       5.748843491939e-13       2.185325379126e-12      -5.446921439402e-15 
   98       7.097731344998e-10       7.875932436734e-14      -4.571582243794e-12       1.798987032290e-17       5.572097634285e-13       2.136636578911e-12      -5.427976801195e-15 
   99       7.157250405179e-10       8.009566761309e-14      -4.658988502898e-12       1.838367545671e-17       5.402580040646e-13       2.089456859718e-12      -5.410563428570e-15 
  100       7.216800472509e-10       8.140585900809e-14      -4.745291116289e-12       1.878255061802e-17       5.239931315645e-13       2.043739077762e-12      -5.393208045159e-15 
  101       7.276365275800e-10       8.268824205257e-14      -4.830382803193e-12       1.918644868626e-17       5.083712208495e-13       1.999419225964e-12      -5.374305124262e-15 
  102       7.335924166972e-10       8.394115410553e-14      -4.914154512560e-12       1.959531651562e-17       4.933401094196e-13       1.956415870254e-12      -5.352113443037e-15 
  103       7.395451955076e-10       8.516292714970e-14      -4.996495432328e-12       2.000909477906e-17       4.788391454731e-13       1.914629585875e-12      -5.324752636685e-15 
  104       7.454924967352e-10       8.635195799885e-14      -5.077298602525e-12       2.042774469293e-17       4.648123016966e-13       1.873965772863e-12      -5.290608214855e-15 
  105       7.514340522365e-10       8.750692807308e-14      -5.156478598203e-12       2.085133263788e-17       4.512500766514e-13       1.834407826644e-12      -5.249616342848e-15 
  106       7.573699790230e-10       8.862661487633e-14      -5.233956263601e-12       2.127995673146e-17       4.381528104270e-13       1.795952846846e-12      -5.202146999598e-15 
  107       7.633001704114e-10       8.970982671482e-14      -5.309653391591e-12       2.171372110614e-17       4.255177206873e-13       1.758588837696e-12      -5.148612043877e-15 
  108       7.692242862696e-10       9.075540422522e-14      -5.383492794519e-12       2.215273604874e-17       4.133387976658e-13       1.722294401244e-12      -5.089466257078e-15 
  109       7.751417432617e-10       9.176222190268e-14      -5.455398375051e-12       2.259711813985e-17       4.016066991611e-13       1.687038430584e-12      -5.025208385997e-15 
  110       7.810517050941e-10       9.272918962892e-14      -5.525295197011e-12       2.304699039333e-17       3.903086455322e-13       1.652779803069e-12      -4.956382185611e-15 
  111       7.869530727604e-10       9.365525420034e-14      -5.593109556226e-12       2.350248239566e-17       3.794283146938e-13       1.619467073534e-12      -4.883577461861e-15 
  112       7.928444747877e-10       9.453940085609e-14      -5.658769051366e-12       2.396373044545e-17       3.689457371115e-13       1.587038167514e-12      -4.807431114429e-15 
  113       7.987242574816e-10       9.538065480617e-14      -5.722202654785e-12       2.443087769285e-17       3.588371907977e-13       1.555420074464e-12      -4.728628179523e-15 
  114       8.045904751718e-10       9.617808275949e-14      -5.783340783366e-12       2.490407427896e-17       3.490750963063e-13       1.524528540979e-12      -4.647902872655e-15 
  115       8.104408804580e-10       9.693079445199e-14      -5.842115369361e-12       2.538347747533e-17       3.396279117282e-13       1.494267764015e-12      -4.566039631419e-15 
  116       8.162733421903e-10       9.763796853869e-14      -5.898457531089e-12       2.586923279658e-17       3.304667433233e-13       1.464553959161e-12      -4.483766232833e-15 
  117       8.220871779178e-10       9.829893057424e-14      -5.952290112296e-12       2.636141443521e-17       3.215863137182e-13       1.435389972155e-12      -4.401416173513e-15 
  118       8.278819658779e-10       9.891308742699e-14      -6.003534364528e-12       2.686007781294e-17       3.129863577293e-13       1.406799204858e-12      -4.319227008411e-15 
  119       8.336571258480e-10       9.947990548789e-14      -6.052112315199e-12       2.736527793099e-17       3.046650897044e-13       1.378802457241e-12      -4.237444690931e-15 
  120       8.394119131739e-10       9.999891241398e-14      -6.097946817204e-12       2.787706934129e-17       2.966191578959e-13       1.351417831699e-12      -4.156323661466e-15 
  121       8.451454127964e-10       1.004696988719e-13      -6.140961598545e-12       2.839550611770e-17       2.888435988341e-13       1.324660637368e-12      -4.076126935928e-15 
  122       8.508565332796e-10       1.008919202815e-13      -6.181081311950e-12       2.892064182716e-17       2.813317917004e-13       1.298543294441e-12      -3.997126194284e-15 
  123       8.565440008379e-10       1.012652985592e-13      -6.218231584493e-12       2.945252950099e-17       2.740754127003e-13       1.273075238483e-12      -3.919601869083e-15 
  124       8.622063533633e-10       1.015896238613e-13      -6.252339067215e-12       2.999122160602e-17       2.670643894371e-13       1.248262824753e-12      -3.843843233995e-15 
  125       8.678419344535e-10       1.018647563282e-13      -6.283331484742e-12       3.053677001584e-17       2.602868552846e-13       1.224109232513e-12      -3.770148492337e-15 
  126       8.734488874388e-10       1.020906278272e-13      -6.311137684912e-12       3.108922598198e-17       2.537291037605e-13       1.200614369350e-12      -3.698824865612e-15 
  127       8.790251494098e-10       1.022672436961e-13      -6.335687688386e-12       3.164864010515e-17       2.473755428996e-13       1.177774775491e-12      -3.630188682037e-15 
  128       8.845684452448e-10       1.023946844871e-13      -6.356912738279e-12       3.221506230641e-17       2.412086496271e-13       1.155583528118e-12      -3.564565465075e-15 
  129       8.900766342166e-10       1.024731404447e-13      -6.374746175757e-12       3.278854139602e-17       2.352125788759e-13       1.134031309026e-12      -3.502201590422e-15 
  130       8.955488054892e-10       1.025030155130e-13      -6.389126070061e-12       3.336912378756e-17       2.293845354935e-13       1.113109943239e-12      -3.442988111623e-15 
  131       9.009842920704e-10       1.024848380866e-13      -6.399992972122e-12       3.395685458765e-17       2.237245694293e-13       1.092809069572e-12      -3.386706664067e-15 
  132       9.063823255906e-10       1.024192312562e-13      -6.407289169415e-12       3.455177795437e-17       2.182320135335e-13       1.073114925584e-12      -3.333114641859e-15 
  133       9.117420328523e-10       1.023069147867e-13      -6.410958741497e-12       3.515393706556e-17       2.129054640824e-13       1.054010260223e-12      -3.281944653570e-15 
  134       9.170624323810e-10       1.021487070952e-13      -6.410947615535e-12       3.576337408717e-17       2.077427613032e-13       1.035474246464e-12      -3.232903977987e-15 
  135       9.223424309754e-10       1.019455272283e-13      -6.407203621838e-12       3.638013014157e-17       2.027409699000e-13       1.017482393950e-12      -3.185674019859e-15 
  136       9.275808202577e-10       1.016983968399e-13      -6.399676549385e-12       3.700424527589e-17       1.978963595781e-13       1.000006461638e-12      -3.139909765646e-15 
  137       9.327762732243e-10       1.014084421694e-13      -6.388318201361e-12       3.763575843034e-17       1.932043855699e-13       9.830143704307e-13      -3.095239239269e-15 
  138       9.379273407961e-10       1.010768960188e-13      -6.373082450684e-12       3.827470740655e-17       1.886596691601e-13       9.664701158261e-13      -3.051262957860e-15 
  139       9.430324483685e-10       1.007050997309e-13      -6.353925295537e-12       3.892112883587e-17       1.842559782105e-13       9.503336805538e-13      -3.007553387507e-15 
  140       9.480898923624e-10       1.002945051669e-13      -6.330804914900e-12       3.957505814776e-17       1.799862076855e-13       9.345609472167e-13      -2.963654399003e-15 
  141       9.530978367744e-10       9.984667668420e-14      -6.303681724078e-12       4.023652953804e-17       1.758423601773e-13       9.191036109326e-13      -2.919080723599e-15 
  142       9.580543097268e-10       9.936329311396e-14      -6.272518430237e-12       4.090557593728e-17       1.718155264312e-13       9.039090919745e-13      -2.873317408748e-15 
  143       9.629572000187e-10       9.884614973905e-14      -6.237280087929e-12       4.158222897908e-17       1.678958658707e-13       8.889204484117e-13      -2.825819273854e-15 
  144       9.678045263817e-10       9.829714251145e-14      -6.197933338250e-12       4.226652318950e-17       1.640745919286e-13       8.740888194108e-13      -2.776133488119e-15 
  145       9.725952824485e-10       9.771821477581e-14      -6.154443924522e-12       4.295850908743e-17       1.603501897462e-13       8.594123221524e-13      -2.724282072802e-15 
  146       9.773286689174e-10       9.711140902869e-14      -6.106779036111e-12       4.365824132155e-17       1.567227772891e-13       8.449008414158e-13      -2.670416249514e-15 
  147       9.820038264608e-10       9.647888606631e-14      -6.054908153200e-12       4.436577455787e-17       1.531921477012e-13       8.305638280483e-13      -2.614696866149e-15 
  148       9.866198338430e-10       9.582292686014e-14      -5.998803097630e-12       4.508116347234e-17       1.497577613520e-13       8.164102836213e-13      -2.557294560230e-15 
  149       9.911757060378e-10       9.514593443265e-14      -5.938438083738e-12       4.580446274341e-17       1.464187378835e-13       8.024487450867e-13      -2.498389922255e-15 
  150       9.956703923461e-10       9.445043573294e-14      -5.873789769196e-12       4.653572704466e-17       1.431738482573e-13       7.886872694331e-13      -2.438173659047e-15 
  151       1.000102774514e-09       9.373908351242e-14      -5.804837305850e-12       4.727501103733e-17       1.400215068021e-13       7.751334183415e-13      -2.376846757097e-15 
  152       1.004471664849e-09       9.301465820050e-14      -5.731562390562e-12       4.802236936298e-17       1.369597632602e-13       7.617942428421e-13      -2.314620645915e-15 
  153       1.008775804341e-09       9.228006978023e-14      -5.653949316045e-12       4.877785663601e-17       1.339862948349e-13       7.486762679704e-13      -2.251717361373e-15 
  154       1.013013860775e-09       9.153835966403e-14      -5.571985021702e-12       4.954152743627e-17       1.310983982377e-13       7.357854774228e-13      -2.188369709054e-15 
  155       1.017184426853e-09       9.079270256931e-14      -5.485659144471e-12       5.031343630166e-17       1.282929817351e-13       7.231272982137e-13      -2.124821427597e-15 
  156       1.021286018312e-09       9.004640839414e-14      -5.394964069657e-12       5.109363772072e-17       1.255665571961e-13       7.107065853308e-13      -2.061327352048e-15 
  157       1.025317072036e-09       8.930292409298e-14      -5.299894981775e-12       5.188218612519e-17       1.229152321390e-13       6.985276063921e-13      -1.998153577203e-15 
  158       1.029275944181e-09       8.856583555231e-14      -5.200449915389e-12       5.267913588262e-17       1.203347017784e-13       6.865940263014e-13      -1.935577620954e-15 
  159       1.033160908287e-09       8.783886946630e-14      -5.096629805950e-12       5.348454128894e-17       1.178202410726e-13       6.749088919050e-13      -1.873888587642e-15 
  160       1.036970153399e-09       8.712589521252e-14      -4.988438540634e-12       5.429845656107e-17       1.153666967706e-13       6.634746166476e-13      -1.813387331396e-15 
  161       1.040701997820e-09       8.643083398246e-14      -4.875881583992e-12       5.512092820101e-17       1.129695053537e-13       6.522927333085e-13      -1.754328417860e-15 
  162       1.044355555559e-09       8.575737320513e-14      -4.758961611562e-12       5.595197134486e-17       1.106278647190e-13       6.413631598494e-13      -1.696739898647e-15 
  163       1.047930125499e-09       8.510923033632e-14      -4.637682585492e-12       5.679159129840e-17       1.083418290828e-13       6.306848390170e-13      -1.640587837042e-15 
  164       1.051424980173e-09       8.449024476980e-14      -4.512051188927e-12       5.763979093524e-17       1.061113051052e-13       6.202559481434e-13      -1.585832972582e-15 
  165       1.054839364877e-09       8.390437928627e-14      -4.382076870294e-12       5.849657065437e-17       1.039360486574e-13       6.100738827356e-13      -1.532430616625e-15 
  166       1.058172496778e-09       8.335572150233e-14      -4.247771887586e-12       5.936192833760e-17       1.018156615887e-13       6.001352400642e-13      -1.480330547918e-15 
  167       1.061423564025e-09       8.284848531944e-14      -4.109151352642e-12       6.023585930706e-17       9.974958849341e-14       5.904358027529e-13      -1.429476908165e-15 
  168       1.064591724860e-09       8.238701237289e-14      -3.966233275428e-12       6.111835628273e-17       9.773711347831e-14       5.809705223675e-13      -1.379808097596e-15 
  169       1.067676106724e-09       8.197577348076e-14      -3.819038608321e-12       6.200940933986e-17       9.577735692950e-14       5.717335030053e-13      -1.331256670538e-15 
  170       1.070675805370e-09       8.161937009289e-14      -3.667591290390e-12       6.290900586651e-17       9.386927227961e-14       5.627179848837e-13      -1.283749230979e-15 
  171       1.073589883972e-09       8.132253573986e-14      -3.511918291679e-12       6.381713052104e-17       9.201164277490e-14       5.539163279301e-13      -1.237206328138e-15 
  172       1.076417372235e-09       8.109013748191e-14      -3.352049657487e-12       6.473376518956e-17       9.020307824238e-14       5.453199953704e-13      -1.191542352037e-15 
  173       1.079157265503e-09       8.092717735795e-14      -3.188018552651e-12       6.565888894346e-17       8.844201185687e-14       5.369195373185e-13      -1.146665429065e-15 
  174       1.081808523872e-09       8.083879383450e-14      -3.019861305829e-12       6.659247799688e-17       8.672669690818e-14       5.287045743655e-13      -1.102477317547e-15 
  175       1.084370071297e-09       8.083026325468e-14      -2.847617453780e-12       6.753450566421e-17       8.505520356817e-14       5.206637811687e-13      -1.058873303317e-15 
  176       1.086840794701e-09       8.090700128712e-14      -2.671329785648e-12       6.848494231756e-17       8.342541565787e-14       5.127848700407e-13      -1.015742095281e-15 
  177       1.089219543091e-09       8.107456437501e-14      -2.491044387243e-12       6.944375534428e-17       8.183502741461e-14       5.050545745386e-13      -9.729657209891e-16 
  178       1.091505126658e-09       8.133865118498e-14      -2.306810685321e-12       7.041090910441e-17       8.028154025909e-14       4.974586330536e-13      -9.304194222011e-16 
