# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:(.)w_scf              18:phi_scf               19:phi'_scf              20:V_scf                 21:V'_scf                22:V''_scf               23:gr.fac. D             24:gr.fac. f          
       1.192027290806e+12       5.319409551924e-22       3.888253559126e-07       3.065719742578e+18       1.415800837594e+04       1.187725187597e-08       1.687673236760e+16       2.244879947978e-07       5.555509130716e+36       4.152131624624e+27       2.268671046534e+28       3.492911100277e-08       3.843128382480e+36       9.398637540035e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -5.787505824329e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.060961835132e-05       2.257583671860e-01 
       1.183741103084e+12       5.394141936683e-22       3.915465640603e-07       3.023246157344e+18       1.415800837594e+04       1.196039263910e-08       1.675941645242e+16       2.260594107600e-07       5.402639425420e+36       4.066143493480e+27       2.221688243215e+28       3.492911100277e-08       3.737377876194e+36       9.140017327897e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -5.909896195110e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.068931853860e-05       2.254034012236e-01 
       1.175512515476e+12       5.469924236715e-22       3.942877810914e-07       2.981361016454e+18       1.415800837594e+04       1.204411538757e-08       1.664291604014e+16       2.276418266340e-07       5.253976201698e+36       3.981936124452e+27       2.175678425297e+28       3.492911100277e-08       3.634537282997e+36       8.888513510434e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.034874797041e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.076901872589e-05       2.250495497542e-01 
       1.167341127583e+12       5.546771202280e-22       3.970471880166e-07       2.940056167389e+18       1.415800837594e+04       1.212842419528e-08       1.652722546190e+16       2.292353194191e-07       5.109403710736e+36       3.899472639034e+27       2.130621442842e+28       3.492911100277e-08       3.534526531459e+36       8.643930267400e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.162496364332e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.084871891319e-05       2.246968075372e-01 
       1.159226541790e+12       5.624697790863e-22       3.998266038252e-07       2.899323570575e+18       1.415800837593e+04       1.221332316465e-08       1.641233908828e+16       2.308399666536e-07       4.968809388753e+36       3.818716922455e+27       2.086497563204e+28       3.492911100277e-08       3.437267753458e+36       8.406077166895e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.292816788678e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.092841910050e-05       2.243451693650e-01 
       1.151168363247e+12       5.703719170088e-22       4.026260285173e-07       2.859155297826e+18       1.415800837593e+04       1.229881642680e-08       1.629825132897e+16       2.324558464187e-07       4.832083769361e+36       3.739633607855e+27       2.043287462389e+28       3.492911100277e-08       3.342685223552e+36       8.174769017086e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.425893143737e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.100811928782e-05       2.239946300623e-01 
       1.143166199848e+12       5.783850720669e-22       4.054436431034e-07       2.819543530791e+18       1.415800837593e+04       1.238490814179e-08       1.618495663254e+16       2.340830373422e-07       4.699120398335e+36       3.662188060802e+27       2.000972216591e+28       3.492911100277e-08       3.250705300020e+36       7.949825722027e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.561783710118e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.108781947514e-05       2.236451844861e-01 
       1.135219662213e+12       5.865108039403e-22       4.082812665729e-07       2.780480559441e+18       1.415800837592e+04       1.247160249878e-08       1.607244948614e+16       2.357216186022e-07       4.569815750724e+36       3.586346364123e+27       1.959533293905e+28       3.492911100277e-08       3.161256367523e+36       7.731072141428e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.700548000915e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.116751966248e-05       2.232968275257e-01 
       1.127328363667e+12       5.947506942208e-22       4.111388989259e-07       2.741958780562e+18       1.415800837592e+04       1.255890371627e-08       1.596072441523e+16       2.373716699309e-07       4.444069150253e+36       3.512075303047e+27       1.918952546209e+28       3.492911100277e-08       3.074268781345e+36       7.518337954299e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.842246787764e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.124721984983e-05       2.229495541020e-01 
       1.119491920225e+12       6.031063467197e-22       4.140183591517e-07       2.703970696278e+18       1.415800837592e+04       1.264681604228e-08       1.584977598334e+16       2.390332716189e-07       4.321782690932e+36       3.439342350663e+27       1.879212201220e+28       3.492911100277e-08       2.989674813169e+36       7.311457526332e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -6.986942127458e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.132692003719e-05       2.226033591673e-01 
