# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  654       2.494692158975e-10       4.212019704184e-12      -6.743536599845e-13       1.125376677942e-14       3.106094327947e-14       3.730656796392e-15      -6.126555686996e-16 
  655       2.487462133727e-10       4.242775994648e-12      -8.522888730551e-13       1.125994539309e-14       3.088808402079e-14       3.762107561568e-15      -6.150935326937e-16 
  656       2.480434788175e-10       4.273034699843e-12      -1.032688221323e-12       1.126609325509e-14       3.071641783537e-14       3.793293547779e-15      -6.174517094759e-16 
  657       2.473615009887e-10       4.302779579289e-12      -1.215482841869e-12       1.127221516295e-14       3.054592845550e-14       3.824202033419e-15      -6.197309216727e-16 
  658       2.467007724934e-10       4.331994244036e-12      -1.400602887507e-12       1.127831596996e-14       3.037659923681e-14       3.854820172365e-15      -6.219320090225e-16 
  659       2.460617898009e-10       4.360662156166e-12      -1.587977522898e-12       1.128440058538e-14       3.020841315645e-14       3.885134993546e-15      -6.240558284501e-16 
  660       2.454450532542e-10       4.388766628298e-12      -1.777534920662e-12       1.129047397465e-14       3.004135281146e-14       3.915133400510e-15      -6.261032541405e-16 
  661       2.448509910724e-10       4.416292764732e-12      -1.969202575773e-12       1.129654079744e-14       2.987540286494e-14       3.944804439858e-15      -6.280750264155e-16 
  662       2.442797294943e-10       4.443233332881e-12      -2.162908264216e-12       1.130260431262e-14       2.971055744745e-14       3.974146162313e-15      -6.299712945537e-16 
  663       2.437313175893e-10       4.469583020333e-12      -2.358579097782e-12       1.130866744953e-14       2.954681291542e-14       4.003158912100e-15      -6.317920640356e-16 
  664       2.432058027985e-10       4.495336504960e-12      -2.556141203912e-12       1.131473316808e-14       2.938416541700e-14       4.031843071969e-15      -6.335373468606e-16 
  665       2.427032309249e-10       4.520488454957e-12      -2.755519721898e-12       1.132080445880e-14       2.922261089098e-14       4.060199063397e-15      -6.352071615802e-16 
  666       2.422236461250e-10       4.545033528872e-12      -2.956638799083e-12       1.132688434300e-14       2.906214506577e-14       4.088227346768e-15      -6.368015333303e-16 
  667       2.417670908992e-10       4.568966375644e-12      -3.159421587061e-12       1.133297587284e-14       2.890276345836e-14       4.115928421577e-15      -6.383204938641e-16 
  668       2.413336060824e-10       4.592281634637e-12      -3.363790237881e-12       1.133908213145e-14       2.874446137324e-14       4.143302826611e-15      -6.397640815846e-16 
  669       2.409232308354e-10       4.614973935672e-12      -3.569665900246e-12       1.134520623302e-14       2.858723390139e-14       4.170351140148e-15      -6.411323415772e-16 
  670       2.405360026351e-10       4.637037899066e-12      -3.776968715713e-12       1.135135132291e-14       2.843107591924e-14       4.197073980148e-15      -6.424253256427e-16 
  671       2.401719572658e-10       4.658468135665e-12      -3.985617814898e-12       1.135752057774e-14       2.827598208759e-14       4.223472004441e-15      -6.436430923295e-16 
  672       2.398311288095e-10       4.679259246876e-12      -4.195531313670e-12       1.136371720553e-14       2.812194685060e-14       4.249545910924e-15      -6.447857069667e-16 
  673       2.395135496372e-10       4.699405824704e-12      -4.406626309359e-12       1.136994444575e-14       2.796896443474e-14       4.275296437748e-15      -6.458532416965e-16 
  674       2.392192503994e-10       4.718902451789e-12      -4.618818876953e-12       1.137620556947e-14       2.781702884774e-14       4.300724363515e-15      -6.468457755067e-16 
  675       2.389482600169e-10       4.737743701434e-12      -4.832024065300e-12       1.138250387944e-14       2.766613387753e-14       4.325830507466e-15      -6.477633942639e-16 
  676       2.387006056718e-10       4.755924137646e-12      -5.046155893310e-12       1.138884271019e-14       2.751627309123e-14       4.350615729673e-15      -6.486061907456e-16 
  677       2.384763127983e-10       4.773438315169e-12      -5.261127346152e-12       1.139522542816e-14       2.736743983408e-14       4.375080931235e-15      -6.493742646731e-16 
  678       2.382754050730e-10       4.790280779517e-12      -5.476850371460e-12       1.140165543175e-14       2.721962722842e-14       4.399227054464e-15      -6.500677227442e-16 
  679       2.380979044065e-10       4.806446067008e-12      -5.693235875532e-12       1.140813615149e-14       2.707282817262e-14       4.423055083082e-15      -6.506866786659e-16 
  680       2.379438309335e-10       4.821928704803e-12      -5.910193719529e-12       1.141467105009e-14       2.692703534003e-14       4.446566042411e-15      -6.512312531868e-16 
  681       2.378132030043e-10       4.836723210936e-12      -6.127632715678e-12       1.142126362258e-14       2.678224117800e-14       4.469760999562e-15      -6.517015741301e-16 
  682       2.377060371748e-10       4.850824094351e-12      -6.345460623475e-12       1.142791739639e-14       2.663843790674e-14       4.492641063632e-15      -6.520977764259e-16 
  683       2.376223481979e-10       4.864225854937e-12      -6.563584145879e-12       1.143463593144e-14       2.649561751836e-14       4.515207385893e-15      -6.524200021441e-16 
  684       2.375621490141e-10       4.876922983559e-12      -6.781908925521e-12       1.144142282028e-14       2.635377177579e-14       4.537461159985e-15      -6.526684005271e-16 
  685       2.375254507424e-10       4.888909962099e-12      -7.000339540901e-12       1.144828168819e-14       2.621289221170e-14       4.559403622106e-15      -6.528431280223e-16 
  686       2.375122626708e-10       4.900181263484e-12      -7.218779502588e-12       1.145521619325e-14       2.607297012755e-14       4.581036051207e-15      -6.529443483148e-16 
  687       2.375225922476e-10       4.910731351726e-12      -7.437131249423e-12       1.146223002645e-14       2.593399659246e-14       4.602359769180e-15      -6.529722323601e-16 
  688       2.375564450718e-10       4.920554681953e-12      -7.655296144718e-12       1.146932691184e-14       2.579596244219e-14       4.623376141054e-15      -6.529269584167e-16 
  689       2.376138248841e-10       4.929645700445e-12      -7.873174472461e-12       1.147651060657e-14       2.565885827812e-14       4.644086575183e-15      -6.528087120790e-16 
  690       2.376947335576e-10       4.937998844668e-12      -8.090665433512e-12       1.148378490103e-14       2.552267446618e-14       4.664492523442e-15      -6.526176863095e-16 
  691       2.377991710885e-10       4.945608543311e-12      -8.307667141806e-12       1.149115361895e-14       2.538740113583e-14       4.684595481416e-15      -6.523540814719e-16 
  692       2.379271355873e-10       4.952469216318e-12      -8.524076620555e-12       1.149862061750e-14       2.525302817897e-14       4.704396988592e-15      -6.520181053634e-16 
  693       2.380786232694e-10       4.958575274923e-12      -8.739789798447e-12       1.150618978737e-14       2.511954524895e-14       4.723898628552e-15      -6.516099732478e-16 
  694       2.382536284455e-10       4.963921121685e-12      -8.954701505849e-12       1.151386505292e-14       2.498694175951e-14       4.743102029165e-15      -6.511299078876e-16 
  695       2.384521435131e-10       4.968501150523e-12      -9.168705471005e-12       1.152165037225e-14       2.485520688371e-14       4.762008862777e-15      -6.505781395773e-16 
  696       2.386741589468e-10       4.972309746752e-12      -9.381694316241e-12       1.152954973729e-14       2.472432955291e-14       4.780620846406e-15      -6.499549061754e-16 
  697       2.389196632894e-10       4.975341287113e-12      -9.593559554163e-12       1.153756717396e-14       2.459429845574e-14       4.798939741932e-15      -6.492604531375e-16 
  698       2.391886431424e-10       4.977590139814e-12      -9.804191583857e-12       1.154570674221e-14       2.446510203702e-14       4.816967356287e-15      -6.484950335488e-16 
  699       2.394810831572e-10       4.979050664558e-12      -1.001347968709e-11       1.155397253616e-14       2.433672849674e-14       4.834705541651e-15      -6.476589081570e-16 
  700       2.397969234127e-10       4.979718934293e-12      -1.022132080115e-11       1.156236811438e-14       2.420916739835e-14       4.852155661516e-15      -6.467523937541e-16 
  701       2.401359305940e-10       4.979597939719e-12      -1.042764604547e-11       1.157089477759e-14       2.408241453255e-14       4.869316976287e-15      -6.457760093631e-16 
  702       2.404978241125e-10       4.978692493260e-12      -1.063239474005e-11       1.157955325528e-14       2.395646715273e-14       4.886188224433e-15      -6.447303331613e-16 
  703       2.408823184555e-10       4.977007517625e-12      -1.083550567721e-11       1.158834427227e-14       2.383132237422e-14       4.902768153628e-15      -6.436159544508e-16 
  704       2.412891231674e-10       4.974548046267e-12      -1.103691711991e-11       1.159726854861e-14       2.370697717355e-14       4.919055520812e-15      -6.424334737033e-16 
  705       2.417179428293e-10       4.971319223834e-12      -1.123656680015e-11       1.160632679964e-14       2.358342838787e-14       4.935049092251e-15      -6.411835026040e-16 
  706       2.421684770400e-10       4.967326306629e-12      -1.143439191727e-11       1.161551973583e-14       2.346067271425e-14       4.950747643603e-15      -6.398666640969e-16 
  707       2.426404203959e-10       4.962574663065e-12      -1.163032913631e-11       1.162484806286e-14       2.333870670909e-14       4.966149959974e-15      -6.384835924284e-16 
  708       2.431334624718e-10       4.957069774117e-12      -1.182431458639e-11       1.163431248152e-14       2.321752678739e-14       4.981254835981e-15      -6.370349331923e-16 
  709       2.436472878009e-10       4.950817233783e-12      -1.201628385901e-11       1.164391368769e-14       2.309712922218e-14       4.996061075814e-15      -6.355213433744e-16 
  710       2.441815758556e-10       4.943822749536e-12      -1.220617200641e-11       1.165365237229e-14       2.297751014381e-14       5.010567493299e-15      -6.339434913965e-16 
  711       2.447360010274e-10       4.936092142780e-12      -1.239391353995e-11       1.166352922127e-14       2.285866553934e-14       5.024772911954e-15      -6.323020571612e-16 
  712       2.453102326078e-10       4.927631349308e-12      -1.257944242841e-11       1.167354491554e-14       2.274059125184e-14       5.038676165056e-15      -6.305977320966e-16 
  713       2.459039347682e-10       4.918446419756e-12      -1.276269209637e-11       1.168370013099e-14       2.262328297982e-14       5.052276095699e-15      -6.288312192002e-16 
  714       2.465167665406e-10       4.908543520058e-12      -1.294359542255e-11       1.169399553839e-14       2.250673627648e-14       5.065571556854e-15      -6.270032330839e-16 
  715       2.471483817979e-10       4.897928931902e-12      -1.312208473813e-11       1.170443180338e-14       2.239094654915e-14       5.078561411437e-15      -6.251145000181e-16 
  716       2.477984292342e-10       4.886609053187e-12      -1.329809182515e-11       1.171500958644e-14       2.227590905857e-14       5.091244532361e-15      -6.231657579765e-16 
  717       2.484665523454e-10       4.874590398479e-12      -1.347154791481e-11       1.172572954286e-14       2.216161891831e-14       5.103619802604e-15      -6.211577566805e-16 
  718       2.491523894092e-10       4.861879599463e-12      -1.364238368586e-11       1.173659232267e-14       2.204807109404e-14       5.115686115269e-15      -6.190912576435e-16 
  719       2.498555734659e-10       4.848483405403e-12      -1.381052926288e-11       1.174759857065e-14       2.193526040294e-14       5.127442373643e-15      -6.169670342155e-16 
  720       2.505757322987e-10       4.834408683596e-12      -1.397591421471e-11       1.175874892626e-14       2.182318151302e-14       5.138887491261e-15      -6.147858716279e-16 
  721       2.513124884136e-10       4.819662419826e-12      -1.413846755274e-11       1.177004402360e-14       2.171182894250e-14       5.150020391964e-15      -6.125485670372e-16 
  722       2.520654590206e-10       4.804251718823e-12      -1.429811772928e-11       1.178148449142e-14       2.160119705911e-14       5.160840009966e-15      -6.102559295705e-16 
  723       2.528342560134e-10       4.788183804715e-12      -1.445479263589e-11       1.179307095301e-14       2.149128007948e-14       5.171345289908e-15      -6.079087803690e-16 
  724       2.536184859501e-10       4.771466021488e-12      -1.460841960175e-11       1.180480402625e-14       2.138207206849e-14       5.181535186925e-15      -6.055079526332e-16 
  725       2.544177500336e-10       4.754105833437e-12      -1.475892539199e-11       1.181668432350e-14       2.127356693860e-14       5.191408666705e-15      -6.030542916670e-16 
  726       2.552316440918e-10       4.736110825627e-12      -1.490623620606e-11       1.182871245159e-14       2.116575844920e-14       5.200964705549e-15      -6.005486549224e-16 
  727       2.560597585580e-10       4.717488704341e-12      -1.505027767605e-11       1.184088901181e-14       2.105864020598e-14       5.210202290436e-15      -5.979919120437e-16 
  728       2.569016784516e-10       4.698247297544e-12      -1.519097486503e-11       1.185321459984e-14       2.095220566025e-14       5.219120419080e-15      -5.953849449124e-16 
  729       2.577569833581e-10       4.678394555335e-12      -1.532825226544e-11       1.186568980571e-14       2.084644810832e-14       5.227718099995e-15      -5.927286476914e-16 
  730       2.586252474096e-10       4.657938550401e-12      -1.546203379740e-11       1.187831521380e-14       2.074136069085e-14       5.235994352555e-15      -5.900239268693e-16 
  731       2.595060392654e-10       4.636887478474e-12      -1.559224280708e-11       1.189109140277e-14       2.063693639214e-14       5.243948207052e-15      -5.872717013055e-16 
  732       2.603989220921e-10       4.615249658789e-12      -1.571880206503e-11       1.190401894554e-14       2.053316803958e-14       5.251578704764e-15      -5.844729022739e-16 
  733       2.613034535439e-10       4.593033534537e-12      -1.584163376454e-11       1.191709840924e-14       2.043004830291e-14       5.258884898009e-15      -5.816284735081e-16 
  734       2.622191857436e-10       4.570247673320e-12      -1.596065951997e-11       1.193033035521e-14       2.032756969362e-14       5.265865850213e-15      -5.787393712455e-16 
  735       2.631456652621e-10       4.546900767611e-12      -1.607580036511e-11       1.194371533891e-14       2.022572456429e-14       5.272520635966e-15      -5.758065642716e-16 
  736       2.640824330994e-10       4.523001635204e-12      -1.618697675155e-11       1.195725390992e-14       2.012450510790e-14       5.278848341085e-15      -5.728310339652e-16 
  737       2.650290246650e-10       4.498559219672e-12      -1.629410854698e-11       1.197094661189e-14       2.002390335727e-14       5.284848062678e-15      -5.698137743419e-16 
  738       2.659849697579e-10       4.473582590827e-12      -1.639711503355e-11       1.198479398253e-14       1.992391118430e-14       5.290518909201e-15      -5.667557920995e-16 
  739       2.669498039923e-10       4.448081396013e-12      -1.649592668543e-11       1.199879613362e-14       1.982452137669e-14       5.295860131011e-15      -5.636579726652e-16 
  740       2.679231033614e-10       4.422067222862e-12      -1.659052075956e-11       1.201295148225e-14       1.972573089239e-14       5.300871514728e-15      -5.605206753492e-16 
  741       2.689044503170e-10       4.395552264341e-12      -1.668088640410e-11       1.202725799450e-14       1.962753766807e-14       5.305552996775e-15      -5.573441302890e-16 
  742       2.698934223688e-10       4.368548870896e-12      -1.676701294374e-11       1.204171360291e-14       1.952993954723e-14       5.309904533688e-15      -5.541285717371e-16 
  743       2.708895920679e-10       4.341069551009e-12      -1.684888988067e-11       1.205631620641e-14       1.943293427980e-14       5.313926102203e-15      -5.508742380763e-16 
  744       2.718925269890e-10       4.313126971749e-12      -1.692650689552e-11       1.207106367017e-14       1.933651952170e-14       5.317617699347e-15      -5.475813718345e-16 
  745       2.729017897137e-10       4.284733959331e-12      -1.699985384828e-11       1.208595382544e-14       1.924069283446e-14       5.320979342528e-15      -5.442502197003e-16 
  746       2.739169378136e-10       4.255903499667e-12      -1.706892077924e-11       1.210098446948e-14       1.914545168479e-14       5.324011069623e-15      -5.408810325374e-16 
  747       2.749375238325e-10       4.226648738923e-12      -1.713369790990e-11       1.211615336537e-14       1.905079344416e-14       5.326712939071e-15      -5.374740654004e-16 
  748       2.759630952700e-10       4.196982984070e-12      -1.719417564392e-11       1.213145824193e-14       1.895671538839e-14       5.329085029962e-15      -5.340295775492e-16 
  749       2.769931945640e-10       4.166919703444e-12      -1.725034456807e-11       1.214689679357e-14       1.886321469725e-14       5.331127442123e-15      -5.305478324644e-16 
  750       2.780273590738e-10       4.136472527296e-12      -1.730219545312e-11       1.216246668017e-14       1.877028845402e-14       5.332840296215e-15      -5.270290978626e-16 
  751       2.790651210626e-10       4.105655248351e-12      -1.734971925481e-11       1.217816552692e-14       1.867793364511e-14       5.334223733817e-15      -5.234736457111e-16 
  752       2.801060076811e-10       4.074481822356e-12      -1.739290711474e-11       1.219399092426e-14       1.858614715959e-14       5.335277917519e-15      -5.198817522432e-16 
  753       2.811495409497e-10       4.042966368641e-12      -1.743175036136e-11       1.220994042767e-14       1.849492578886e-14       5.336003031010e-15      -5.162536979730e-16 
  754       2.821952377417e-10       4.011123170672e-12      -1.746624051085e-11       1.222601155761e-14       1.840426622615e-14       5.336399279170e-15      -5.125897677110e-16 
  755       2.832426097664e-10       3.978966676603e-12      -1.749636926808e-11       1.224220179935e-14       1.831416506617e-14       5.336466888157e-15      -5.088902505787e-16 
  756       2.842911635514e-10       3.946511499833e-12      -1.752212852753e-11       1.225850860285e-14       1.822461880466e-14       5.336206105501e-15      -5.051554400238e-16 
  757       2.853404004263e-10       3.913772419561e-12      -1.754351037422e-11       1.227492938266e-14       1.813562383799e-14       5.335617200191e-15      -5.013856338354e-16 
  758       2.863898165047e-10       3.880764381338e-12      -1.756050708467e-11       1.229146151775e-14       1.804717646273e-14       5.334700462765e-15      -4.975811341590e-16 
  759       2.874389026679e-10       3.847502497625e-12      -1.757311112778e-11       1.230810235139e-14       1.795927287527e-14       5.333456205400e-15      -4.937422475116e-16 
  760       2.884871445473e-10       3.814002048344e-12      -1.758131516581e-11       1.232484919106e-14       1.787190917138e-14       5.331884762003e-15      -4.898692847967e-16 
  761       2.895340225075e-10       3.780278481436e-12      -1.758511205530e-11       1.234169930826e-14       1.778508134579e-14       5.329986488301e-15      -4.859625613197e-16 
  762       2.905790116290e-10       3.746347413413e-12      -1.758449484797e-11       1.235864993845e-14       1.769878529180e-14       5.327761761930e-15      -4.820223968023e-16 
  763       2.916215816914e-10       3.712224629915e-12      -1.757945679171e-11       1.237569828086e-14       1.761301680084e-14       5.325210982525e-15      -4.780491153983e-16 
  764       2.926611971561e-10       3.677926086263e-12      -1.756999133146e-11       1.239284149840e-14       1.752777156209e-14       5.322334571808e-15      -4.740430457085e-16 
  765       2.936973171490e-10       3.643467908013e-12      -1.755609211016e-11       1.241007671751e-14       1.744304516202e-14       5.319132973684e-15      -4.700045207952e-16 
  766       2.947293954440e-10       3.608866391511e-12      -1.753775296970e-11       1.242740102806e-14       1.735883308403e-14       5.315606654324e-15      -4.659338781982e-16 
  767       2.957568804453e-10       3.574138004451e-12      -1.751496795183e-11       1.244481148319e-14       1.727513070799e-14       5.311756102259e-15      -4.618314599493e-16 
  768       2.967792151703e-10       3.539299386424e-12      -1.748773129908e-11       1.246230509919e-14       1.719193330984e-14       5.307581828468e-15      -4.576976125874e-16 
  769       2.977958372330e-10       3.504367349477e-12      -1.745603745573e-11       1.247987885539e-14       1.710923606119e-14       5.303084366470e-15      -4.535326871737e-16 
  770       2.988061788266e-10       3.469358878664e-12      -1.741988106872e-11       1.249752969401e-14       1.702703402890e-14       5.298264272410e-15      -4.493370393069e-16 
  771       2.998096667062e-10       3.434291132605e-12      -1.737925698859e-11       1.251525452005e-14       1.694532217465e-14       5.293122125155e-15      -4.451110291381e-16 
  772       3.008057221720e-10       3.399181444036e-12      -1.733416027038e-11       1.253305020113e-14       1.686409535454e-14       5.287658526378e-15      -4.408550213858e-16 
  773       3.017937610519e-10       3.364047320368e-12      -1.728458617461e-11       1.255091356741e-14       1.678334831869e-14       5.281874100651e-15      -4.365693853512e-16 
  774       3.027731936849e-10       3.328906444239e-12      -1.723053016819e-11       1.256884141142e-14       1.670307571079e-14       5.275769495535e-15      -4.322544949333e-16 
  775       3.037434249035e-10       3.293776674066e-12      -1.717198792535e-11       1.258683048794e-14       1.662327206772e-14       5.269345381668e-15      -4.279107286435e-16 
  776       3.047038540166e-10       3.258676044606e-12      -1.710895532856e-11       1.260487751390e-14       1.654393181912e-14       5.262602452856e-15      -4.235384696215e-16 
  777       3.056538747928e-10       3.223622767507e-12      -1.704142846949e-11       1.262297916820e-14       1.646504928698e-14       5.255541426165e-15      -4.191381056497e-16 
  778       3.065929293735e-10       3.188634121434e-12      -1.696941155159e-11       1.264113208130e-14       1.638661941781e-14       5.248163487137e-15      -4.147100837863e-16 
  779       3.075206711571e-10       3.153723098506e-12      -1.689294075840e-11       1.265933280370e-14       1.630863999518e-14       5.240471634431e-15      -4.102550753578e-16 
  780       3.084368049357e-10       3.118901696069e-12      -1.681206083472e-11       1.267757783661e-14       1.623110946782e-14       5.232469360578e-15      -4.057738140904e-16 
  781       3.093410332346e-10       3.084182021763e-12      -1.672681722794e-11       1.269586364207e-14       1.615402622060e-14       5.224160209314e-15      -4.012670417985e-16 
  782       3.102330563059e-10       3.049576293853e-12      -1.663725609054e-11       1.271418664284e-14       1.607738857418e-14       5.215547775755e-15      -3.967355084106e-16 
  783       3.111125721224e-10       3.015096841567e-12      -1.654342428264e-11       1.273254322226e-14       1.600119478480e-14       5.206635706578e-15      -3.921799719949e-16 
  784       3.119792763708e-10       2.980756105431e-12      -1.644536937443e-11       1.275092972412e-14       1.592544304399e-14       5.197427700201e-15      -3.876011987856e-16 
  785       3.128328624455e-10       2.946566637597e-12      -1.634313964869e-11       1.276934245255e-14       1.585013147828e-14       5.187927506956e-15      -3.829999632085e-16 
  786       3.136730214420e-10       2.912541102189e-12      -1.623678410333e-11       1.278777767185e-14       1.577525814899e-14       5.178138929269e-15      -3.783770479072e-16 
  787       3.144994421506e-10       2.878692275628e-12      -1.612635245381e-11       1.280623160639e-14       1.570082105187e-14       5.168065821840e-15      -3.737332437684e-16 
  788       3.153118110500e-10       2.845033046972e-12      -1.601189513569e-11       1.282470044049e-14       1.562681811692e-14       5.157712091818e-15      -3.690693499485e-16 
  789       3.161098123006e-10       2.811576418247e-12      -1.589346330713e-11       1.284318031825e-14       1.555324720808e-14       5.147081698982e-15      -3.643861738992e-16 
  790       3.168931277386e-10       2.778335504786e-12      -1.577110885133e-11       1.286166734345e-14       1.548010612296e-14       5.136178655919e-15      -3.596845313931e-16 
  791       3.176614368691e-10       2.745323535562e-12      -1.564488437909e-11       1.288015757940e-14       1.540739259257e-14       5.125007028196e-15      -3.549652465501e-16 
  792       3.184144168596e-10       2.712553853521e-12      -1.551484323129e-11       1.289864704884e-14       1.533510428108e-14       5.113570934548e-15      -3.502291518630e-16 
  793       3.191517425342e-10       2.680039915919e-12      -1.538103948136e-11       1.291713173379e-14       1.526323878551e-14       5.101874547047e-15      -3.454770882235e-16 
  794       3.198730863665e-10       2.647795294654e-12      -1.524352793779e-11       1.293560757539e-14       1.519179363548e-14       5.089922091287e-15      -3.407099049479e-16 
  795       3.205781184734e-10       2.615833676607e-12      -1.510236414666e-11       1.295407047383e-14       1.512076629295e-14       5.077717846556e-15      -3.359284598033e-16 
  796       3.212665066091e-10       2.584168863967e-12      -1.495760439408e-11       1.297251628818e-14       1.505015415195e-14       5.065266146019e-15      -3.311336190333e-16 
  797       3.219379161579e-10       2.552814774575e-12      -1.480930570872e-11       1.299094083626e-14       1.497995453828e-14       5.052571376894e-15      -3.263262573838e-16 
  798       3.225920101282e-10       2.521785442254e-12      -1.465752586431e-11       1.300933989453e-14       1.491016470929e-14       5.039637980630e-15      -3.215072581293e-16 
  799       3.232284491463e-10       2.491095017143e-12      -1.450232338212e-11       1.302770919795e-14       1.484078185356e-14       5.026470453083e-15      -3.166775130982e-16 
  800       3.238468914495e-10       2.460757766035e-12      -1.434375753346e-11       1.304604443984e-14       1.477180309069e-14       5.013073344699e-15      -3.118379226993e-16 
  801       3.244469928798e-10       2.430788072711e-12      -1.418188834219e-11       1.306434127175e-14       1.470322547098e-14       4.999451260688e-15      -3.069893959473e-16 
  802       3.250284068778e-10       2.401200438272e-12      -1.401677658721e-11       1.308259530335e-14       1.463504597516e-14       4.985608861204e-15      -3.021328504886e-16 
  803       3.255907844759e-10       2.372009481475e-12      -1.384848380493e-11       1.310080210228e-14       1.456726151418e-14       4.971550861522e-15      -2.972692126278e-16 
  804       3.261337742920e-10       2.343229939071e-12      -1.367707229183e-11       1.311895719403e-14       1.449986892888e-14       4.957282032217e-15      -2.923994173529e-16 
  805       3.266570225230e-10       2.314876666136e-12      -1.350260510686e-11       1.313705606181e-14       1.443286498973e-14       4.942807199340e-15      -2.875244083614e-16 
  806       3.271601729387e-10       2.286964636405e-12      -1.332514607406e-11       1.315509414640e-14       1.436624639661e-14       4.928131244598e-15      -2.826451380867e-16 
  807       3.276428668748e-10       2.259508942611e-12      -1.314475978493e-11       1.317306684604e-14       1.430000977848e-14       4.913259105534e-15      -2.777625677231e-16 
  808       3.281047432269e-10       2.232524796817e-12      -1.296151160102e-11       1.319096951631e-14       1.423415169313e-14       4.898195775699e-15      -2.728776672524e-16 
  809       3.285454384442e-10       2.206027530750e-12      -1.277546765638e-11       1.320879746996e-14       1.416866862694e-14       4.882946304836e-15      -2.679914154697e-16 
  810       3.289645865225e-10       2.180032596138e-12      -1.258669486009e-11       1.322654597683e-14       1.410355699458e-14       4.867515799056e-15      -2.631048000088e-16 
  811       3.293618189984e-10       2.154555565042e-12      -1.239526089869e-11       1.324421026367e-14       1.403881313873e-14       4.851909421014e-15      -2.582188173688e-16 
  812       3.297367649423e-10       2.129612130195e-12      -1.220123423877e-11       1.326178551404e-14       1.397443332986e-14       4.836132390091e-15      -2.533344729393e-16 
  813       3.300890509524e-10       2.105218105330e-12      -1.200468412940e-11       1.327926686818e-14       1.391041376592e-14       4.820189982569e-15      -2.484527810270e-16 
  814       3.304183011482e-10       2.081389425523e-12      -1.180568060464e-11       1.329664942287e-14       1.384675057209e-14       4.804087531809e-15      -2.435747648809e-16 
  815       3.307241371639e-10       2.058142147522e-12      -1.160429448605e-11       1.331392823130e-14       1.378343980048e-14       4.787830428431e-15      -2.387014567188e-16 
  816       3.310061781421e-10       2.035492450082e-12      -1.140059738517e-11       1.333109830293e-14       1.372047742991e-14       4.771424120492e-15      -2.338338977528e-16 
  817       3.312641028920e-10       2.013454619462e-12      -1.119466140674e-11       1.334815500171e-14       1.365785987141e-14       4.754873101395e-15      -2.289730458589e-16 
  818       3.314978375937e-10       1.992034965776e-12      -1.098655824742e-11       1.336509524869e-14       1.359558549519e-14       4.738177853449e-15      -2.241194967261e-16 
  819       3.317073714341e-10       1.971237798638e-12      -1.077636008592e-11       1.338191634059e-14       1.353365313043e-14       4.721337850065e-15      -2.192737577773e-16 
  820       3.318926947505e-10       1.951067432126e-12      -1.056413988327e-11       1.339861555342e-14       1.347206156174e-14       4.704352563080e-15      -2.144363400846e-16 
  821       3.320537990356e-10       1.931528184759e-12      -1.034997138523e-11       1.341519014238e-14       1.341080952903e-14       4.687221462747e-15      -2.096077583778e-16 
  822       3.321906769420e-10       1.912624379466e-12      -1.013392912480e-11       1.343163734181e-14       1.334989572730e-14       4.669944017732e-15      -2.047885310542e-16 
  823       3.323033222873e-10       1.894360343561e-12      -9.916088424597e-12       1.344795436515e-14       1.328931880646e-14       4.652519695114e-15      -1.999791801878e-16 
  824       3.323917300583e-10       1.876740408715e-12      -9.696525399328e-12       1.346413840485e-14       1.322907737116e-14       4.634947960378e-15      -1.951802315383e-16 
  825       3.324558964162e-10       1.859768910933e-12      -9.475316958234e-12       1.348018663234e-14       1.316916998062e-14       4.617228277411e-15      -1.903922145610e-16 
  826       3.324958187012e-10       1.843450190519e-12      -9.252540807526e-12       1.349609619796e-14       1.310959514845e-14       4.599360108501e-15      -1.856156624153e-16 
  827       3.325114954371e-10       1.827788592056e-12      -9.028275452831e-12       1.351186423088e-14       1.305035134245e-14       4.581342914331e-15      -1.808511119751e-16 
  828       3.325029263361e-10       1.812788464377e-12      -8.802600201631e-12       1.352748783910e-14       1.299143698447e-14       4.563176153975e-15      -1.760991038369e-16 
  829       3.324701123038e-10       1.798454160537e-12      -8.575595165709e-12       1.354296410930e-14       1.293285045020e-14       4.544859284898e-15      -1.713601823301e-16 
  830       3.324130554435e-10       1.784790037785e-12      -8.347341263592e-12       1.355829010688e-14       1.287459006899e-14       4.526391762947e-15      -1.666348955257e-16 
  831       3.323317590612e-10       1.771800457540e-12      -8.117920222994e-12       1.357346287583e-14       1.281665412370e-14       4.507773042351e-15      -1.619237952461e-16 
  832       3.322262276703e-10       1.759489785363e-12      -7.887414583254e-12       1.358847943871e-14       1.275904085051e-14       4.489002575717e-15      -1.572274370737e-16 
  833       3.320964669963e-10       1.747862390927e-12      -7.655907697785e-12       1.360333679655e-14       1.270174843873e-14       4.470079814023e-15      -1.525463803611e-16 
