# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  255       5.603366310308e+03       4.814150492846e-08       1.101664275238e-04 
  256       5.582462836640e+03       4.792570135722e-08       1.092425993316e-04 
  257       5.561047226103e+03       4.771122282052e-08       1.083318669718e-04 
  258       5.539126106158e+03       4.749818197291e-08       1.074340430030e-04 
  259       5.516706314259e+03       4.728668040277e-08       1.065488946012e-04 
  260       5.493794899307e+03       4.707680803199e-08       1.056761423549e-04 
  261       5.470399123099e+03       4.686864250358e-08       1.048154590510e-04 
  262       5.446526461779e+03       4.666224855728e-08       1.039664684489e-04 
  263       5.422184607295e+03       4.645767739298e-08       1.031287440437e-04 
  264       5.397381468841e+03       4.625496602186e-08       1.023018078198e-04 
  265       5.372125174316e+03       4.605413660515e-08       1.014851289922e-04 
  266       5.346424071775e+03       4.585519578046e-08       1.006781227382e-04 
  267       5.320286730873e+03       4.565813397555e-08       9.988014891809e-05 
  268       5.293721944326e+03       4.546292470951e-08       9.909051078425e-05 
  269       5.266738729356e+03       4.526952388109e-08       9.830845368070e-05 
  270       5.239346329146e+03       4.507786904432e-08       9.753316373102e-05 
  271       5.211554214288e+03       4.488787867113e-08       9.676376651583e-05 
  272       5.183372084236e+03       4.469945140102e-08       9.599932573942e-05 
  273       5.154809868758e+03       4.451246527756e-08       9.523884188564e-05 
  274       5.125877729389e+03       4.432677697171e-08       9.448125086299e-05 
  275       5.096586060876e+03       4.414222099187e-08       9.372542263894e-05 
  276       5.066945492638e+03       4.395860888050e-08       9.297015986349e-05 
  277       5.036966890210e+03       4.377572839732e-08       9.221419648195e-05 
  278       5.006661356697e+03       4.359334268883e-08       9.145619633693e-05 
  279       4.976039658246e+03       4.341125561361e-08       9.069504293210e-05 
  280       4.945110464511e+03       4.322951700892e-08       8.993073662203e-05 
  281       4.913882019854e+03       4.304823691633e-08       8.916356418127e-05 
  282       4.882362711682e+03       4.286752101910e-08       8.839381374815e-05 
  283       4.850561071009e+03       4.268747036992e-08       8.762177473394e-05 
  284       4.818485773027e+03       4.250818111335e-08       8.684773773082e-05 
  285       4.786145637673e+03       4.232974420298e-08       8.607199441873e-05 
  286       4.753549630190e+03       4.215224511323e-08       8.529483747096e-05 
  287       4.720706861702e+03       4.197576354572e-08       8.451656045867e-05 
  288       4.687626589771e+03       4.180037313029e-08       8.373745775416e-05 
  289       4.654318218972e+03       4.162614112049e-08       8.295782443303e-05 
  290       4.620791301456e+03       4.145312808357e-08       8.217795617507e-05 
  291       4.587055537515e+03       4.128138758493e-08       8.139814916414e-05 
  292       4.553120776152e+03       4.111096586703e-08       8.061869998670e-05 
  293       4.518997015645e+03       4.094190152258e-08       7.983990552930e-05 
  294       4.484694404117e+03       4.077422516218e-08       7.906206287483e-05 
  295       4.450223240097e+03       4.060795907618e-08       7.828546919764e-05 
  296       4.415593973091e+03       4.044311689082e-08       7.751042165744e-05 
  297       4.380817204149e+03       4.027970321863e-08       7.673721729209e-05 
  298       4.345903686428e+03       4.011771330294e-08       7.596615290916e-05 
  299       4.310864325763e+03       3.995713265662e-08       7.519752497634e-05 
  300       4.275710181228e+03       3.979793669487e-08       7.443162951072e-05 
  301       4.240452465710e+03       3.964009036208e-08       7.366876196683e-05 
  302       4.205102546467e+03       3.948354775276e-08       7.290921712354e-05 
  303       4.169671945703e+03       3.932825172640e-08       7.215328896980e-05 
  304       4.134172341129e+03       3.917413351632e-08       7.140127058919e-05 
  305       4.098615566532e+03       3.902111233247e-08       7.065345404332e-05 
  306       4.063013612340e+03       3.886909495799e-08       6.991013025402e-05 
  307       4.027378626189e+03       3.871797533973e-08       6.917158888442e-05 
  308       3.991722913493e+03       3.856763417249e-08       6.843811821877e-05 
  309       3.956058938006e+03       3.841793847704e-08       6.771000504118e-05 
  310       3.920399322389e+03       3.826874117188e-08       6.698753451315e-05 
  311       3.884756848781e+03       3.811988063862e-08       6.627099004991e-05 
  312       3.849143626872e+03       3.797122395465e-08       6.556062306263e-05 
  313       3.813568554313e+03       3.782280196007e-08       6.485656011200e-05 
  314       3.778039739581e+03       3.767468579311e-08       6.415888906686e-05 
  315       3.742565323385e+03       3.752694418985e-08       6.346768842224e-05 
  316       3.707153478213e+03       3.737964334772e-08       6.278302705731e-05 
  317       3.671812407873e+03       3.723284678667e-08       6.210496399156e-05 
  318       3.636550347040e+03       3.708661520797e-08       6.143354813895e-05 
  319       3.601375560796e+03       3.694100635051e-08       6.076881806031e-05 
  320       3.566296344176e+03       3.679607484479e-08       6.011080171382e-05 
  321       3.531321021712e+03       3.665187206444e-08       5.945951620353e-05 
  322       3.496457946972e+03       3.650844597522e-08       5.881496752614e-05 
  323       3.461715502112e+03       3.636584098164e-08       5.817715031576e-05 
  324       3.427102097412e+03       3.622409777106e-08       5.754604758688e-05 
  325       3.392626170823e+03       3.608325315532e-08       5.692163047542e-05 
  326       3.358296187510e+03       3.594333990978e-08       5.630385797788e-05 
  327       3.324120639398e+03       3.580438660990e-08       5.569267668867e-05 
  328       3.290108044709e+03       3.566641746530e-08       5.508802053550e-05 
  329       3.256266947515e+03       3.552945215112e-08       5.448981051288e-05 
  330       3.222605917274e+03       3.539350563700e-08       5.389795441381e-05 
  331       3.189133548377e+03       3.525858801329e-08       5.331234655951e-05 
  332       3.155858459691e+03       3.512470431476e-08       5.273286752731e-05 
  333       3.122789294102e+03       3.499185434164e-08       5.215938387664e-05 
  334       3.089934718062e+03       3.486003247804e-08       5.159174787317e-05 
  335       3.057303421126e+03       3.472922750771e-08       5.102979721100e-05 
  336       3.024904115503e+03       3.459942242712e-08       5.047335473304e-05 
  337       2.992745535594e+03       3.447059425585e-08       4.992222814946e-05 
  338       2.960836437540e+03       3.434271384433e-08       4.937620975430e-05 
  339       2.929185598762e+03       3.421574567877e-08       4.883507614015e-05 
  340       2.897801817507e+03       3.408964768345e-08       4.829858791097e-05 
  341       2.866693912390e+03       3.396437102021e-08       4.776648939305e-05 
  342       2.835870721939e+03       3.383985988517e-08       4.723850834404e-05 
  343       2.805341104139e+03       3.371605130269e-08       4.671435566013e-05 
  344       2.775113935972e+03       3.359287491656e-08       4.619372508138e-05 
  345       2.745198112968e+03       3.347025277830e-08       4.567629289505e-05 
  346       2.715602548740e+03       3.334809913275e-08       4.516171763721e-05 
  347       2.686336174533e+03       3.322632020067e-08       4.464963979232e-05 
  348       2.657407938767e+03       3.310481395862e-08       4.413968149104e-05 
  349       2.628826074752e+03       3.298349705514e-08       4.363152945991e-05 
  350       2.600595871199e+03       3.286238849808e-08       4.312519021031e-05 
  351       2.572721808210e+03       3.274153244761e-08       4.262075011317e-05 
  352       2.545208279575e+03       3.262097162293e-08       4.211829350322e-05 
  353       2.518059591601e+03       3.250074723124e-08       4.161790261555e-05 
  354       2.491279961930e+03       3.238089889553e-08       4.111965752159e-05 
  355       2.464873518374e+03       3.226146458140e-08       4.062363606476e-05 
  356       2.438844297729e+03       3.214248052263e-08       4.012991379548e-05 
  357       2.413196244606e+03       3.202398114573e-08       3.963856390583e-05 
  358       2.387933210255e+03       3.190599899332e-08       3.914965716368e-05 
  359       2.363058951387e+03       3.178856464639e-08       3.866326184633e-05 
  360       2.338577129003e+03       3.167170664543e-08       3.817944367368e-05 
  361       2.314491307214e+03       3.155545141041e-08       3.769826574095e-05 
  362       2.290804952068e+03       3.143982315959e-08       3.721978845089e-05 
  363       2.267521430376e+03       3.132484382720e-08       3.674406944554e-05 
  364       2.244644008534e+03       3.121053297999e-08       3.627116353744e-05 
  365       2.222175851350e+03       3.109690773250e-08       3.580112264048e-05 
  366       2.200120020868e+03       3.098398266127e-08       3.533399570017e-05 
  367       2.178479475190e+03       3.087176971781e-08       3.486982862349e-05 
  368       2.157257067306e+03       3.076027814040e-08       3.440866420820e-05 
  369       2.136455543915e+03       3.064951436467e-08       3.395054207179e-05 
  370       2.116077544249e+03       3.053948193302e-08       3.349549857977e-05 
  371       2.096125598900e+03       3.043018140279e-08       3.304356677369e-05 
  372       2.076602128646e+03       3.032161025322e-08       3.259477629850e-05 
  373       2.057509443270e+03       3.021376279123e-08       3.214915332956e-05 
  374       2.038849740390e+03       3.010663005594e-08       3.170672049909e-05 
  375       2.020625104284e+03       3.000019972195e-08       3.126749682219e-05 
  376       2.002837504708e+03       2.989445600138e-08       3.083149762236e-05 
  377       1.985488795731e+03       2.978937954469e-08       3.039873445655e-05 
  378       1.968580714549e+03       2.968494734023e-08       2.996921503972e-05 
  379       1.952114880317e+03       2.958113261253e-08       2.954294316894e-05 
  380       1.936092792973e+03       2.947790471929e-08       2.911991864699e-05 
  381       1.920515832058e+03       2.937522904719e-08       2.870013720553e-05 
  382       1.905385255546e+03       2.927306690631e-08       2.828359042769e-05 
  383       1.890702198667e+03       2.917137542335e-08       2.787026567031e-05 
  384       1.876467672728e+03       2.907010743349e-08       2.746014598561e-05 
  385       1.862682563946e+03       2.896921137102e-08       2.705321004241e-05 
  386       1.849347632263e+03       2.886863115862e-08       2.664943204689e-05 
  387       1.836463510178e+03       2.876830609532e-08       2.624878166284e-05 
  388       1.824030549968e+03       2.866818695521e-08       2.585123962455e-05 
  389       1.812048361459e+03       2.856828584939e-08       2.545684570736e-05 
  390       1.800516254658e+03       2.846862985475e-08       2.506565328504e-05 
  391       1.789433388503e+03       2.836924509406e-08       2.467771383375e-05 
  392       1.778798769566e+03       2.827015669619e-08       2.429307688775e-05 
