# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
 2062       5.951046168715e+02       6.665943576328e-12       4.055910883414e-08 
 2063       5.959418886232e+02       6.649239910420e-12       4.081929270199e-08 
 2064       5.967932207832e+02       6.632566635555e-12       4.105219929324e-08 
 2065       5.976579354186e+02       6.615923502793e-12       4.125713755557e-08 
 2066       5.985353284415e+02       6.599310420882e-12       4.143453020279e-08 
 2067       5.994246870701e+02       6.582727336293e-12       4.158508261690e-08 
 2068       6.003252956629e+02       6.566174193028e-12       4.170950474544e-08 
 2069       6.012364357145e+02       6.549650932601e-12       4.180851111287e-08 
 2070       6.021573858524e+02       6.533157494027e-12       4.188282083203e-08 
 2071       6.030874218337e+02       6.516693813811e-12       4.193315761555e-08 
 2072       6.040258165411e+02       6.500259825935e-12       4.196024978736e-08 
 2073       6.049718399800e+02       6.483855461847e-12       4.196483029410e-08 
 2074       6.059247592745e+02       6.467480650443e-12       4.194763671661e-08 
 2075       6.068838386642e+02       6.451135318062e-12       4.190941128145e-08 
 2076       6.078483395005e+02       6.434819388469e-12       4.185090087236e-08 
 2077       6.088175202434e+02       6.418532782844e-12       4.177285704181e-08 
 2078       6.097906364576e+02       6.402275419767e-12       4.167603602248e-08 
 2079       6.107669408094e+02       6.386047215210e-12       4.156119873884e-08 
 2080       6.117456830629e+02       6.369848082519e-12       4.142911081863e-08 
 2081       6.127261100766e+02       6.353677932408e-12       4.128054260450e-08 
 2082       6.137074658000e+02       6.337536672937e-12       4.111626916551e-08 
 2083       6.146889912701e+02       6.321424209510e-12       4.093707030873e-08 
 2084       6.156699246075e+02       6.305340444854e-12       4.074373059084e-08 
 2085       6.166495010135e+02       6.289285279010e-12       4.053703932971e-08 
 2086       6.176269527663e+02       6.273258609319e-12       4.031779061605e-08 
 2087       6.186015092176e+02       6.257260330411e-12       4.008678332499e-08 
 2088       6.195723967888e+02       6.241290334188e-12       3.984482112771e-08 
 2089       6.205388389679e+02       6.225348509817e-12       3.959271250316e-08 
 2090       6.215000563058e+02       6.209434743713e-12       3.933127074962e-08 
 2091       6.224552664128e+02       6.193548919526e-12       3.906131399643e-08 
 2092       6.234036839553e+02       6.177690918130e-12       3.878366521566e-08 
 2093       6.243445206520e+02       6.161860617611e-12       3.849915223378e-08 
 2094       6.252769852705e+02       6.146057893248e-12       3.820860774339e-08 
 2095       6.262002836240e+02       6.130282617508e-12       3.791286931490e-08 
 2096       6.271136185675e+02       6.114534660027e-12       3.761277940830e-08 
 2097       6.280161899946e+02       6.098813887600e-12       3.730918538484e-08 
 2098       6.289071948338e+02       6.083120164166e-12       3.700293951883e-08 
 2099       6.297858270449e+02       6.067453350796e-12       3.669489900935e-08 
 2100       6.306512776160e+02       6.051813305680e-12       3.638592599207e-08 
 2101       6.315027345593e+02       6.036199884112e-12       3.607688755099e-08 
 2102       6.323393829082e+02       6.020612938481e-12       3.576865573023e-08 
 2103       6.331604047136e+02       6.005052318251e-12       3.546210754588e-08 
 2104       6.339650491492e+02       5.989517912162e-12       3.515794660478e-08 
 2105       6.347528433692e+02       5.974009775477e-12       3.485616590210e-08 
 2106       6.355233831109e+02       5.958528004474e-12       3.455657944359e-08 
 2107       6.362762627171e+02       5.943072694394e-12       3.425900012781e-08 
 2108       6.370110751347e+02       5.927643939432e-12       3.396323974342e-08 
 2109       6.377274119130e+02       5.912241832734e-12       3.366910896656e-08 
 2110       6.384248632018e+02       5.896866466386e-12       3.337641735813e-08 
 2111       6.391030177504e+02       5.881517931411e-12       3.308497336113e-08 
 2112       6.397614629056e+02       5.866196317761e-12       3.279458429800e-08 
 2113       6.403997846101e+02       5.850901714309e-12       3.250505636790e-08 
 2114       6.410175674012e+02       5.835634208846e-12       3.221619464406e-08 
 2115       6.416143944089e+02       5.820393888070e-12       3.192780307107e-08 
 2116       6.421898473542e+02       5.805180837584e-12       3.163968446221e-08 
 2117       6.427435065480e+02       5.789995141885e-12       3.135164049673e-08 
 2118       6.432749508890e+02       5.774836884362e-12       3.106347171721e-08 
 2119       6.437837578624e+02       5.759706147282e-12       3.077497752678e-08 
 2120       6.442695035382e+02       5.744603011792e-12       3.048595618651e-08 
 2121       6.447317625696e+02       5.729527557907e-12       3.019620481263e-08 
 2122       6.451701081914e+02       5.714479864504e-12       2.990551937389e-08 
 2123       6.455841122184e+02       5.699460009315e-12       2.961369468880e-08 
 2124       6.459733450437e+02       5.684468068922e-12       2.932052442297e-08 
 2125       6.463373756376e+02       5.669504118750e-12       2.902580108633e-08 
 2126       6.466757715451e+02       5.654568233057e-12       2.872931603051e-08 
 2127       6.469880988852e+02       5.639660484932e-12       2.843085944602e-08 
 2128       6.472739223487e+02       5.624780946283e-12       2.813022035961e-08 
 2129       6.475328051971e+02       5.609929687834e-12       2.782718663150e-08 
 2130       6.477643092603e+02       5.595106779119e-12       2.752154495269e-08 
 2131       6.479679949358e+02       5.580312288470e-12       2.721308084220e-08 
 2132       6.481434211865e+02       5.565546283014e-12       2.690157864434e-08 
 2133       6.482901455395e+02       5.550808828667e-12       2.658682152603e-08 
 2134       6.484077240842e+02       5.536099990124e-12       2.626859147398e-08 
 2135       6.484957114709e+02       5.521419830853e-12       2.594666929204e-08 
 2136       6.485536609091e+02       5.506768413089e-12       2.562083459840e-08 
 2137       6.485811241659e+02       5.492145797827e-12       2.529086582284e-08 
 2138       6.485776515645e+02       5.477552044813e-12       2.495654020406e-08 
 2139       6.485427919826e+02       5.462987212541e-12       2.461763378683e-08 
 2140       6.484760928506e+02       5.448451358241e-12       2.427392141933e-08 
 2141       6.483771001502e+02       5.433944537876e-12       2.392517675033e-08 
 2142       6.482453584127e+02       5.419466806132e-12       2.357117222648e-08 
 2143       6.480804965336e+02       5.405018215867e-12       2.321177786696e-08 
 2144       6.478824858592e+02       5.390598816453e-12       2.284725869950e-08 
 2145       6.476513838600e+02       5.376208655398e-12       2.247798036520e-08 
 2146       6.473872484746e+02       5.361847778880e-12       2.210431062226e-08 
 2147       6.470901381112e+02       5.347516231740e-12       2.172661935102e-08 
 2148       6.467601116475e+02       5.333214057479e-12       2.134527855893e-08 
 2149       6.463972284318e+02       5.318941298244e-12       2.096066238553e-08 
 2150       6.460015482835e+02       5.304697994828e-12       2.057314710747e-08 
 2151       6.455731314938e+02       5.290484186656e-12       2.018311114351e-08 
 2152       6.451120388263e+02       5.276299911784e-12       1.979093505951e-08 
 2153       6.446183315175e+02       5.262145206885e-12       1.939700157347e-08 
 2154       6.440920712778e+02       5.248020107249e-12       1.900169556053e-08 
 2155       6.435333202917e+02       5.233924646768e-12       1.860540405801e-08 
 2156       6.429421412188e+02       5.219858857935e-12       1.820851627042e-08 
 2157       6.423185971943e+02       5.205822771834e-12       1.781142357450e-08 
 2158       6.416627518297e+02       5.191816418131e-12       1.741451952425e-08 
 2159       6.409746692133e+02       5.177839825070e-12       1.701819985599e-08 
 2160       6.402544139110e+02       5.163893019462e-12       1.662286249338e-08 
 2161       6.395020509668e+02       5.149976026682e-12       1.622890755250e-08 
 2162       6.387176459038e+02       5.136088870657e-12       1.583673734687e-08 
