# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  227       9.133447617864e+17       1.121296880385e+05      -8.825791009836e+10 
  228       8.319612994421e+17       1.078761812371e+05      -8.039441263610e+10 
  229       7.558969653834e+17       1.035887269390e+05      -7.303102434111e+10 
  230       6.850217445484e+17       9.927430831912e+04      -6.616029097702e+10 
  231       6.191967731835e+17       9.494026705853e+04      -5.977351197775e+10 
  232       5.582742261816e+17       9.059431238576e+04      -5.386070657878e+10 
  233       5.020972044192e+17       8.624453024573e+04      -4.841057962463e+10 
  234       4.504996220946e+17       8.189939259608e+04      -4.341048705252e+10 
  235       4.033060940659e+17       7.756776683190e+04      -3.884640105219e+10 
  236       3.603318231882e+17       7.325892533954e+04      -3.470287490186e+10 
  237       3.213824876518e+17       6.898255518063e+04      -3.096300748048e+10 
  238       2.862541283201e+17       6.474876790666e+04      -2.760840745601e+10 
  239       2.547330360670e+17       6.056810950534e+04      -2.461915714999e+10 
  240       2.265956391147e+17       5.645157047921e+04      -2.197377607825e+10 
  241       2.016083903721e+17       5.241059605755e+04      -1.964918416778e+10 
  242       1.795276547719e+17       4.845709654224e+04      -1.762066464978e+10 
  243       1.600995966086e+17       4.460345778837e+04      -1.586182662894e+10 
  244       1.430600668765e+17       4.086255182051e+04      -1.434456732881e+10 
  245       1.281344906073e+17       3.724774758536e+04      -1.303903401339e+10 
  246       1.150377542077e+17       3.377292184156e+04      -1.191358558496e+10 
  247       1.034740927976e+17       3.045247018751e+04      -1.093475385793e+10 
  248       9.313697754780e+16       2.730131822799e+04      -1.006720450905e+10 
  249       8.370900301745e+16       2.433493288039e+04      -9.273697703666e+09 
  250       7.491624329909e+16       2.156663892712e+04      -8.521819809180e+09 
  251       6.669503178059e+16       1.899919959473e+04      -7.804908960567e+09 
  252       5.903458944223e+16       1.663229286914e+04      -7.122857902807e+09 
