# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
   43       1.216976649816e+03       1.338447869952e-07       9.280299028272e-04 
   44       1.238265944046e+03       1.333930975520e-07       9.080373404479e-04 
   45       1.259773812077e+03       1.328897246037e-07       8.890185975894e-04 
   46       1.281500153338e+03       1.323584432454e-07       8.710396453971e-04 
   47       1.303429040978e+03       1.318269732102e-07       8.540837184899e-04 
   48       1.325524710456e+03       1.313031003952e-07       8.379661810833e-04 
   49       1.347729931109e+03       1.307686392009e-07       8.223080310208e-04 
   50       1.369990785781e+03       1.301912487053e-07       8.066725870307e-04 
   51       1.392342717168e+03       1.295846777433e-07       7.911096080972e-04 
   52       1.414845022938e+03       1.289687107916e-07       7.757815426023e-04 
   53       1.437556112470e+03       1.283502160699e-07       7.608101779547e-04 
   54       1.460533121159e+03       1.277196076177e-07       7.462686103703e-04 
   55       1.483822626922e+03       1.270590774262e-07       7.321942810997e-04 
   56       1.507430982679e+03       1.263818863254e-07       7.186539973526e-04 
   57       1.531345938240e+03       1.257052557471e-07       7.056879929728e-04 
   58       1.555544175948e+03       1.250379202432e-07       6.932836696786e-04 
   59       1.579990578316e+03       1.243779549954e-07       6.813682569211e-04 
   60       1.604637495653e+03       1.237104052029e-07       6.698011621766e-04 
   61       1.629439667263e+03       1.230152283761e-07       6.584250674289e-04 
   62       1.654404555598e+03       1.223016686168e-07       6.472582520673e-04 
   63       1.679552061965e+03       1.215844412669e-07       6.363524108901e-04 
   64       1.704899638903e+03       1.208734208698e-07       6.257360913305e-04 
   65       1.730462054485e+03       1.201724470279e-07       6.154114831225e-04 
   66       1.756251156635e+03       1.194780300046e-07       6.053510812168e-04 
   67       1.782275637430e+03       1.187779528824e-07       5.954942219466e-04 
   68       1.808542472091e+03       1.180573221965e-07       5.857753300703e-04 
   69       1.835062101377e+03       1.173232265949e-07       5.762270333485e-04 
   70       1.861843880695e+03       1.165871946337e-07       5.669017292175e-04 
   71       1.888894308932e+03       1.158578688055e-07       5.578409987129e-04 
   72       1.916216835590e+03       1.151403409638e-07       5.490740943828e-04 
   73       1.943811667931e+03       1.144354370632e-07       5.406163727763e-04 
   74       1.971675578109e+03       1.137389497587e-07       5.324676715044e-04 
   75       1.999801710313e+03       1.130408174019e-07       5.246106308766e-04 
   76       2.028182689559e+03       1.123295700825e-07       5.170206027495e-04 
   77       2.056821028879e+03       1.116096337373e-07       5.097024899327e-04 
   78       2.085720278360e+03       1.108886488350e-07       5.026607763884e-04 
   79       2.114881768722e+03       1.101723229310e-07       4.958876090098e-04 
   80       2.144304486152e+03       1.094640446486e-07       4.893615958189e-04 
   81       2.173984947153e+03       1.087644714379e-07       4.830465674627e-04 
   82       2.203917073384e+03       1.080710904325e-07       4.768903020087e-04 
   83       2.234092066500e+03       1.073777517285e-07       4.708232130402e-04 
   84       2.264502100371e+03       1.066776124484e-07       4.647783835103e-04 
   85       2.295152375169e+03       1.059742556568e-07       4.587604733104e-04 
   86       2.326050841411e+03       1.052732994909e-07       4.527913954004e-04 
   87       2.357204500161e+03       1.045790519670e-07       4.468900609646e-04 
   88       2.388619342021e+03       1.038942765428e-07       4.410720131655e-04 
   89       2.420300286140e+03       1.032199432806e-07       4.353490497134e-04 
   90       2.452251119207e+03       1.025549652751e-07       4.297288342540e-04 
   91       2.484474434453e+03       1.018959200072e-07       4.242144965725e-04 
   92       2.516971570650e+03       1.012367552877e-07       4.188042216151e-04 
   93       2.549742742338e+03       1.005712731038e-07       4.134954100782e-04 
   94       2.582787585404e+03       9.990215627127e-08       4.082991822965e-04 
   95       2.616104581156e+03       9.923405123045e-08       4.032283520140e-04 
   96       2.649690814815e+03       9.857088685087e-08       3.982928685260e-04 
   97       2.683541917137e+03       9.791574842133e-08       3.934995465812e-04 
   98       2.717652006041e+03       9.727074449748e-08       3.888517891398e-04 
   99       2.752013628231e+03       9.663686645365e-08       3.843493029836e-04 
  100       2.786617700822e+03       9.601384058619e-08       3.799878071815e-04 
  101       2.821453452962e+03       9.539997261516e-08       3.757587344080e-04 
  102       2.856508367460e+03       9.479198443162e-08       3.716489251160e-04 
  103       2.891768122409e+03       9.418484293730e-08       3.676403145635e-04 
  104       2.927219221598e+03       9.357361685049e-08       3.637154976067e-04 
  105       2.962857416172e+03       9.296002984516e-08       3.598764207381e-04 
  106       2.998680317080e+03       9.234732510729e-08       3.561288690655e-04 
  107       3.034684779401e+03       9.173831587932e-08       3.524767690367e-04 
  108       3.070866873514e+03       9.113531716690e-08       3.489220411727e-04 
  109       3.107221856268e+03       9.054007396785e-08       3.454644493674e-04 
  110       3.143744142156e+03       8.995368595654e-08       3.421014467543e-04 
  111       3.180427274484e+03       8.937652855674e-08       3.388280181405e-04 
  112       3.217263896544e+03       8.880817033596e-08       3.356365190077e-04 
  113       3.254245722787e+03       8.824728665446e-08       3.325165110804e-04 
  114       3.291363509994e+03       8.769156950194e-08       3.294545944604e-04 
  115       3.328607028445e+03       8.713763345502e-08       3.264342363295e-04 
  116       3.365966617110e+03       8.658225165256e-08       3.234402145471e-04 
  117       3.403438125347e+03       8.602662684812e-08       3.204732540975e-04 
  118       3.441018520684e+03       8.547296536582e-08       3.175377254457e-04 
  119       3.478704343896e+03       8.492319540078e-08       3.146371995830e-04 
  120       3.516491694188e+03       8.437892827938e-08       3.117743862734e-04 
  121       3.554376214366e+03       8.384141795723e-08       3.089510709704e-04 
  122       3.592353076019e+03       8.331151872453e-08       3.061680504041e-04 
  123       3.630416964695e+03       8.278964108828e-08       3.034250668373e-04 
  124       3.668562065076e+03       8.227570580106e-08       3.007207409934e-04 
  125       3.706782046157e+03       8.176909600582e-08       2.980525036528e-04 
  126       3.745070046423e+03       8.126860746638e-08       2.954165259203e-04 
  127       3.783418659025e+03       8.077239685316e-08       2.928076481625e-04 
  128       3.821819916957e+03       8.027792805374e-08       2.902193076146e-04 
  129       3.860265382485e+03       7.978285812824e-08       2.876457186425e-04 
  130       3.898746457991e+03       7.928803992802e-08       2.850889806074e-04 
  131       3.937254081374e+03       7.879506776957e-08       2.825529981672e-04 
  132       3.975778610921e+03       7.830537241652e-08       2.800413015430e-04 
  133       4.014309811227e+03       7.782020001923e-08       2.775570173574e-04 
  134       4.052836839120e+03       7.734059018646e-08       2.751028388912e-04 
  135       4.091348229582e+03       7.686735317556e-08       2.726809957568e-04 
  136       4.129831881678e+03       7.640104618771e-08       2.702932229889e-04 
  137       4.168275044469e+03       7.594194875455e-08       2.679407295532e-04 
  138       4.206664302946e+03       7.549003720274e-08       2.656241662718e-04 
  139       4.244985563944e+03       7.504495818297e-08       2.633435931664e-04 
  140       4.283224042071e+03       7.460600124967e-08       2.610984462188e-04 
  141       4.321364245628e+03       7.417207047811e-08       2.588875035487e-04 
  142       4.359389962534e+03       7.374165510520e-08       2.567088510085e-04 
  143       4.397284246248e+03       7.331279918050e-08       2.545598471965e-04 
  144       4.435031364127e+03       7.288373981681e-08       2.524380570232e-04 
  145       4.472622888710e+03       7.245503346358e-08       2.503442850501e-04 
  146       4.510052182990e+03       7.202778644301e-08       2.482799225609e-04 
  147       4.547312489130e+03       7.160301094666e-08       2.462459977339e-04 
  148       4.584396925657e+03       7.118161391849e-08       2.442431549138e-04 
  149       4.621298484672e+03       7.076438552484e-08       2.422716335315e-04 
  150       4.658010029048e+03       7.035198720541e-08       2.403312466728e-04 
  151       4.694524289629e+03       6.994493929969e-08       2.384213592959e-04 
  152       4.730833862435e+03       6.954360824283e-08       2.365408660969e-04 
  153       4.766931205863e+03       6.914819332519e-08       2.346881690247e-04 
  154       4.802808637886e+03       6.875871300990e-08       2.328611544442e-04 
  155       4.838458333256e+03       6.837499080246e-08       2.310571699480e-04 
  156       4.873872320705e+03       6.799664066662e-08       2.292730008173e-04 
  157       4.909042480150e+03       6.762305198088e-08       2.275048461306e-04 
  158       4.943960539887e+03       6.725337402954e-08       2.257482945220e-04 
  159       4.978618073799e+03       6.688650002279e-08       2.239982995871e-04 
  160       5.013006498555e+03       6.652105063984e-08       2.222491549389e-04 
  161       5.047117026243e+03       6.615580725169e-08       2.204960043078e-04 
  162       5.080940523445e+03       6.579113500909e-08       2.187396516744e-04 
  163       5.114467634291e+03       6.542777764553e-08       2.169823404544e-04 
  164       5.147688820931e+03       6.506642351761e-08       2.152262695461e-04 
  165       5.180594360528e+03       6.470769972602e-08       2.134735883458e-04 
  166       5.213174342255e+03       6.435216604061e-08       2.117263916755e-04 
  167       5.245418664293e+03       6.400030862732e-08       2.099867146202e-04 
  168       5.277317030826e+03       6.365253357420e-08       2.082565272776e-04 
  169       5.308858949036e+03       6.330916021429e-08       2.065377294180e-04 
  170       5.340033726102e+03       6.297041424283e-08       2.048321450557e-04 
  171       5.370830466196e+03       6.263642062632e-08       2.031415169316e-04 
  172       5.401238067478e+03       6.230719630085e-08       2.014675009066e-04 
  173       5.431245219092e+03       6.198264265753e-08       1.998116602661e-04 
  174       5.460840398166e+03       6.166253781223e-08       1.981754599359e-04 
  175       5.490011866803e+03       6.134652865733e-08       1.965602606090e-04 
  176       5.518747669082e+03       6.103412269305e-08       1.949673127831e-04 
  177       5.547035628052e+03       6.072467963575e-08       1.933977507104e-04 
  178       5.574863342730e+03       6.041740280089e-08       1.918525862570e-04 
  179       5.602218185094e+03       6.011133025801e-08       1.903327026742e-04 
  180       5.629088171312e+03       5.980562576067e-08       1.888388231960e-04 
  181       5.655464659127e+03       5.950052308444e-08       1.873714260236e-04 
  182       5.681339859614e+03       5.919651333803e-08       1.859308070901e-04 
  183       5.706705982429e+03       5.889405503214e-08       1.845170974558e-04 
  184       5.731555236032e+03       5.859357098481e-08       1.831302563516e-04 
  185       5.755879827898e+03       5.829544513452e-08       1.817700641305e-04 
  186       5.779671964736e+03       5.800001925993e-08       1.804361151270e-04 
  187       5.802923852704e+03       5.770758960528e-08       1.791278104243e-04 
  188       5.825627697628e+03       5.741840341031e-08       1.778443505299e-04 
  189       5.847775705215e+03       5.713265534379e-08       1.765847279590e-04 
  190       5.869360081272e+03       5.685048383946e-08       1.753477197258e-04 
  191       5.890373031919e+03       5.657196733349e-08       1.741318797435e-04 
  192       5.910806763811e+03       5.629712040236e-08       1.729355311313e-04 
  193       5.930653484349e+03       5.602588980001e-08       1.717567584299e-04 
  194       5.949905401897e+03       5.575815039347e-08       1.705933997257e-04 
  195       5.968554726004e+03       5.549370099562e-08       1.694430386817e-04 
  196       5.986593667612e+03       5.523226009435e-08       1.683029964775e-04 
  197       6.004014439279e+03       5.497346147675e-08       1.671703236570e-04 
  198       6.020809255391e+03       5.471684974762e-08       1.660417918835e-04 
  199       6.036970332383e+03       5.446187574103e-08       1.649138856041e-04 
  200       6.052489888949e+03       5.420789182391e-08       1.637827936211e-04 
  201       6.067360972928e+03       5.395434255852e-08       1.626452458766e-04 
  202       6.081580007302e+03       5.370137746446e-08       1.615011419386e-04 
  203       6.095144426689e+03       5.344931589394e-08       1.603511868402e-04 
  204       6.108051869669e+03       5.319845760684e-08       1.591960694692e-04 
  205       6.120300181438e+03       5.294908112413e-08       1.580364613240e-04 
  206       6.131887416476e+03       5.270144203753e-08       1.568730152512e-04 
  207       6.142811841198e+03       5.245577127469e-08       1.557063641663e-04 
  208       6.153071936621e+03       5.221227331965e-08       1.545371197562e-04 
  209       6.162666401020e+03       5.197112438805e-08       1.533658711649e-04 
  210       6.171594152586e+03       5.173247055655e-08       1.521931836608e-04 
  211       6.179854332089e+03       5.149642584625e-08       1.510195972868e-04 
  212       6.187446305536e+03       5.126307025947e-08       1.498456254929e-04 
  213       6.194369666830e+03       5.103244776945e-08       1.486717537512e-04 
  214       6.200624240432e+03       5.080456426273e-08       1.474984381528e-04 
  215       6.206210084017e+03       5.057938543343e-08       1.463261039880e-04 
  216       6.211127491137e+03       5.035683462935e-08       1.451551443081e-04 
  217       6.215376993878e+03       5.013679064914e-08       1.439859184704e-04 
  218       6.218959365520e+03       4.991908549030e-08       1.428187506644e-04 
  219       6.221875623200e+03       4.970350204747e-08       1.416539284222e-04 
  220       6.224127030567e+03       4.948977176058e-08       1.404917011094e-04 
  221       6.225715100442e+03       4.927757221240e-08       1.393322783999e-04 
  222       6.226641597482e+03       4.906652467516e-08       1.381758287323e-04 
  223       6.226908540834e+03       4.885619160557e-08       1.370224777490e-04 
  224       6.226517782773e+03       4.864620287018e-08       1.358723971489e-04 
  225       6.225469708985e+03       4.843665796223e-08       1.347260840964e-04 
  226       6.223764459857e+03       4.822777016778e-08       1.335841055989e-04 
  227       6.221402348630e+03       4.801974146920e-08       1.324470094915e-04 
  228       6.218383863050e+03       4.781276168212e-08       1.313153234454e-04 
  229       6.214709667017e+03       4.760700757163e-08       1.301895539647e-04 
  230       6.210380602236e+03       4.740264194753e-08       1.290701853713e-04 
  231       6.205397689866e+03       4.719981273855e-08       1.279576787780e-04 
  232       6.199762132170e+03       4.699865204517e-08       1.268524710498e-04 
  233       6.193475314167e+03       4.679927517104e-08       1.257549737533e-04 
  234       6.186538805279e+03       4.660177963268e-08       1.246655720942e-04 
  235       6.178954360985e+03       4.640624414733e-08       1.235846238434e-04 
  236       6.170723924465e+03       4.621272759873e-08       1.225124582503e-04 
  237       6.161849628257e+03       4.602126798070e-08       1.214493749456e-04 
  238       6.152333795900e+03       4.583188131825e-08       1.203956428312e-04 
  239       6.142178943591e+03       4.564456056608e-08       1.193514989586e-04 
  240       6.131387781830e+03       4.545927448428e-08       1.183171473956e-04 
  241       6.119963217070e+03       4.527596649105e-08       1.172927580813e-04 
  242       6.107908353371e+03       4.509455349218e-08       1.162784656686e-04 
  243       6.095226494047e+03       4.491492468725e-08       1.152743683559e-04 
  244       6.081921143315e+03       4.473694035213e-08       1.142805267058e-04 
  245       6.067996007947e+03       4.456043059789e-08       1.132969624529e-04 
  246       6.053454998922e+03       4.438519410565e-08       1.123236572994e-04 
  247       6.038302233071e+03       4.421099683734e-08       1.113605516988e-04 
  248       6.022542034729e+03       4.403757072216e-08       1.104075436281e-04 
  249       6.006178937388e+03       4.386461231849e-08       1.094644873475e-04 
  250       5.989217714850e+03       4.369186734514e-08       1.085312540132e-04 
  251       5.971663473294e+03       4.351939801386e-08       1.076079219565e-04 
  252       5.953521567730e+03       4.334734369912e-08       1.066946003906e-04 
  253       5.934797574665e+03       4.317583731798e-08       1.057913680872e-04 
  254       5.915497293815e+03       4.300500488393e-08       1.048982724383e-04 
  255       5.895626749806e+03       4.283496505108e-08       1.040153285083e-04 
  256       5.875192193881e+03       4.266582864867e-08       1.031425180782e-04 
  257       5.854200105611e+03       4.249769820576e-08       1.022797886796e-04 
  258       5.832657194595e+03       4.233066746604e-08       1.014270526206e-04 
  259       5.810570402171e+03       4.216482089273e-08       1.005841860023e-04 
  260       5.787946903122e+03       4.200023316342e-08       9.975102772656e-05 
  261       5.764794107380e+03       4.183696865482e-08       9.892737849426e-05 
  262       5.741119661735e+03       4.167508091731e-08       9.811299979523e-05 
  263       5.716931451540e+03       4.151461213924e-08       9.730761288868e-05 
  264       5.692237602417e+03       4.135559260086e-08       9.651089777484e-05 
  265       5.667046481964e+03       4.119804011789e-08       9.572249215761e-05 
  266       5.641366701465e+03       4.104195947450e-08       9.494199039812e-05 
  267       5.615207117588e+03       4.088734184579e-08       9.416894245938e-05 
  268       5.588576834100e+03       4.073416420959e-08       9.340285284189e-05 
  269       5.561485203569e+03       4.058238874746e-08       9.264317951027e-05 
  270       5.533941829071e+03       4.043196223499e-08       9.188933281087e-05 
  271       5.505956565897e+03       4.028281542109e-08       9.114067438043e-05 
  272       5.477539523260e+03       4.013486239640e-08       9.039651604570e-05 
  273       5.448701065999e+03       3.998799995059e-08       8.965611871406e-05 
  274       5.419451816288e+03       3.984210691852e-08       8.891869125520e-05 
  275       5.389802655342e+03       3.969704351527e-08       8.818338937371e-05 
  276       5.359764725122e+03       3.955265065978e-08       8.744931447278e-05 
  277       5.329349430043e+03       3.940874928719e-08       8.671551250883e-05 
  278       5.298568438679e+03       3.926513964971e-08       8.598097283716e-05 
  279       5.267433065149e+03       3.912165629752e-08       8.524485513314e-05 
  280       5.235952374280e+03       3.897834084157e-08       8.450719212885e-05 
  281       5.204134981599e+03       3.883528559597e-08       8.376823904950e-05 
  282       5.171989665562e+03       3.869257923842e-08       8.302825025852e-05 
  283       5.139525368310e+03       3.855030658073e-08       8.228747912434e-05 
  284       5.106751196416e+03       3.840854833490e-08       8.154617788574e-05 
  285       5.073676421648e+03       3.826738087470e-08       8.080459751565e-05 
  286       5.040310481714e+03       3.812687599270e-08       8.006298758355e-05 
  287       5.006662981020e+03       3.798710065281e-08       7.932159611637e-05 
  288       4.972743691425e+03       3.784811673811e-08       7.858066945787e-05 
  289       4.938562552987e+03       3.770998079419e-08       7.784045212663e-05 
  290       4.904129674728e+03       3.757274376770e-08       7.710118667248e-05 
  291       4.869455335377e+03       3.743645074033e-08       7.636311353153e-05 
  292       4.834549984129e+03       3.730114065797e-08       7.562647087963e-05 
  293       4.799424241397e+03       3.716684605516e-08       7.489149448447e-05 
  294       4.764088899569e+03       3.703359277476e-08       7.415841755611e-05 
  295       4.728554923753e+03       3.690139968277e-08       7.342747059608e-05 
  296       4.692833452542e+03       3.677027837829e-08       7.269888124501e-05 
  297       4.656935798757e+03       3.664023289864e-08       7.197287412872e-05 
  298       4.620873450207e+03       3.651125941948e-08       7.124967070295e-05 
  299       4.584658070442e+03       3.638334595009e-08       7.052948909650e-05 
  300       4.548301499503e+03       3.625647202352e-08       6.981254395296e-05 
  301       4.511815754679e+03       3.613060838187e-08       6.909904627094e-05 
  302       4.475213031260e+03       3.600571665637e-08       6.838920324284e-05 
  303       4.438505703289e+03       3.588174904254e-08       6.768321809214e-05 
  304       4.401706324317e+03       3.575864797006e-08       6.698128990918e-05 
  305       4.364827628155e+03       3.563634576762e-08       6.628361348555e-05 
  306       4.327882529630e+03       3.551476432253e-08       6.559037914689e-05 
  307       4.290884125336e+03       3.539381473514e-08       6.490177258431e-05 
  308       4.253845694391e+03       3.527339696795e-08       6.421797468430e-05 
  309       4.216780699185e+03       3.515339948953e-08       6.353916135714e-05 
  310       4.179702786138e+03       3.503369891307e-08       6.286550336388e-05 
  311       4.142625786455e+03       3.491415962956e-08       6.219716614180e-05 
  312       4.105562771800e+03       3.479467021080e-08       6.153430021039e-05 
  313       4.068523171374e+03       3.467525714108e-08       6.087701201407e-05 
  314       4.031515522545e+03       3.455598085337e-08       6.022539071191e-05 
  315       3.994548403456e+03       3.443689977279e-08       5.957951720061e-05 
  316       3.957630432618e+03       3.431807020067e-08       5.893946389751e-05 
  317       3.920770268501e+03       3.419954619665e-08       5.830529452177e-05 
  318       3.883976609125e+03       3.408137945870e-08       5.767706387394e-05 
  319       3.847258191657e+03       3.396361920112e-08       5.705481761383e-05 
  320       3.810623791999e+03       3.384631203047e-08       5.643859203662e-05 
  321       3.774082224380e+03       3.372950181937e-08       5.582841384735e-05 
  322       3.737642340951e+03       3.361322957827e-08       5.522429993364e-05 
  323       3.701313031377e+03       3.349753332508e-08       5.462625713678e-05 
  324       3.665103222426e+03       3.338244795271e-08       5.403428202108e-05 
  325       3.629021877565e+03       3.326800509441e-08       5.344836064151e-05 
  326       3.593077996549e+03       3.315423298707e-08       5.286846830971e-05 
  327       3.557280615017e+03       3.304115633224e-08       5.229456935820e-05 
  328       3.521638804081e+03       3.292879615509e-08       5.172661690301e-05 
  329       3.486161669919e+03       3.281716966107e-08       5.116455260449e-05 
  330       3.450858353367e+03       3.270629009049e-08       5.060830642655e-05 
  331       3.415738029516e+03       3.259616657078e-08       5.005779639407e-05 
  332       3.380809907294e+03       3.248680396662e-08       4.951292834871e-05 
  333       3.346083229070e+03       3.237820272770e-08       4.897359570303e-05 
  334       3.311567270237e+03       3.227035873440e-08       4.843967919278e-05 
  335       3.277271338808e+03       3.216326314104e-08       4.791104662768e-05 
  336       3.243204775011e+03       3.205690221695e-08       4.738755264033e-05 
  337       3.209376950876e+03       3.195125718521e-08       4.686903843358e-05 
  338       3.175797269829e+03       3.184630405909e-08       4.635533152604e-05 
  339       3.142475166286e+03       3.174201347616e-08       4.584624549603e-05 
  340       3.109420105245e+03       3.163835053009e-08       4.534157972377e-05 
  341       3.076641581876e+03       3.153527460007e-08       4.484111913184e-05 
  342       3.044149121115e+03       3.143273917793e-08       4.434463392405e-05 
  343       3.011952277255e+03       3.133069169276e-08       4.385187932247e-05 
  344       2.980060633540e+03       3.122907333334e-08       4.336259530289e-05 
  345       2.948483801756e+03       3.112781886794e-08       4.287650632851e-05 
  346       2.917231421824e+03       3.102685646192e-08       4.239332108195e-05 
  347       2.886313161392e+03       3.092610749274e-08       4.191273219555e-05 
  348       2.855738715425e+03       3.082548636265e-08       4.143441598002e-05 
  349       2.825516995527e+03       3.072492330024e-08       4.095810353867e-05 
  350       2.795653661562e+03       3.062443525667e-08       4.048379957087e-05 
  351       2.766153486701e+03       3.052406049764e-08       4.001157663183e-05 
  352       2.737021157248e+03       3.042383607353e-08       3.954150489714e-05 
  353       2.708261271436e+03       3.032379775828e-08       3.907365209579e-05 
  354       2.679878338219e+03       3.022397998731e-08       3.860808344253e-05 
  355       2.651876776076e+03       3.012441579449e-08       3.814486156982e-05 
  356       2.624260911799e+03       3.002513674813e-08       3.768404645933e-05 
  357       2.597034979295e+03       2.992617288602e-08       3.722569537282e-05 
  358       2.570203118380e+03       2.982755264949e-08       3.676986278266e-05 
  359       2.543769373576e+03       2.972930281649e-08       3.631660030176e-05 
  360       2.517737692905e+03       2.963144843369e-08       3.586595661305e-05 
  361       2.492111926690e+03       2.953401274758e-08       3.541797739846e-05 
  362       2.466895826344e+03       2.943701713460e-08       3.497270526740e-05 
  363       2.442093043174e+03       2.934048103022e-08       3.453017968476e-05 
  364       2.417707127173e+03       2.924442185708e-08       3.409043689839e-05 
  365       2.393741525816e+03       2.914885495204e-08       3.365350986613e-05 
  366       2.370199582858e+03       2.905379349230e-08       3.321942818229e-05 
  367       2.347084537127e+03       2.895924842041e-08       3.278821800368e-05 
  368       2.324399521326e+03       2.886522836831e-08       3.235990197513e-05 
  369       2.302147560825e+03       2.877173958030e-08       3.193449915451e-05 
  370       2.280331572456e+03       2.867878583502e-08       3.151202493730e-05 
  371       2.258954363314e+03       2.858636836629e-08       3.109249098056e-05 
  372       2.238018629548e+03       2.849448578302e-08       3.067590512657e-05 
  373       2.217526955161e+03       2.840313398797e-08       3.026227132579e-05 
  374       2.197481810806e+03       2.831230609546e-08       2.985158955948e-05 
  375       2.177885552580e+03       2.822199234807e-08       2.944385576175e-05 
  376       2.158740420822e+03       2.813218003218e-08       2.903906174113e-05 
  377       2.140048538907e+03       2.804285339252e-08       2.863719510164e-05 
  378       2.121811912047e+03       2.795399354554e-08       2.823823916339e-05 
  379       2.104032426081e+03       2.786557839181e-08       2.784217288268e-05 
  380       2.086711846277e+03       2.777758252716e-08       2.744897077154e-05 
  381       2.069851816124e+03       2.768997715289e-08       2.705860281691e-05 
  382       2.053453856130e+03       2.760272998477e-08       2.667103439920e-05 
  383       2.037519362620e+03       2.751580516091e-08       2.628622621043e-05 
  384       2.022049606527e+03       2.742916314860e-08       2.590413417183e-05 
  385       2.007045732195e+03       2.734276064998e-08       2.552470935098e-05 
  386       1.992508756168e+03       2.725655050653e-08       2.514789787846e-05 
  387       1.978439565994e+03       2.717048160250e-08       2.477364086397e-05 
  388       1.964838730903e+03       2.708451265028e-08       2.440189536161e-05 
  389       1.951705928516e+03       2.699865488874e-08       2.403269873773e-05 
  390       1.939040494333e+03       2.691293237278e-08       2.366610774075e-05 
  391       1.926841606555e+03       2.682736833959e-08       2.330217773961e-05 
  392       1.915108284736e+03       2.674198517391e-08       2.294096268816e-05 
  393       1.903839388427e+03       2.665680437281e-08       2.258251508933e-05 
  394       1.893033615823e+03       2.657184650991e-08       2.222688595902e-05 
  395       1.882689502410e+03       2.648713119920e-08       2.187412478983e-05 
  396       1.872805419611e+03       2.640267705835e-08       2.152427951452e-05 
  397       1.863379573433e+03       2.631850167150e-08       2.117739646917e-05 
  398       1.854410003114e+03       2.623462155158e-08       2.083352035624e-05 
  399       1.845894579769e+03       2.615105210216e-08       2.049269420728e-05 
