# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
   89       1.658574888968e+03       1.218207829602e-07       3.916044173977e-04 
   90       1.682157415822e+03       1.211012583321e-07       3.861289324301e-04 
   91       1.706201002363e+03       1.203863944431e-07       3.807883625064e-04 
   92       1.730691216491e+03       1.196693553451e-07       3.755710634175e-04 
   93       1.755614041149e+03       1.189431418036e-07       3.704648287528e-04 
   94       1.780967232819e+03       1.182108482122e-07       3.654761434096e-04 
   95       1.806750473521e+03       1.174778009615e-07       3.606143610351e-04 
   96       1.832961846292e+03       1.167485104918e-07       3.558857585527e-04 
   97       1.859597773526e+03       1.160265269555e-07       3.512932623389e-04 
   98       1.886652955314e+03       1.153142876769e-07       3.468361672787e-04 
   99       1.914120307786e+03       1.146129562343e-07       3.425098487005e-04 
  100       1.941990901447e+03       1.139222529890e-07       3.383054671900e-04 
  101       1.970253899521e+03       1.132402768841e-07       3.342096662828e-04 
  102       1.998896496290e+03       1.125633183382e-07       3.302042630367e-04 
  103       2.027903855430e+03       1.118856630578e-07       3.262659314822e-04 
  104       2.057261747851e+03       1.112017142558e-07       3.223729392097e-04 
  105       2.086965003815e+03       1.105134838538e-07       3.185276344468e-04 
  106       2.117010092939e+03       1.098247208071e-07       3.147378980418e-04 
  107       2.147392495044e+03       1.091386817264e-07       3.110103730606e-04 
  108       2.178106668168e+03       1.084580520709e-07       3.073503543010e-04 
  109       2.209146016564e+03       1.077848633177e-07       3.037616751404e-04 
  110       2.240502858706e+03       1.071204060304e-07       3.002465917170e-04 
  111       2.272168395298e+03       1.064651387504e-07       2.968056644455e-04 
  112       2.304132677272e+03       1.058185926311e-07       2.934376368657e-04 
  113       2.336384573800e+03       1.051792717405e-07       2.901393118256e-04 
  114       2.368911740293e+03       1.045445489520e-07       2.869054249977e-04 
  115       2.401700586408e+03       1.039105573474e-07       2.837285157294e-04 
  116       2.434737953394e+03       1.032736133243e-07       2.806015097026e-04 
  117       2.468016445886e+03       1.026351350546e-07       2.775262919079e-04 
  118       2.501529691291e+03       1.019976964948e-07       2.745064458003e-04 
  119       2.535270671753e+03       1.013635509270e-07       2.715446096650e-04 
  120       2.569231707271e+03       1.007345859414e-07       2.686424086112e-04 
  121       2.603404438820e+03       1.001122763657e-07       2.658003851363e-04 
  122       2.637779811464e+03       9.949763510646e-08       2.630179282588e-04 
  123       2.672348057479e+03       9.889116186664e-08       2.602932012224e-04 
  124       2.707098679469e+03       9.829278970337e-08       2.576230677691e-04 
  125       2.742020433486e+03       9.770182939121e-08       2.550030169822e-04 
  126       2.777101312145e+03       9.711691155498e-08       2.524270866996e-04 
  127       2.812328527748e+03       9.653592653678e-08       2.498877854963e-04 
  128       2.847688495396e+03       9.595596196178e-08       2.473760132376e-04 
  129       2.883168025740e+03       9.537432971140e-08       2.448836744527e-04 
  130       2.918758087020e+03       9.479204693239e-08       2.424121819758e-04 
  131       2.954450425743e+03       9.421099028273e-08       2.399651972713e-04 
  132       2.990236385905e+03       9.363284642457e-08       2.375460326590e-04 
  133       3.026106900763e+03       9.305908736026e-08       2.351576243408e-04 
  134       3.062052484609e+03       9.249094474952e-08       2.328025048896e-04 
  135       3.098063224545e+03       9.192938319190e-08       2.304827752017e-04 
  136       3.134128772257e+03       9.137507245851e-08       2.282000759122e-04 
  137       3.170238335788e+03       9.082835865724e-08       2.259555582737e-04 
  138       3.206380671313e+03       9.028923431542e-08       2.237498544977e-04 
  139       3.242544074911e+03       8.975730736407e-08       2.215830475593e-04 
  140       3.278716374342e+03       8.923176900789e-08       2.194546404655e-04 
  141       3.314884920819e+03       8.871136046488e-08       2.173635249854e-04 
  142       3.351036580783e+03       8.819433855988e-08       2.153079498448e-04 
  143       3.387157727674e+03       8.767844015601e-08       2.132854883830e-04 
  144       3.423235148645e+03       8.716162778406e-08       2.112939069317e-04 
  145       3.459258882802e+03       8.664457389871e-08       2.093339859039e-04 
  146       3.495219648438e+03       8.612859327955e-08       2.074070528834e-04 
  147       3.531107950286e+03       8.561489043460e-08       2.055140995374e-04 
  148       3.566914076546e+03       8.510454647343e-08       2.036557625580e-04 
  149       3.602628095921e+03       8.459850549142e-08       2.018323042823e-04 
  150       3.638239854649e+03       8.409756045844e-08       2.000435929907e-04 
  151       3.673738973532e+03       8.360233860496e-08       1.982890828829e-04 
  152       3.709114844973e+03       8.311328629869e-08       1.965677937326e-04 
  153       3.744356630004e+03       8.263065340497e-08       1.948782902198e-04 
  154       3.779453255320e+03       8.215447712405e-08       1.932186609420e-04 
  155       3.814393410311e+03       8.168456529819e-08       1.915864971030e-04 
  156       3.849165544096e+03       8.122047918205e-08       1.899788708800e-04 
  157       3.883757862552e+03       8.076151566911e-08       1.883923134690e-04 
  158       3.918158325348e+03       8.030668896759e-08       1.868227928081e-04 
  159       3.952354642977e+03       7.985471171874e-08       1.852656909796e-04 
  160       3.986334273789e+03       7.940397555082e-08       1.837157812891e-04 
  161       4.020085067599e+03       7.895306140478e-08       1.821685456552e-04 
  162       4.053597266708e+03       7.850241603238e-08       1.806243734024e-04 
  163       4.086861676990e+03       7.805293206960e-08       1.790848746755e-04 
  164       4.119869037237e+03       7.760543671374e-08       1.775515835277e-04 
  165       4.152610019168e+03       7.716068472590e-08       1.760259523536e-04 
  166       4.185075227432e+03       7.671935119999e-08       1.745093462299e-04 
  167       4.217255199619e+03       7.628202409535e-08       1.730030371635e-04 
  168       4.249140406264e+03       7.584919653001e-08       1.715081982470e-04 
  169       4.280721250857e+03       7.542125883154e-08       1.700258977205e-04 
  170       4.311988069848e+03       7.499849034284e-08       1.685570929425e-04 
  171       4.342931132654e+03       7.458105097954e-08       1.671026242665e-04 
  172       4.373540641666e+03       7.416897253645e-08       1.656632088258e-04 
  173       4.403806732258e+03       7.376214973978e-08       1.642394342254e-04 
  174       4.433719472792e+03       7.336033104243e-08       1.628317521413e-04 
  175       4.463268864626e+03       7.296310915931e-08       1.614404718270e-04 
  176       4.492444842120e+03       7.256991133973e-08       1.600657535273e-04 
  177       4.521237272644e+03       7.217998937395e-08       1.587076017997e-04 
  178       4.549635956586e+03       7.179240933092e-08       1.573658587428e-04 
  179       4.577630627357e+03       7.140604102435e-08       1.560401971321e-04 
