# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
   89       2.278093871071e+03       1.204242925544e-07       4.901989426735e-04 
   90       2.304274970482e+03       1.197142723302e-07       4.841698158117e-04 
   91       2.330675766653e+03       1.190089539063e-07       4.782772494598e-04 
   92       2.357291069833e+03       1.183015727101e-07       4.725008567261e-04 
   93       2.384115713600e+03       1.175852025022e-07       4.668204316237e-04 
   94       2.411151320105e+03       1.168628996972e-07       4.612436316681e-04 
   95       2.438400396526e+03       1.161399280880e-07       4.557833960603e-04 
   96       2.465864209181e+03       1.154207444013e-07       4.504495209491e-04 
   97       2.493542726356e+03       1.147088555831e-07       4.452483650476e-04 
   98       2.521434561136e+03       1.140066679745e-07       4.401825474654e-04 
   99       2.549536914230e+03       1.133153282047e-07       4.352506377580e-04 
  100       2.577845516808e+03       1.126345556278e-07       4.304468381906e-04 
  101       2.606354573324e+03       1.119624661286e-07       4.257606582194e-04 
  102       2.635056704351e+03       1.112953871241e-07       4.211765811883e-04 
  103       2.663942889405e+03       1.106276635866e-07       4.166737232416e-04 
  104       2.693004579098e+03       1.099537568054e-07       4.122323158841e-04 
  105       2.722240479665e+03       1.092756526887e-07       4.078554276565e-04 
  106       2.751650582610e+03       1.085970551467e-07       4.035509797900e-04 
  107       2.781234044299e+03       1.079211814465e-07       3.993251568625e-04 
  108       2.810989152631e+03       1.072506843290e-07       3.951822606274e-04 
  109       2.840913293700e+03       1.065875701496e-07       3.911245603684e-04 
  110       2.871002918473e+03       1.059331129663e-07       3.871521397805e-04 
  111       2.901253509448e+03       1.052877644989e-07       3.832627403786e-04 
  112       2.931659547328e+03       1.046510598825e-07       3.794516014305e-04 
  113       2.962214477690e+03       1.040215191390e-07       3.757112964186e-04 
  114       2.992910677649e+03       1.033965442892e-07       3.720315660257e-04 
  115       3.023739422530e+03       1.027723120298e-07       3.683991476495e-04 
  116       3.054692220594e+03       1.021451801950e-07       3.648018638685e-04 
  117       3.085765072571e+03       1.015165486737e-07       3.612421179617e-04 
  118       3.116954669829e+03       1.008889595914e-07       3.577255269603e-04 
  119       3.148257051641e+03       1.002646381294e-07       3.542568056248e-04 
  120       3.179667583955e+03       9.964544803873e-08       3.508396955345e-04 
  121       3.211180938157e+03       9.903284512504e-08       3.474768926456e-04 
  122       3.242791069833e+03       9.842782867045e-08       3.441699733156e-04 
  123       3.274491197538e+03       9.783089075623e-08       3.409193187960e-04 
  124       3.306273781553e+03       9.724196345170e-08       3.377240381918e-04 
  125       3.338130502657e+03       9.666036383436e-08       3.345818898886e-04 
  126       3.370052240886e+03       9.608473680596e-08       3.314892014473e-04 
  127       3.402029054302e+03       9.551299566960e-08       3.284407879655e-04 
  128       3.434050157750e+03       9.494226043278e-08       3.254298689074e-04 
  129       3.466105153983e+03       9.436987278717e-08       3.224503326321e-04 
  130       3.498187924818e+03       9.379683644617e-08       3.195041366103e-04 
  131       3.530293128695e+03       9.322500465556e-08       3.165949626519e-04 
  132       3.562414974441e+03       9.265604296014e-08       3.137259367568e-04 
  133       3.594547208986e+03       9.209140483736e-08       3.108995902699e-04 
  134       3.626683105099e+03       9.153230632428e-08       3.081178202825e-04 
  135       3.658815449104e+03       9.097969962224e-08       3.053818492800e-04 
  136       3.690936528614e+03       9.043424566359e-08       3.026921840354e-04 
  137       3.723038120251e+03       8.989628562454e-08       3.000485737498e-04 
  138       3.755111477372e+03       8.936581136859e-08       2.974499674385e-04 
  139       3.787147317800e+03       8.884243480478e-08       2.948944705639e-04 
  140       3.819135811542e+03       8.832535614496e-08       2.923793009141e-04 
  141       3.851066568520e+03       8.781333104439e-08       2.899007437280e-04 
  142       3.882928626296e+03       8.730463661005e-08       2.874541060671e-04 
  143       3.914710437795e+03       8.679703626073e-08       2.850336704325e-04 
  144       3.946400866440e+03       8.628851639081e-08       2.826343388364e-04 
  145       3.977992308027e+03       8.577974075288e-08       2.802569413769e-04 
  146       4.009477854727e+03       8.527200772378e-08       2.779036221637e-04 
  147       4.040850308882e+03       8.476650675947e-08       2.755761975326e-04 
  148       4.072102176527e+03       8.426430542694e-08       2.732761358604e-04 
  149       4.103225660901e+03       8.376633595328e-08       2.710045370300e-04 
  150       4.134212655966e+03       8.327338128493e-08       2.687621115446e-04 
  151       4.165054739918e+03       8.278606065048e-08       2.665491592926e-04 
  152       4.195743168707e+03       8.230481462023e-08       2.643655479620e-04 
  153       4.226268869549e+03       8.182988965553e-08       2.622106911042e-04 
  154       4.256622434442e+03       8.136132214138e-08       2.600835258481e-04 
  155       4.286794113682e+03       8.089892189528e-08       2.579824902644e-04 
  156       4.316773809379e+03       8.044225514567e-08       2.559055003787e-04 
  157       4.346551068969e+03       7.999062697311e-08       2.538499268353e-04 
  158       4.376115078735e+03       7.954306320742e-08       2.518125712106e-04 
  159       4.405454657318e+03       7.909829177398e-08       2.497896419762e-04 
  160       4.434558249231e+03       7.865472348251e-08       2.477767301122e-04 
  161       4.463414768528e+03       7.821095618254e-08       2.457700736006e-04 
  162       4.492016227247e+03       7.776743099256e-08       2.437705928112e-04 
  163       4.520355328090e+03       7.732502953958e-08       2.417803427910e-04 
  164       4.548424632634e+03       7.688456881763e-08       2.398012635679e-04 
  165       4.576216558755e+03       7.644679427423e-08       2.378351722486e-04 
  166       4.603723378052e+03       7.601237266630e-08       2.358837549862e-04 
  167       4.630937213280e+03       7.558188468228e-08       2.339485588188e-04 
  168       4.657850035770e+03       7.515581732794e-08       2.320309833781e-04 
  169       4.684453662861e+03       7.473455607261e-08       2.301322724674e-04 
  170       4.710739755324e+03       7.431837675314e-08       2.282535055113e-04 
  171       4.736699814789e+03       7.390743723262e-08       2.263955888741e-04 
  172       4.762325181174e+03       7.350176881091e-08       2.245592470493e-04 
  173       4.787607030108e+03       7.310126738420e-08       2.227450137194e-04 
  174       4.812536370360e+03       7.270568435048e-08       2.209532226851e-04 
  175       4.837104041267e+03       7.231461725825e-08       2.191839986653e-04 
  176       4.861300710159e+03       7.192750019538e-08       2.174372479675e-04 
  177       4.885116869785e+03       7.154359391532e-08       2.157126490280e-04 
  178       4.908542835742e+03       7.116197569765e-08       2.140096428221e-04 
  179       4.931568743899e+03       7.078152894022e-08       2.123274231454e-04 
  180       4.954185230862e+03       7.040128442254e-08       2.106652895517e-04 
  181       4.976385541217e+03       7.002152809573e-08       2.090237742429e-04 
  182       4.998163583232e+03       6.964284766378e-08       2.074036302970e-04 
  183       5.019513260822e+03       6.926579242226e-08       2.058054746208e-04 
  184       5.040428473492e+03       6.889086959017e-08       2.042297816804e-04 
  185       5.060903116274e+03       6.851854053226e-08       2.026768771440e-04 
  186       5.080931079674e+03       6.814921687057e-08       2.011469314413e-04 
  187       5.100506249615e+03       6.778325648394e-08       1.996399532361e-04 
  188       5.119622507378e+03       6.742095939433e-08       1.981557828148e-04 
  189       5.138273729541e+03       6.706256353860e-08       1.966940853880e-04 
  190       5.156453787931e+03       6.670824042456e-08       1.952543443085e-04 
  191       5.174156549557e+03       6.635809067014e-08       1.938358542021e-04 
  192       5.191375876556e+03       6.601213942424e-08       1.924377140147e-04 
  193       5.208105626139e+03       6.567033166828e-08       1.910588199727e-04 
  194       5.224339650526e+03       6.533252739698e-08       1.896978584588e-04 
  195       5.240071796898e+03       6.499849667727e-08       1.883532988022e-04 
  196       5.255295907331e+03       6.466791458407e-08       1.870233859835e-04 
  197       5.270005818742e+03       6.434035601165e-08       1.857061332540e-04 
  198       5.284195362834e+03       6.401529035939e-08       1.843993146699e-04 
  199       5.297858366034e+03       6.369207609069e-08       1.831004575407e-04 
  200       5.310988649438e+03       6.336995516380e-08       1.818068347931e-04 
  201       5.323580486784e+03       6.304827849247e-08       1.805160840578e-04 
  202       5.335630014934e+03       6.272723057895e-08       1.792281553191e-04 
  203       5.347133924152e+03       6.240719666156e-08       1.779435564079e-04 
  204       5.358089010412e+03       6.208853868439e-08       1.766627423063e-04 
  205       5.368492176702e+03       6.177159333248e-08       1.753861127529e-04 
  206       5.378340434315e+03       6.145667001456e-08       1.741140098160e-04 
