# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
   69       1.883237068202e+03       1.232048037794e-07       6.073159007178e-04 
   70       1.910310865156e+03       1.225139149448e-07       5.977556699927e-04 
   71       1.937566614675e+03       1.218277648712e-07       5.884329263368e-04 
   72       1.965005646541e+03       1.211515565320e-07       5.793725693569e-04 
   73       1.992626267509e+03       1.204861510179e-07       5.705846319229e-04 
   74       2.020423579456e+03       1.198272839307e-07       5.620625743395e-04 
   75       2.048389297532e+03       1.191647269574e-07       5.537815205159e-04 
   76       2.076515341060e+03       1.184868196102e-07       5.457115764826e-04 
   77       2.104805764227e+03       1.177981110168e-07       5.378661840839e-04 
   78       2.133266680733e+03       1.171064280529e-07       5.302636085586e-04 
   79       2.161902581237e+03       1.164176249013e-07       5.229119148761e-04 
   80       2.190716228868e+03       1.157351872191e-07       5.158078940180e-04 
   81       2.219708554735e+03       1.150598093654e-07       5.089359556092e-04 
   82       2.248878553437e+03       1.143889439907e-07       5.022669868987e-04 
   83       2.278223178571e+03       1.137163232945e-07       4.957571780900e-04 
   84       2.307739282857e+03       1.130349725072e-07       4.893623503504e-04 
   85       2.337430036927e+03       1.123485935576e-07       4.830877880981e-04 
   86       2.367299388003e+03       1.116629724341e-07       4.769485252989e-04 
   87       2.397350040804e+03       1.109825527405e-07       4.709543790688e-04 
   88       2.427583387420e+03       1.103101942625e-07       4.651094271937e-04 
   89       2.457999437186e+03       1.096469166783e-07       4.594114705383e-04 
   90       2.488596746553e+03       1.089916280627e-07       4.538514803466e-04 
   91       2.519372348964e+03       1.083408378370e-07       4.484130304335e-04 
   92       2.550321684722e+03       1.076883538174e-07       4.430717142657e-04 
