# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  142       4.554847764237e+03       7.223085340798e-08       2.632654645367e-04 
  143       4.588754403207e+03       7.180868948804e-08       2.610646244826e-04 
  144       4.622493252946e+03       7.138582628200e-08       2.588960550766e-04 
  145       4.656057101712e+03       7.096281388533e-08       2.567606095590e-04 
  146       4.689439413793e+03       7.054072952772e-08       2.546596796238e-04 
  147       4.722633392272e+03       7.012055995924e-08       2.525942672432e-04 
  148       4.755631972408e+03       6.970319068763e-08       2.505649626558e-04 
  149       4.788427815032e+03       6.928939481509e-08       2.485719219850e-04 
  150       4.821013299934e+03       6.887982146859e-08       2.466148444839e-04 
  151       4.853380519254e+03       6.847498381836e-08       2.446929494097e-04 
  152       4.885521270873e+03       6.807524667869e-08       2.428049525267e-04 
  153       4.917427051802e+03       6.768081368558e-08       2.409490422364e-04 
  154       4.949089051570e+03       6.729171404552e-08       2.391228553377e-04 
  155       4.980498145618e+03       6.690778884982e-08       2.373234524139e-04 
  156       5.011644888686e+03       6.652867694876e-08       2.355472928490e-04 
  157       5.042519508205e+03       6.615380038009e-08       2.337902094726e-04 
  158       5.073111897684e+03       6.578234934603e-08       2.320473828319e-04 
  159       5.103411610103e+03       6.541326673337e-08       2.303133150937e-04 
  160       5.133407851303e+03       6.504523217087e-08       2.285818035739e-04 
  161       5.163090264308e+03       6.467708054305e-08       2.268475095610e-04 
  162       5.192451374129e+03       6.430917686086e-08       2.251109567018e-04 
  163       5.221484347535e+03       6.394225181124e-08       2.233741439405e-04 
  164       5.250182218617e+03       6.357698243609e-08       2.216390027448e-04 
  165       5.278537885815e+03       6.321398639966e-08       2.199073913474e-04 
  166       5.306544108950e+03       6.285381606453e-08       2.181810888882e-04 
  167       5.334193506251e+03       6.249695237410e-08       2.164617894589e-04 
  168       5.361478551383e+03       6.214379853890e-08       2.147510960473e-04 
  169       5.388391570478e+03       6.179467352444e-08       2.130505143836e-04 
  170       5.414924739164e+03       6.144980533821e-08       2.113614466878e-04 
  171       5.441070079592e+03       6.110932411338e-08       2.096851853177e-04 
  172       5.466819457467e+03       6.077325498671e-08       2.080229063187e-04 
  173       5.492164579075e+03       6.044151076849e-08       2.063756628743e-04 
  174       5.517096988316e+03       6.011388440179e-08       2.047443786579e-04 
  175       5.541608063727e+03       5.979004120888e-08       2.031298410856e-04 
  176       5.565689015515e+03       5.946951092225e-08       2.015326944702e-04 
  177       5.589330882586e+03       5.915167949789e-08       1.999534330769e-04 
  178       5.612524529573e+03       5.883578070839e-08       1.983923940786e-04 
  179       5.635260643865e+03       5.852088751345e-08       1.968497504143e-04 
  180       5.657530414024e+03       5.820619511083e-08       1.953256532826e-04 
  181       5.679327631552e+03       5.789193975318e-08       1.938206940273e-04 
  182       5.700646750872e+03       5.757860797500e-08       1.923354832761e-04 
  183       5.721482222499e+03       5.726665446235e-08       1.908705002630e-04 
  184       5.741828492575e+03       5.695649901407e-08       1.894260868821e-04 
  185       5.761680002408e+03       5.664852341225e-08       1.880024416616e-04 
  186       5.781031188013e+03       5.634306820091e-08       1.865996136571e-04 
  187       5.799876479648e+03       5.604042937201e-08       1.852174962643e-04 
  188       5.818210301354e+03       5.574085495756e-08       1.838558209512e-04 
  189       5.836027070494e+03       5.544454152696e-08       1.825141509097e-04 
  190       5.853321197292e+03       5.515163058852e-08       1.811918746268e-04 
  191       5.870087084369e+03       5.486220489409e-08       1.798881993752e-04 
  192       5.886319126287e+03       5.457628464576e-08       1.786021446233e-04 
  193       5.902011709080e+03       5.429382360369e-08       1.773325353649e-04 
  194       5.917159209802e+03       5.401470509404e-08       1.760779953679e-04 
  195       5.931755996057e+03       5.373873791578e-08       1.748369403432e-04 
  196       5.945796425543e+03       5.346565214573e-08       1.736075710322e-04 
  197       5.959274845589e+03       5.319509484035e-08       1.723878662145e-04 
  198       5.972185592695e+03       5.292662563373e-08       1.711755756348e-04 
  199       5.984522992068e+03       5.265971223028e-08       1.699682128490e-04 
  200       5.996281357165e+03       5.239372579153e-08       1.687630479901e-04 
  201       6.007455456479e+03       5.212812776576e-08       1.675577421440e-04 
  202       6.018041952041e+03       5.186307035689e-08       1.663523418340e-04 
  203       6.028038062906e+03       5.159887211308e-08       1.651474834657e-04 
  204       6.037441108046e+03       5.133583228592e-08       1.639437687449e-04 
  205       6.046248507271e+03       5.107422920417e-08       1.627417628432e-04 
  206       6.054457782150e+03       5.081431860419e-08       1.615419925399e-04 
  207       6.062066556930e+03       5.055633191644e-08       1.603449443392e-04 
  208       6.069072559455e+03       5.030047450785e-08       1.591510625641e-04 
  209       6.075473622085e+03       5.004692387934e-08       1.579607474257e-04 
  210       6.081267682617e+03       4.979582781836e-08       1.567743530685e-04 
  211       6.086452785205e+03       4.954730250574e-08       1.555921855921e-04 
  212       6.091027081280e+03       4.930143057657e-08       1.544145010479e-04 
  213       6.094988830466e+03       4.905825913461e-08       1.532415034129e-04 
  214       6.098336401505e+03       4.881779771982e-08       1.520733425387e-04 
  215       6.101068273173e+03       4.858001622858e-08       1.509101120765e-04 
  216       6.103183035201e+03       4.834484278607e-08       1.497518473780e-04 
  217       6.104679389194e+03       4.811216157049e-08       1.485985233728e-04 
  218       6.105556149551e+03       4.788181058866e-08       1.474500524211e-04 
  219       6.105812244387e+03       4.765357940246e-08       1.463062821426e-04 
  220       6.105446716448e+03       4.742720680578e-08       1.451669932213e-04 
  221       6.104458724034e+03       4.720237845153e-08       1.440318971862e-04 
  222       6.102847541918e+03       4.697872442822e-08       1.429006341682e-04 
  223       6.100612562265e+03       4.675581678568e-08       1.417727706324e-04 
  224       6.097753517867e+03       4.653329398029e-08       1.406479860817e-04 
  225       6.094271165879e+03       4.631125742982e-08       1.395266580203e-04 
  226       6.090166649828e+03       4.608992067950e-08       1.384093287549e-04 
  227       6.085441282691e+03       4.586948606009e-08       1.372965204056e-04 
  228       6.080096548347e+03       4.565014383183e-08       1.361887338913e-04 
  229       6.074134103021e+03       4.543207130786e-08       1.350864479044e-04 
  230       6.067555776738e+03       4.521543195694e-08       1.339901178735e-04 
  231       6.060363574769e+03       4.500037448520e-08       1.329001749128e-04 
  232       6.052559679082e+03       4.478703189679e-08       1.318170247611e-04 
  233       6.044146449788e+03       4.457552053327e-08       1.307410467075e-04 
  234       6.035126426593e+03       4.436593909151e-08       1.296725925060e-04 
  235       6.025502330247e+03       4.415836761991e-08       1.286119852772e-04 
  236       6.015277063990e+03       4.395286649275e-08       1.275595183986e-04 
  237       6.004453715004e+03       4.374947536253e-08       1.265154543825e-04 
  238       5.993035555859e+03       4.354821209009e-08       1.254800237424e-04 
  239       5.981026045967e+03       4.334907165226e-08       1.244534238467e-04 
  240       5.968428833025e+03       4.315202502698e-08       1.234358177606e-04 
  241       5.955247754469e+03       4.295701805557e-08       1.224273330762e-04 
  242       5.941486838919e+03       4.276397028206e-08       1.214280607305e-04 
  243       5.927150307632e+03       4.257277376937e-08       1.204380538109e-04 
  244       5.912242575947e+03       4.238329189205e-08       1.194573263493e-04 
  245       5.896768254737e+03       4.219535810562e-08       1.184858521041e-04 
  246       5.880732151855e+03       4.200877469211e-08       1.175235633293e-04 
  247       5.864139273589e+03       4.182331148164e-08       1.165703495329e-04 
  248       5.846994826102e+03       4.163870455003e-08       1.156260562222e-04 
  249       5.829304216889e+03       4.145465489202e-08       1.146904836379e-04 
  250       5.811072945905e+03       4.127091216328e-08       1.137634594183e-04 
  251       5.792306269004e+03       4.108753951983e-08       1.128450662510e-04 
  252       5.773009517889e+03       4.090467651754e-08       1.119354313806e-04 
  253       5.753188209911e+03       4.072245627039e-08       1.110346535352e-04 
  254       5.732848049307e+03       4.054100500725e-08       1.101428020309e-04 
  255       5.711994928441e+03       4.036044161918e-08       1.092599158681e-04 
  256       5.690634929037e+03       4.018087719700e-08       1.083860028184e-04 
  257       5.668774323422e+03       4.000241455926e-08       1.075210385029e-04 
  258       5.646419575760e+03       3.982514777035e-08       1.066649654627e-04 
  259       5.623577343295e+03       3.964916164877e-08       1.058176922197e-04 
  260       5.600254477583e+03       3.947453126549e-08       1.049790923295e-04 
  261       5.576458025733e+03       3.930132143223e-08       1.041490034250e-04 
  262       5.552195231646e+03       3.912958617970e-08       1.033272262523e-04 
  263       5.527473537253e+03       3.895936822566e-08       1.025135236967e-04 
  264       5.502300583751e+03       3.879069843265e-08       1.017076198014e-04 
  265       5.476684212841e+03       3.862359525552e-08       1.009091987763e-04 
  266       5.450632467968e+03       3.845806417843e-08       1.001179039993e-04 
  267       5.424153595560e+03       3.829409714144e-08       9.933333700780e-05 
  268       5.397256046261e+03       3.813167195652e-08       9.855505648277e-05 
  269       5.369948476175e+03       3.797075171288e-08       9.778257722307e-05 
  270       5.342239748100e+03       3.781128417160e-08       9.701536911183e-05 
  271       5.314138932766e+03       3.765320114952e-08       9.625285607392e-05 
  272       5.285655310078e+03       3.749641789213e-08       9.549441502484e-05 
  273       5.256798370346e+03       3.734083243566e-08       9.473937481089e-05 
  274       5.227577815532e+03       3.718632495795e-08       9.398701514081e-05 
  275       5.198003560479e+03       3.703275711842e-08       9.323656550866e-05 
  276       5.168085734156e+03       3.687997138665e-08       9.248720410813e-05 
  277       5.137834680894e+03       3.672779035986e-08       9.173805673816e-05 
  278       5.107260961621e+03       3.657601606894e-08       9.098819569997e-05 
  279       5.076374866042e+03       3.642448456810e-08       9.023685001043e-05 
  280       5.045184918627e+03       3.627323746802e-08       8.948405646816e-05 
  281       5.013699297631e+03       3.612236669162e-08       8.873005685841e-05 
  282       4.981926317669e+03       3.597196052171e-08       8.797509097527e-05 
  283       4.949874430203e+03       3.582210337342e-08       8.721939646328e-05 
  284       4.917552224025e+03       3.567287556233e-08       8.646320865725e-05 
  285       4.884968425751e+03       3.552435306807e-08       8.570676042049e-05 
  286       4.852131900302e+03       3.537660729348e-08       8.495028198133e-05 
  287       4.819051651393e+03       3.522970481928e-08       8.419400076794e-05 
  288       4.785736822020e+03       3.508370715414e-08       8.343814124148e-05 
  289       4.752196694945e+03       3.493867048029e-08       8.268292472762e-05 
  290       4.718440693186e+03       3.479464539441e-08       8.192856924635e-05 
  291       4.684478380499e+03       3.465167664397e-08       8.117528934006e-05 
  292       4.650319461871e+03       3.450980285884e-08       8.042329590007e-05 
  293       4.615973784000e+03       3.436905627826e-08       7.967279599131e-05 
  294       4.581451335788e+03       3.422946247302e-08       7.892399267553e-05 
  295       4.546762248824e+03       3.409104006295e-08       7.817708483261e-05 
  296       4.511916797871e+03       3.395380042951e-08       7.743226698040e-05 
  297       4.476925401354e+03       3.381774742364e-08       7.668972909271e-05 
  298       4.441798621847e+03       3.368287706871e-08       7.594965641576e-05 
  299       4.406547166557e+03       3.354917725860e-08       7.521222928284e-05 
  300       4.371181887816e+03       3.341662745081e-08       7.447762292738e-05 
  301       4.335713783563e+03       3.328519835465e-08       7.374600729431e-05 
  302       4.300153997832e+03       3.315485161444e-08       7.301754684969e-05 
  303       4.264513821240e+03       3.302553948766e-08       7.229240038877e-05 
  304       4.228804691471e+03       3.289720451807e-08       7.157072084230e-05 
  305       4.193038193769e+03       3.276977920371e-08       7.085265508115e-05 
  306       4.157226061417e+03       3.264318565984e-08       7.013834371931e-05 
  307       4.121380176229e+03       3.251733527664e-08       6.942792091516e-05 
  308       4.085512569034e+03       3.239212837183e-08       6.872151417112e-05 
  309       4.049635420165e+03       3.226745383798e-08       6.801924413154e-05 
  310       4.013761059943e+03       3.214318878459e-08       6.732122437900e-05 
  311       3.977901969169e+03       3.201919817496e-08       6.662756122888e-05 
  312       3.942070000261e+03       3.189537095217e-08       6.593835862585e-05 
  313       3.906273999754e+03       3.177173290379e-08       6.525373363907e-05 
  314       3.870522076439e+03       3.164834349227e-08       6.457380163762e-05 
  315       3.834822370290e+03       3.152526017367e-08       6.389867109104e-05 
  316       3.799183051996e+03       3.140253828355e-08       6.322844337463e-05 
  317       3.763612322488e+03       3.128023092092e-08       6.256321257309e-05 
  318       3.728118412466e+03       3.115838883016e-08       6.190306528271e-05 
  319       3.692709581934e+03       3.103706028094e-08       6.124808041190e-05 
  320       3.657394119724e+03       3.091629094616e-08       6.059832898025e-05 
  321       3.622180343027e+03       3.079612377773e-08       5.995387391599e-05 
  322       3.587076596921e+03       3.067659888047e-08       5.931476985190e-05 
  323       3.552091253904e+03       3.055775338379e-08       5.868106291962e-05 
  324       3.517232713418e+03       3.043962131138e-08       5.805279054253e-05 
  325       3.482509401380e+03       3.032223344881e-08       5.742998122690e-05 
  326       3.447929769712e+03       3.020561720899e-08       5.681265435164e-05 
  327       3.413502295871e+03       3.008979649553e-08       5.620081995636e-05 
  328       3.379235482374e+03       2.997479156399e-08       5.559447852802e-05 
  329       3.345137856333e+03       2.986061888094e-08       5.499362078585e-05 
  330       3.311217968979e+03       2.974729098094e-08       5.439822746488e-05 
  331       3.277484395193e+03       2.963481632128e-08       5.380826909778e-05 
  332       3.243945733035e+03       2.952319913457e-08       5.322370579523e-05 
  333       3.210610603276e+03       2.941243927915e-08       5.264448702470e-05 
  334       3.177487648921e+03       2.930253208727e-08       5.207055138768e-05 
  335       3.144585534744e+03       2.919346821104e-08       5.150182639531e-05 
  336       3.111912946813e+03       2.908523346619e-08       5.093822824256e-05 
  337       3.079478592023e+03       2.897780867355e-08       5.037966158072e-05 
  338       3.047291197620e+03       2.887116949824e-08       4.982601928842e-05 
  339       3.015359510737e+03       2.876528628672e-08       4.927718224111e-05 
  340       2.983692297915e+03       2.866012390133e-08       4.873301907888e-05 
  341       2.952298344640e+03       2.855564155280e-08       4.819338597281e-05 
  342       2.921186454866e+03       2.845179263019e-08       4.765812638977e-05 
  343       2.890365450547e+03       2.834852452870e-08       4.712707085560e-05 
  344       2.859844171168e+03       2.824577847505e-08       4.660003671677e-05 
  345       2.829631473268e+03       2.814348935051e-08       4.607682790048e-05 
  346       2.799736229977e+03       2.804158551160e-08       4.555723467323e-05 
  347       2.770167330538e+03       2.793998860839e-08       4.504103339774e-05 
  348       2.740933679841e+03       2.783861340044e-08       4.452798628846e-05 
  349       2.712043489988e+03       2.773739025529e-08       4.401789727928e-05 
  350       2.683502123487e+03       2.763633510064e-08       4.351078398192e-05 
  351       2.655314159547e+03       2.753548488887e-08       4.300671593223e-05 
  352       2.627484092797e+03       2.743487536833e-08       4.250575934970e-05 
  353       2.600016332116e+03       2.733454102388e-08       4.200797705230e-05 
  354       2.572915199469e+03       2.723451501653e-08       4.151342837086e-05 
  355       2.546184928739e+03       2.713482912217e-08       4.102216906270e-05 
  356       2.519829664565e+03       2.703551366936e-08       4.053425122477e-05 
  357       2.493853461167e+03       2.693659747619e-08       4.004972320607e-05 
  358       2.468260281190e+03       2.683810778615e-08       3.956862951954e-05 
  359       2.443053994528e+03       2.674007020313e-08       3.909101075332e-05 
  360       2.418238377165e+03       2.664250862545e-08       3.861690348137e-05 
  361       2.393817110005e+03       2.654544517886e-08       3.814634017349e-05 
  362       2.369793777706e+03       2.644890014870e-08       3.767934910480e-05 
  363       2.346171867513e+03       2.635289191095e-08       3.721595426446e-05 
  364       2.322954768095e+03       2.625743686246e-08       3.675617526396e-05 
  365       2.300145768375e+03       2.616254935008e-08       3.630002724461e-05 
  366       2.277748056364e+03       2.606824159884e-08       3.584752078462e-05 
  367       2.255764717995e+03       2.597452363918e-08       3.539866180539e-05 
  368       2.234198735961e+03       2.588140323315e-08       3.495345147730e-05 
  369       2.213052988540e+03       2.578888579959e-08       3.451188612485e-05 
  370       2.192330248435e+03       2.569697433836e-08       3.407395713117e-05 
  371       2.172033181608e+03       2.560566935350e-08       3.363965084201e-05 
  372       2.152164346108e+03       2.551496877543e-08       3.320894846897e-05 
  373       2.132726190911e+03       2.542486788208e-08       3.278182599226e-05 
  374       2.113721054750e+03       2.533535921901e-08       3.235825406279e-05 
  375       2.095151164949e+03       2.524643251851e-08       3.193819790361e-05 
  376       2.077018636258e+03       2.515807461766e-08       3.152161721083e-05 
  377       2.059325469684e+03       2.507026937531e-08       3.110846605386e-05 
  378       2.042073551329e+03       2.498299758806e-08       3.069869277504e-05 
  379       2.025264651218e+03       2.489623690517e-08       3.029223988871e-05 
  380       2.008900422137e+03       2.480996174240e-08       2.988904397965e-05 
  381       1.992982398467e+03       2.472414319475e-08       2.948903560084e-05 
  382       1.977511995013e+03       2.463874894824e-08       2.909213917073e-05 
  383       1.962490505841e+03       2.455374319050e-08       2.869827286981e-05 
  384       1.947919103113e+03       2.446908652032e-08       2.830734853658e-05 
  385       1.933798835916e+03       2.438473585615e-08       2.791927156295e-05 
  386       1.920130629101e+03       2.430064434343e-08       2.753394078903e-05 
  387       1.906915282112e+03       2.421676126089e-08       2.715124839720e-05 
  388       1.894153305550e+03       2.413304548475e-08       2.677110916515e-05 
  389       1.881844426497e+03       2.404950719103e-08       2.639355025524e-05 
  390       1.869988062399e+03       2.396616907266e-08       2.601862624251e-05 
  391       1.858583480374e+03       2.388305302473e-08       2.564639016848e-05 
  392       1.847629795921e+03       2.380018011119e-08       2.527689350297e-05 
  393       1.837125971621e+03       2.371757053115e-08       2.491018610571e-05 
  394       1.827070815842e+03       2.363524358466e-08       2.454631618773e-05 
  395       1.817462981446e+03       2.355321763807e-08       2.418533027240e-05 
  396       1.808300964490e+03       2.347151008894e-08       2.382727315632e-05 
  397       1.799583102935e+03       2.339013733042e-08       2.347218786992e-05 
  398       1.791307575346e+03       2.330911471524e-08       2.312011563776e-05 
  399       1.783472399599e+03       2.322845651916e-08       2.277109583872e-05 
