# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  628       2.496335395012e+03       7.803848918169e-10      -1.191200775104e-07 
  629       2.497992049190e+03       7.806833432817e-10      -1.300133116694e-07 
  630       2.499993419645e+03       7.809798109010e-10      -1.405766295132e-07 
  631       2.502334327377e+03       7.812743231016e-10      -1.508154512715e-07 
  632       2.505009495238e+03       7.815669060073e-10      -1.607353703896e-07 
  633       2.508013547498e+03       7.818575833879e-10      -1.703421550980e-07 
  634       2.511341009411e+03       7.821463766067e-10      -1.796417499874e-07 
  635       2.514986306784e+03       7.824333045686e-10      -1.886402775890e-07 
  636       2.518943765542e+03       7.827183836668e-10      -1.973440399595e-07 
  637       2.523207611300e+03       7.830016277299e-10      -2.057595202723e-07 
  638       2.527771968924e+03       7.832830479679e-10      -2.138933844134e-07 
  639       2.532630862104e+03       7.835626529184e-10      -2.217524825829e-07 
  640       2.537778212916e+03       7.838404483918e-10      -2.293438509011e-07 
  641       2.543207841395e+03       7.841164374161e-10      -2.366747130211e-07 
  642       2.548913465098e+03       7.843906201820e-10      -2.437524817455e-07 
  643       2.554888698674e+03       7.846629939862e-10      -2.505847606493e-07 
  644       2.561127053427e+03       7.849335531758e-10      -2.571793457072e-07 
  645       2.567621936891e+03       7.852022890911e-10      -2.635442269271e-07 
  646       2.574366652389e+03       7.854691900081e-10      -2.696875899883e-07 
  647       2.581354398606e+03       7.857342410816e-10      -2.756178178850e-07 
  648       2.588578269153e+03       7.859974242861e-10      -2.813434925755e-07 
  649       2.596031252138e+03       7.862587183578e-10      -2.868733966362e-07 
  650       2.603706229729e+03       7.865180987355e-10      -2.922165149214e-07 
  651       2.611595977723e+03       7.867755375006e-10      -2.973820362278e-07 
  652       2.619693165116e+03       7.870310033178e-10      -3.023793549646e-07 
  653       2.627990353665e+03       7.872844613742e-10      -3.072180728292e-07 
  654       2.636479997461e+03       7.875358733185e-10      -3.119080004875e-07 
  655       2.645154442492e+03       7.877851971996e-10      -3.164591592602e-07 
  656       2.654005926212e+03       7.880323874049e-10      -3.208817828137e-07 
  657       2.663026577109e+03       7.882773945982e-10      -3.251863188568e-07 
  658       2.672208414272e+03       7.885201656563e-10      -3.293834308428e-07 
  659       2.681543346955e+03       7.887606436064e-10      -3.334839996760e-07 
  660       2.691023174151e+03       7.889987675623e-10      -3.374991254248e-07 
  661       2.700640138908e+03       7.892344905380e-10      -3.414378817608e-07 
  662       2.710388605593e+03       7.894678338849e-10      -3.453004941917e-07 
  663       2.720263418760e+03       7.896988351219e-10      -3.490849398894e-07 
  664       2.730259351467e+03       7.899275302370e-10      -3.527891745248e-07 
  665       2.740371104993e+03       7.901539536506e-10      -3.564111321470e-07 
  666       2.750593308558e+03       7.903781381793e-10      -3.599487250616e-07 
  667       2.760920519042e+03       7.906001149988e-10      -3.633998437090e-07 
  668       2.771347220706e+03       7.908199136067e-10      -3.667623565423e-07 
  669       2.781867824910e+03       7.910375617853e-10      -3.700341099051e-07 
  670       2.792476669833e+03       7.912530855633e-10      -3.732129279084e-07 
  671       2.803168020192e+03       7.914665091785e-10      -3.762966123080e-07 
  672       2.813936066963e+03       7.916778550385e-10      -3.792829423812e-07 
  673       2.824774927098e+03       7.918871436826e-10      -3.821696748029e-07 
  674       2.835678643247e+03       7.920943937429e-10      -3.849545435221e-07 
  675       2.846641183475e+03       7.922996219046e-10      -3.876352596374e-07 
  676       2.857656440983e+03       7.925028428664e-10      -3.902095112727e-07 
  677       2.868718233827e+03       7.927040693010e-10      -3.926749634526e-07 
  678       2.879820304639e+03       7.929033118144e-10      -3.950292579768e-07 
  679       2.890956320343e+03       7.931005789059e-10      -3.972700132951e-07 
  680       2.902119871876e+03       7.932958769267e-10      -3.993948243816e-07 
  681       2.913304473911e+03       7.934892100388e-10      -4.014012626088e-07 
  682       2.924503564571e+03       7.936805801741e-10      -4.032868756210e-07 
  683       2.935710505150e+03       7.938699869920e-10      -4.050491872083e-07 
  684       2.946918579837e+03       7.940574278374e-10      -4.066856971791e-07 
  685       2.958120995426e+03       7.942428976986e-10      -4.081938812331e-07 
  686       2.969310881047e+03       7.944263891643e-10      -4.095711908340e-07 
  687       2.980481287876e+03       7.946078923805e-10      -4.108150530816e-07 
  688       2.991625188858e+03       7.947873950073e-10      -4.119228705835e-07 
  689       3.002735478429e+03       7.949648821752e-10      -4.128920213269e-07 
  690       3.013804972231e+03       7.951403364410e-10      -4.137198585500e-07 
  691       3.024826406834e+03       7.953137377434e-10      -4.144037106127e-07 
  692       3.035792439454e+03       7.954850633586e-10      -4.149408808676e-07 
  693       3.046695647675e+03       7.956542878551e-10      -4.153286475302e-07 
  694       3.057528529165e+03       7.958213830483e-10      -4.155642635491e-07 
  695       3.068283501399e+03       7.959863179554e-10      -4.156449564757e-07 
  696       3.078952901374e+03       7.961490587487e-10      -4.155679283338e-07 
  697       3.089528985334e+03       7.963095687099e-10      -4.153303554887e-07 
  698       3.100003928485e+03       7.964678081834e-10      -4.149293885162e-07 
  699       3.110369824717e+03       7.966237345289e-10      -4.143621520711e-07 
  700       3.120619492117e+03       7.967773157953e-10      -4.136267683299e-07 
  701       3.130748908505e+03       7.969285724627e-10      -4.127254627006e-07 
  702       3.140754826074e+03       7.970775373408e-10      -4.116615547642e-07 
  703       3.150633970112e+03       7.972242419769e-10      -4.104384440633e-07 
  704       3.160383038913e+03       7.973687166271e-10      -4.090596107240e-07 
  705       3.169998703694e+03       7.975109902282e-10      -4.075286160807e-07 
  706       3.179477608516e+03       7.976510903688e-10      -4.058491033014e-07 
  707       3.188816370196e+03       7.977890432607e-10      -4.040247980161e-07 
  708       3.198011578223e+03       7.979248737095e-10      -4.020595089461e-07 
  709       3.207059794680e+03       7.980586050855e-10      -3.999571285359e-07 
  710       3.215957554154e+03       7.981902592939e-10      -3.977216335861e-07 
  711       3.224701363657e+03       7.983198567451e-10      -3.953570858892e-07 
  712       3.233287702541e+03       7.984474163248e-10      -3.928676328660e-07 
  713       3.241713022412e+03       7.985729553639e-10      -3.902575082053e-07 
  714       3.249973747051e+03       7.986964896075e-10      -3.875310325038e-07 
  715       3.258066272330e+03       7.988180331847e-10      -3.846926139093e-07 
  716       3.265986966123e+03       7.989375985778e-10      -3.817467487648e-07 
  717       3.273732168230e+03       7.990551965906e-10      -3.786980222552e-07 
  718       3.281298190289e+03       7.991708363177e-10      -3.755511090547e-07 
  719       3.288681315691e+03       7.992845251122e-10      -3.723107739775e-07 
  720       3.295877799502e+03       7.993962685547e-10      -3.689818726292e-07 
  721       3.302883868376e+03       7.995060704206e-10      -3.655693520605e-07 
  722       3.309695720471e+03       7.996139326480e-10      -3.620782514227e-07 
  723       3.316309525367e+03       7.997198553055e-10      -3.585137026253e-07 
  724       3.322721423983e+03       7.998238365590e-10      -3.548809309947e-07 
  725       3.328927528489e+03       7.999258726390e-10      -3.511852559356e-07 
  726       3.334923922231e+03       8.000259578073e-10      -3.474320915935e-07 
  727       3.340706659639e+03       8.001240843239e-10      -3.436269475201e-07 
  728       3.346271766148e+03       8.002202424126e-10      -3.397754293388e-07 
  729       3.351615238114e+03       8.003144202278e-10      -3.358832394142e-07 
  730       3.356733042730e+03       8.004066038202e-10      -3.319561775216e-07 
  731       3.361621117941e+03       8.004967771020e-10      -3.280001415192e-07 
  732       3.366275372365e+03       8.005849218130e-10      -3.240211280222e-07 
  733       3.370691685203e+03       8.006710174851e-10      -3.200252330785e-07 
  734       3.374865906163e+03       8.007550414075e-10      -3.160186528464e-07 
  735       3.378793855369e+03       8.008369685915e-10      -3.120076842737e-07 
  736       3.382471323283e+03       8.009167717348e-10      -3.079987257795e-07 
  737       3.385894070620e+03       8.009944211855e-10      -3.039982779367e-07 
  738       3.389057828263e+03       8.010698849065e-10      -3.000129441579e-07 
  739       3.391959009679e+03       8.011431395073e-10      -2.960482540304e-07 
  740       3.394596863756e+03       8.012142038938e-10      -2.921050936921e-07 
  741       3.396971364293e+03       8.012831068716e-10      -2.881831712656e-07 
  742       3.399082501420e+03       8.013498761747e-10      -2.842821845980e-07 
  743       3.400930281673e+03       8.014145384428e-10      -2.804018211753e-07 
  744       3.402514728066e+03       8.014771191988e-10      -2.765417580376e-07 
  745       3.403835880166e+03       8.015376428256e-10      -2.727016616931e-07 
  746       3.404893794162e+03       8.015961325435e-10      -2.688811880328e-07 
  747       3.405688542940e+03       8.016526103867e-10      -2.650799822438e-07 
  748       3.406220216157e+03       8.017070971801e-10      -2.612976787234e-07 
  749       3.406488920312e+03       8.017596125156e-10      -2.575339009926e-07 
  750       3.406494778820e+03       8.018101747288e-10      -2.537882616090e-07 
  751       3.406237932084e+03       8.018588008747e-10      -2.500603620798e-07 
  752       3.405718537567e+03       8.019055067039e-10      -2.463497927746e-07 
  753       3.404936769869e+03       8.019503066384e-10      -2.426561328378e-07 
  754       3.403892820794e+03       8.019932137472e-10      -2.389789501005e-07 
  755       3.402586899427e+03       8.020342397218e-10      -2.353178009927e-07 
  756       3.401019232206e+03       8.020733948513e-10      -2.316722304550e-07 
  757       3.399190062993e+03       8.021106879980e-10      -2.280417718498e-07 
  758       3.397099653151e+03       8.021461265718e-10      -2.244259468723e-07 
  759       3.394748281611e+03       8.021797165052e-10      -2.208242654619e-07 
  760       3.392136244950e+03       8.022114622282e-10      -2.172362257124e-07 
  761       3.389263857462e+03       8.022413666422e-10      -2.136613137828e-07 
  762       3.386131451230e+03       8.022694310947e-10      -2.100990038069e-07 
  763       3.382739376199e+03       8.022956553531e-10      -2.065487578037e-07 
  764       3.379088000252e+03       8.023200375788e-10      -2.030100255868e-07 
  765       3.375177709277e+03       8.023425743010e-10      -1.994822446736e-07 
  766       3.371008907245e+03       8.023632603898e-10      -1.959648401948e-07 
  767       3.366582016282e+03       8.023820890303e-10      -1.924572248032e-07 
  768       3.361897476738e+03       8.023990516952e-10      -1.889587985821e-07 
  769       3.356955747265e+03       8.024141381183e-10      -1.854689489536e-07 
  770       3.351757304888e+03       8.024273362668e-10      -1.819870505873e-07 
  771       3.346302645074e+03       8.024386323146e-10      -1.785124653074e-07 
  772       3.340592281813e+03       8.024480106145e-10      -1.750445420010e-07 
  773       3.334626747683e+03       8.024554536703e-10      -1.715826165248e-07 
  774       3.328406593927e+03       8.024609421096e-10      -1.681260116129e-07 
  775       3.321932390524e+03       8.024644546549e-10      -1.646740367829e-07 
  776       3.315204726263e+03       8.024659680963e-10      -1.612259882432e-07 
  777       3.308224208818e+03       8.024654572623e-10      -1.577811487988e-07 
  778       3.300991808121e+03       8.024629042171e-10      -1.543390062418e-07 
  779       3.293509893420e+03       8.024583262878e-10      -1.508999154539e-07 
  780       3.285781215818e+03       8.024517490292e-10      -1.474644547203e-07 
  781       3.277808566866e+03       8.024431970745e-10      -1.440332089606e-07 
  782       3.269594778707e+03       8.024326941175e-10      -1.406067697641e-07 
  783       3.261142724215e+03       8.024202628939e-10      -1.371857354258e-07 
  784       3.252455317138e+03       8.024059251629e-10      -1.337707109818e-07 
  785       3.243535512235e+03       8.023897016886e-10      -1.303623082451e-07 
  786       3.234386305421e+03       8.023716122214e-10      -1.269611458415e-07 
  787       3.225010733905e+03       8.023516754790e-10      -1.235678492455e-07 
  788       3.215411876332e+03       8.023299091273e-10      -1.201830508164e-07 
  789       3.205592852924e+03       8.023063297615e-10      -1.168073898341e-07 
  790       3.195556825620e+03       8.022809528866e-10      -1.134415125358e-07 
  791       3.185306998217e+03       8.022537928985e-10      -1.100860721516e-07 
  792       3.174846616512e+03       8.022248630639e-10      -1.067417289412e-07 
  793       3.164178968442e+03       8.021941755009e-10      -1.034091502303e-07 
  794       3.153307384224e+03       8.021617411595e-10      -1.000890104471e-07 
  795       3.142235236496e+03       8.021275698012e-10      -9.678199115863e-08 
  796       3.130965940461e+03       8.020916699793e-10      -9.348878110765e-08 
  797       3.119502954022e+03       8.020540490188e-10      -9.021007624929e-08 
  798       3.107849777929e+03       8.020147129959e-10      -8.694657978787e-08 
  799       3.096009955914e+03       8.019736667175e-10      -8.369900221376e-08 
  800       3.083987074837e+03       8.019309137010e-10      -8.046806134035e-08 
  801       3.071784764825e+03       8.018864561533e-10      -7.725448234116e-08 
  802       3.059406699410e+03       8.018402949502e-10      -7.405899778689e-08 
  803       3.046856595673e+03       8.017924296151e-10      -7.088234768267e-08 
  804       3.034138214386e+03       8.017428582983e-10      -6.772527950535e-08 
  805       3.021255360149e+03       8.016915777556e-10      -6.458854824086e-08 
  806       3.008211881533e+03       8.016385833270e-10      -6.147291642167e-08 
  807       2.995011671221e+03       8.015838689151e-10      -5.837915416430e-08 
  808       2.981658666147e+03       8.015274269636e-10      -5.530803920697e-08 
  809       2.968156847641e+03       8.014692484353e-10      -5.226035694724e-08 
  810       2.954510241564e+03       8.014093227906e-10      -4.923690047983e-08 
  811       2.940722918453e+03       8.013476379652e-10      -4.623847063443e-08 
  812       2.926798993662e+03       8.012841803479e-10      -4.326587601368e-08 
  813       2.912742627499e+03       8.012189347585e-10      -4.031993303112e-08 
  814       2.898558025372e+03       8.011518844252e-10      -3.740146594935e-08 
  815       2.884249437926e+03       8.010830109618e-10      -3.451130691814e-08 
  816       2.869821161183e+03       8.010122943457e-10      -3.165029601275e-08 
  817       2.855277428571e+03       8.009397206867e-10      -2.881909063380e-08 
  818       2.840622084585e+03       8.008653058869e-10      -2.601758802697e-08 
  819       2.825858905574e+03       8.007890727792e-10      -2.324548738414e-08 
  820       2.810991707449e+03       8.007110433960e-10      -2.050247902166e-08 
  821       2.796024345807e+03       8.006312389541e-10      -1.778824431581e-08 
  822       2.780960716049e+03       8.005496798398e-10      -1.510245563807e-08 
  823       2.765804753504e+03       8.004663855938e-10      -1.244477629026e-08 
  824       2.750560433551e+03       8.003813748959e-10      -9.814860439509e-09 
  825       2.735231771737e+03       8.002946655496e-10      -7.212353052965e-09 
  826       2.719822823901e+03       8.002062744669e-10      -4.636889832458e-09 
  827       2.704337686296e+03       8.001162176526e-10      -2.088097148913e-09 
  828       2.688780495710e+03       8.000245101886e-10       4.344080233838e-10 
  829       2.673155429583e+03       7.999311662184e-10       2.931018172693e-09 
  830       2.657466706136e+03       7.998361989312e-10       5.402135315902e-09 
  831       2.641718584488e+03       7.997396205458e-10       7.848171064771e-09 
  832       2.625915364776e+03       7.996414422949e-10       1.026954669236e-08 
  833       2.610061388280e+03       7.995416744085e-10       1.266669319960e-08 
  834       2.594161037543e+03       7.994403260983e-10       1.504005138209e-08 
  835       2.578218736492e+03       7.993374055407e-10       1.739007189699e-08 
  836       2.562238950559e+03       7.992329198609e-10       1.971721533017e-08 
  837       2.546226186804e+03       7.991268751160e-10       2.202195226345e-08 
  838       2.530184994035e+03       7.990192762786e-10       2.430476334204e-08 
  839       2.514119962929e+03       7.989101272200e-10       2.656613934220e-08 
  840       2.498035726157e+03       7.987994306932e-10       2.880658123897e-08 
  841       2.481936958500e+03       7.986871883163e-10       3.102660027421e-08 
  842       2.465828376975e+03       7.985734005550e-10       3.322671802462e-08 
  843       2.449714740953e+03       7.984580667059e-10       3.540746647014e-08 
  844       2.433600852283e+03       7.983411848789e-10       3.756938806238e-08 
  845       2.417491555413e+03       7.982227519799e-10       3.971303579325e-08 
  846       2.401391737510e+03       7.981027636936e-10       4.183897326380e-08 
  847       2.385306328582e+03       7.979812144656e-10       4.394777475317e-08 
  848       2.369240301599e+03       7.978580974849e-10       4.604002528781e-08 
  849       2.353198672618e+03       7.977334046661e-10       4.811632071073e-08 
  850       2.337186500898e+03       7.976071266315e-10       5.017726775104e-08 
  851       2.321208889027e+03       7.974792526930e-10       5.222348409361e-08 
  852       2.305270983041e+03       7.973497708343e-10       5.425559844893e-08 
  853       2.289377972545e+03       7.972186676924e-10       5.627425062306e-08 
  854       2.273535090835e+03       7.970859285393e-10       5.828009158788e-08 
  855       2.257747615022e+03       7.969515372641e-10       6.027378355141e-08 
  856       2.242020431065e+03       7.968154830367e-10       6.225583752307e-08 
  857       2.226356720512e+03       7.966777805898e-10       6.422612130974e-08 
  858       2.210759251612e+03       7.965384505908e-10       6.618433908845e-08 
  859       2.195230812412e+03       7.963975130086e-10       6.813019276692e-08 
  860       2.179774210812e+03       7.962549871013e-10       7.006338197473e-08 
  861       2.164392274613e+03       7.961108914042e-10       7.198360405434e-08 
  862       2.149087851571e+03       7.959652437164e-10       7.389055405216e-08 
  863       2.133863809439e+03       7.958180610894e-10       7.578392470960e-08 
  864       2.118723036029e+03       7.956693598133e-10       7.766340645410e-08 
  865       2.103668439250e+03       7.955191554051e-10       7.952868739011e-08 
  866       2.088702947168e+03       7.953674625952e-10       8.137945329011e-08 
  867       2.073829508052e+03       7.952142953148e-10       8.321538758559e-08 
  868       2.059051090421e+03       7.950596666829e-10       8.503617135802e-08 
  869       2.044370683103e+03       7.949035889935e-10       8.684148332978e-08 
  870       2.029791295276e+03       7.947460737020e-10       8.863099985511e-08 
  871       2.015315956525e+03       7.945871314125e-10       9.040439491101e-08 
  872       2.000947716888e+03       7.944267718641e-10       9.216134008817e-08 
  873       1.986689646909e+03       7.942650039180e-10       9.390150458185e-08 
  874       1.972544837685e+03       7.941018355438e-10       9.562455518273e-08 
  875       1.958516400920e+03       7.939372738059e-10       9.733015626782e-08 
  876       1.944607468973e+03       7.937713248503e-10       9.901796979124e-08 
  877       1.930821194910e+03       7.936039938905e-10       1.006876552751e-07 
  878       1.917160752552e+03       7.934352851939e-10       1.023388698002e-07 
  879       1.903629336525e+03       7.932652020683e-10       1.039712679972e-07 
  880       1.890230162314e+03       7.930937468473e-10       1.055845020367e-07 
  881       1.876966466309e+03       7.929209208771e-10       1.071782216207e-07 
  882       1.863841505857e+03       7.927467245018e-10       1.087520739730e-07 
  883       1.850858559315e+03       7.925711570495e-10       1.103057038300e-07 
  884       1.838020926093e+03       7.923942168183e-10       1.118387534316e-07 
  885       1.825331926712e+03       7.922159010614e-10       1.133508625115e-07 
  886       1.812794902850e+03       7.920362059732e-10       1.148416682881e-07 
  887       1.800413217394e+03       7.918551266749e-10       1.163108054555e-07 
  888       1.788190254488e+03       7.916726571992e-10       1.177579061736e-07 
  889       1.776129419587e+03       7.914887904767e-10       1.191826000591e-07 
  890       1.764234139501e+03       7.913035183203e-10       1.205845141760e-07 
  891       1.752507862454e+03       7.911168314108e-10       1.219632730263e-07 
  892       1.740954058126e+03       7.909287192819e-10       1.233184985405e-07 
  893       1.729576217709e+03       7.907391703054e-10       1.246498100682e-07 
  894       1.718377853952e+03       7.905481716758e-10       1.259568243688e-07 
  895       1.707361995951e+03       7.903557151435e-10       1.272390888920e-07 
  896       1.696529664358e+03       7.901618144490e-10       1.284958798494e-07 
  897       1.685881371396e+03       7.899664884257e-10       1.297263991885e-07 
  898       1.675417623845e+03       7.897697552938e-10       1.309298408167e-07 
  899       1.665138923016e+03       7.895716326493e-10       1.321053905624e-07 
  900       1.655045764726e+03       7.893721374539e-10       1.332522261348e-07 
  901       1.645138639275e+03       7.891712860247e-10       1.343695170842e-07 
  902       1.635418031415e+03       7.889690940235e-10       1.354564247624e-07 
  903       1.625884420331e+03       7.887655764467e-10       1.365121022826e-07 
  904       1.616538279612e+03       7.885607476143e-10       1.375356944793e-07 
  905       1.607380077226e+03       7.883546211593e-10       1.385263378687e-07 
  906       1.598410275494e+03       7.881472100173e-10       1.394831606077e-07 
  907       1.589629331069e+03       7.879385264156e-10       1.404052824547e-07 
  908       1.581037694904e+03       7.877285818622e-10       1.412918147282e-07 
  909       1.572635812231e+03       7.875173871350e-10       1.421418602672e-07 
  910       1.564424122536e+03       7.873049522710e-10       1.429545133904e-07 
  911       1.556403059529e+03       7.870912865550e-10       1.437288598555e-07 
  912       1.548573051126e+03       7.868763985090e-10       1.444639768188e-07 
  913       1.540934519416e+03       7.866602958804e-10       1.451589327942e-07 
  914       1.533487880641e+03       7.864429856312e-10       1.458127876126e-07 
  915       1.526233545168e+03       7.862244739269e-10       1.464245923810e-07 
  916       1.519171917465e+03       7.860047661248e-10       1.469933894412e-07 
  917       1.512303396074e+03       7.857838667625e-10       1.475182123292e-07 
  918       1.505628373587e+03       7.855617795471e-10       1.479980857335e-07 
  919       1.499147236623e+03       7.853385073430e-10       1.484320254545e-07 
  920       1.492860365795e+03       7.851140521606e-10       1.488190383627e-07 
  921       1.486768135694e+03       7.848884151447e-10       1.491581223574e-07 
  922       1.480870914856e+03       7.846615965625e-10       1.494482663252e-07 
  923       1.475169065742e+03       7.844335957923e-10       1.496884500989e-07 
  924       1.469662944710e+03       7.842044113111e-10       1.498776444151e-07 
  925       1.464352901990e+03       7.839740406832e-10       1.500148108728e-07 
  926       1.459239281658e+03       7.837424805477e-10       1.500989018921e-07 
  927       1.454322421613e+03       7.835097266071e-10       1.501288606713e-07 
  928       1.449602653547e+03       7.832757736146e-10       1.501036211458e-07 
  929       1.445080302928e+03       7.830406153622e-10       1.500221079456e-07 
  930       1.440755688963e+03       7.828042446683e-10       1.498832363534e-07 
  931       1.436629124584e+03       7.825666533659e-10       1.496859122621e-07 
  932       1.432700916415e+03       7.823278322895e-10       1.494290321328e-07 
  933       1.428971364750e+03       7.820877712631e-10       1.491114829521e-07 
  934       1.425440440124e+03       7.818464640598e-10       1.487323744864e-07 
  935       1.422106807545e+03       7.816039234758e-10       1.482917421009e-07 
  936       1.418968786955e+03       7.813601667019e-10       1.477898603219e-07 
  937       1.416024675182e+03       7.811152103851e-10       1.472270120822e-07 
  938       1.413272745870e+03       7.808690706205e-10       1.466034887746e-07 
  939       1.410711249408e+03       7.806217629420e-10       1.459195903050e-07 
  940       1.408338412862e+03       7.803733023138e-10       1.451756251464e-07 
  941       1.406152439902e+03       7.801237031219e-10       1.443719103923e-07 
  942       1.404151510737e+03       7.798729791647e-10       1.435087718110e-07 
  943       1.402333782041e+03       7.796211436448e-10       1.425865438992e-07 
  944       1.400697386884e+03       7.793682091594e-10       1.416055699362e-07 
  945       1.399240434664e+03       7.791141876918e-10       1.405662020383e-07 
  946       1.397961011037e+03       7.788590906023e-10       1.394688012131e-07 
  947       1.396857177844e+03       7.786029286187e-10       1.383137374137e-07 
  948       1.395926973044e+03       7.783457118279e-10       1.371013895937e-07 
  949       1.395168410646e+03       7.780874496660e-10       1.358321457619e-07 
  950       1.394579480635e+03       7.778281509096e-10       1.345064030367e-07 
  951       1.394158148904e+03       7.775678236662e-10       1.331245677017e-07 
  952       1.393902357183e+03       7.773064753651e-10       1.316870552601e-07 
  953       1.393810022975e+03       7.770441127477e-10       1.301942904908e-07 
  954       1.393879039476e+03       7.767807418585e-10       1.286467075027e-07 
  955       1.394107275515e+03       7.765163680352e-10       1.270447497911e-07 
  956       1.394492575479e+03       7.762509958995e-10       1.253888702928e-07 
  957       1.395032759243e+03       7.759846293472e-10       1.236795314418e-07 
  958       1.395725622103e+03       7.757172715389e-10       1.219172052254e-07 
  959       1.396568934703e+03       7.754489248902e-10       1.201023732396e-07 
  960       1.397560442969e+03       7.751795910615e-10       1.182355267461e-07 
  961       1.398697868036e+03       7.749092709491e-10       1.163171667276e-07 
  962       1.399978906179e+03       7.746379646747e-10       1.143478039447e-07 
  963       1.401401228743e+03       7.743656715755e-10       1.123279589918e-07 
  964       1.402962482075e+03       7.740923901947e-10       1.102581623544e-07 
  965       1.404660287451e+03       7.738181182710e-10       1.081389544652e-07 
  966       1.406492241011e+03       7.735428527290e-10       1.059708857611e-07 
  967       1.408455913683e+03       7.732665896687e-10       1.037545167401e-07 
  968       1.410548851118e+03       7.729893243557e-10       1.014904180186e-07 
  969       1.412768573619e+03       7.727110512107e-10       9.917917038819e-08 
  970       1.415112576069e+03       7.724317637993e-10       9.682136487326e-08 
  971       1.417578327866e+03       7.721514548220e-10       9.441760278826e-08 
  972       1.420163272848e+03       7.718701161033e-10       9.196849579535e-08 
  973       1.422864816910e+03       7.715877429062e-10       8.947498719669e-08 
  974       1.425680290790e+03       7.713043470370e-10       8.693932362391e-08 
  975       1.428606986585e+03       7.710199441125e-10       8.436410532030e-08 
  976       1.431642169946e+03       7.707345492632e-10       8.175196706238e-08 
  977       1.434783080004e+03       7.704481771266e-10       7.910557834047e-08 
  978       1.438026929303e+03       7.701608418394e-10       7.642764353985e-08 
  979       1.441370903726e+03       7.698725570304e-10       7.372090212216e-08 
  980       1.444812162422e+03       7.695833358125e-10       7.098812880720e-08 
  981       1.448347837738e+03       7.692931907761e-10       6.823213375515e-08 
  982       1.451975035147e+03       7.690021339808e-10       6.545576274911e-08 
  983       1.455690833172e+03       7.687101769484e-10       6.266189737802e-08 
  984       1.459492283324e+03       7.684173306547e-10       5.985345522003e-08 
  985       1.463376410019e+03       7.681236055226e-10       5.703339002608e-08 
  986       1.467340210518e+03       7.678290114137e-10       5.420469190404e-08 
  987       1.471380654847e+03       7.675335576212e-10       5.137038750309e-08 
  988       1.475494685731e+03       7.672372528616e-10       4.853354019856e-08 
  989       1.479679218518e+03       7.669401052673e-10       4.569725027706e-08 
  990       1.483931141112e+03       7.666421223787e-10       4.286465512206e-08 
  991       1.488247313901e+03       7.663433111360e-10       4.003892939978e-08 
  992       1.492624569683e+03       7.660436778716e-10       3.722328524553e-08 
  993       1.497059713595e+03       7.657432283021e-10       3.442097245034e-08 
  994       1.501549523046e+03       7.654419675201e-10       3.163527864803e-08 
  995       1.506090747639e+03       7.651398999865e-10       2.886952950258e-08 
  996       1.510680109105e+03       7.648370295218e-10       2.612708889598e-08 
  997       1.515314301230e+03       7.645333592989e-10       2.341135911635e-08 
  998       1.519989989782e+03       7.642288918338e-10       2.072578104647e-08 
  999       1.524703812442e+03       7.639236289785e-10       1.807383435274e-08 
 1000       1.529452378731e+03       7.636175719120e-10       1.545903767440e-08 
 1001       1.534232269940e+03       7.633107211320e-10       1.288494881323e-08 
 1002       1.539040039057e+03       7.630030764473e-10       1.035516492356e-08 
 1003       1.543872210696e+03       7.626946369683e-10       7.873322702671e-09 
 1004       1.548725281029e+03       7.623854010997e-10       5.443098581588e-09 
 1005       1.553595717709e+03       7.620753665313e-10       3.068208916216e-09 
 1006       1.558479959801e+03       7.617645302296e-10       7.524101788678e-10 
 1007       1.563374417715e+03       7.614528884295e-10      -1.500500849838e-09 
 1008       1.568275473126e+03       7.611404366256e-10      -3.686686888709e-09 
 1009       1.573179478910e+03       7.608271695634e-10      -5.802269963333e-09 
 1010       1.578082759070e+03       7.605130812308e-10      -7.843331213059e-09 
 1011       1.582981608664e+03       7.601981648495e-10      -9.805910697613e-09 
 1012       1.587872556428e+03       7.598824166465e-10      -1.168682215965e-08 
 1013       1.592753156943e+03       7.595658473082e-10      -1.348611703618e-08 
 1014       1.597621209758e+03       7.592484708391e-10      -1.520467336297e-08 
 1015       1.602474497698e+03       7.589303008048e-10      -1.684338572995e-08 
 1016       1.607310786819e+03       7.586113503257e-10      -1.840316537326e-08 
 1017       1.612127826370e+03       7.582916320707e-10      -1.988494026749e-08 
 1018       1.616923348750e+03       7.579711582510e-10      -2.128965521812e-08 
 1019       1.621695069468e+03       7.576499406135e-10      -2.261827195416e-08 
 1020       1.626440687105e+03       7.573279904347e-10      -2.387176922100e-08 
 1021       1.631157883269e+03       7.570053185140e-10      -2.505114287336e-08 
 1022       1.635844322559e+03       7.566819351675e-10      -2.615740596859e-08 
 1023       1.640497652522e+03       7.563578502213e-10      -2.719158885996e-08 
 1024       1.645115503610e+03       7.560330730050e-10      -2.815473929036e-08 
